Prey,Predator,PreyMass,PredatorMass
Simuliidae,FPOM,0.000147991,-999
Eunotia exigua,Ceratopogonidae,3.88e-10,8.61e-05
Eunotia incisa,Ceratopogonidae,1.47e-09,8.61e-05
Tipulidae,Ceratopogonidae,0.000460215,8.61e-05
Tabellaria flocculosa,Leuctra nigra,1e-09,0.000141555
CPOM,Simuliidae,-999,0.000147991
Diatom sp. 2,Limnius volckmari,2.51e-09,0.000336527
Sialis fuliginosa,Nemurella pictetii,0.002409656,0.000556481
Chironomidae,Tanypodinae,9.74e-05,0.000648596
Chironomidae,Plectrocnemia conspersa,9.74e-05,0.001267893
Plectrocnemia conspersa,Cordulegaster boltonii,0.001267893,0.002801972
Tipulidae,Salmo trutta,0.000460215,1.200421454
