Prey,Predator,PreyMass,PredatorMass
Codium sp.,Rissoidae,0.000228,0.0013
Laurencia pinnatifida,Rissoidae,0.000228,0.0013
Polychaeta,Rissoidae,0.0066,0.0013
Asparagopsis armata,Carcinus maenas,0.000228,0.01
Ceramium virgatum,Carcinus maenas,0.000228,0.01
Ellisolandia elongata,Carcinus maenas,0.000228,0.01
Saccorhiza polyschides,Carcinus maenas,0.000228,0.01
Asparagopsis armata,Palaemon longirostris,0.000228,0.12
Musculus costulatus,Nassariidae,0.014,0.174
Ellisolandia elongata,Gobius paganellus,0.000228,0.225
Polychaeta,Lipophrys trigloides,0.0066,0.42
Asparagopsis armata,Palaemon elegans,0.000228,0.53
Ellisolandia elongata,Palaemon elegans,0.000228,0.53
Laurencia pinnatifida,Palaemon elegans,0.000228,0.53
Polychaeta,Palaemon serratus,0.0066,0.59
