Prey,Predator,PreyMass,PredatorMass
Phytodetritus,Phaeocystis antarctica ,-999,1.24e-13
Balaenoptera acutorostrata,Amphidinium hadai,5200000,4e-12
Eunoe spica,Amphidinium hadai,4.2,4e-12
Phytodetritus,Stellarima microtrias,-999,1.01e-10
Notocrangon antarcticus,Coscinodiscus oculoides,0.37,1.59e-09
Fragilariopsis linearis,Limacina helicina antarctica,4.53e-13,9.4e-05
Notolepis coatsi,Limacina helicina antarctica,3.1,9.4e-05
Monocaulus parvula,Vibilia antarctica,2.8,0.00011
Nitzschia neglecta,Vibilia antarctica,9.11e-14,0.00011
Aega antarctica,Pentanymphon antarcticum,0.59,0.00034
Calanus propinquus,Pentanymphon antarcticum,0.0057,0.00034
Ceratoserolis meridionalis,Pentanymphon antarcticum,15,0.00034
Euchaetomera antarcticus,Pentanymphon antarcticum,0.084,0.00034
Maxilliphimedia longipes,Pentanymphon antarcticum,0.81,0.00034
Nototanais antarcticus,Pentanymphon antarcticum,0.1,0.00034
Primnoella,Pentanymphon antarcticum,0.13,0.00034
Rhizosolenia antennata,Conchoecia hettacra,7.78e-12,0.00044
Chiridota weddellensis,Probuccinum tenuistriatum,2.3,0.00048
Oediceroides emarginatus,Probuccinum tenuistriatum,6.4,0.00048
Psolus dubiosus,Probuccinum tenuistriatum,0.085,0.00048
Labidiaster annulatus,Lissarca notorcadensis,86,0.00056
Cassidulinoides parkerianus,Echiurus antarcticus,1.2e-09,0.00088
Corethron criophilum,Puncturella conica,4.01e-12,0.0011
Fragilariopsis rhombica,Puncturella conica,4.53e-13,0.0011
Silicioflagellata,Pelagobia longicirrata,3.44e-14,0.0019
Trematomus pennellii,Silicularia rosea,300,0.0022
Phaeocystis antarctica ,Vanadis antarctica,1.24e-13,0.0039
Astrotoma agassizii,Eukrohnia hamata,4.2,0.0052
Eulagisca gigantea,Eukrohnia hamata,200,0.0052
Alacia belgicae,Calanoides acutus,0.00044,0.0055
Boroecia antipoda,Calanoides acutus,0.00044,0.0055
Conchoecia antipoda,Hyperiella dilatata,0.00044,0.0057
Monocaulus parvula,Hyperiella dilatata,2.8,0.0057
Yolida eightsi,Amauropsis rossiana,0.023,0.01
Stellarima microtrias,Bargmannia,1.01e-10,0.012
Antarctomysis maxima,Clio pyramidata,13,0.017
Parvicorbucula socialis,Clio pyramidata,3.3e-13,0.017
Pseudo-Nitzschia prolongatoides,Clio pyramidata,3.74e-12,0.017
Monocaulus parvula,Isosicyonis alba,2.8,0.018
Paraceradocus gibber,Isosicyonis alba,6.4,0.018
Conchoecia antipoda,Heterophoxus videns,0.00044,0.031
Metridia gerlachei,Oradarea edentata,0.0023,0.031
Oediceroides calmani,Oradarea edentata,0.81,0.031
Monocaulus parvula,Ophiacantha antarctica,2.8,0.067
Gyrodinium lachryama,Euchaetomera antarcticus,1.2e-10,0.084
Monocaulus parvula,Euchaetomera antarcticus,2.8,0.084
Calanoides acutus,Lageneschara lyrulata,0.0055,0.085
Bathyplotes bongraini,Serolella bouveri,4.8,0.1
Chaetoceros concavicornis,Serolella bouveri,4.01e-12,0.1
Cinachyra antarctica,Serolella bouveri,0.18,0.1
Ophiurolepis gelida,Serolis polita,0.28,0.1
Psolus antarcticus,Serolella bouveri,0.085,0.1
Stellarima microtrias,Serolella bouveri,1.01e-10,0.1
Systenopora contracta,Serolis polita,30,0.1
Taeniogyrus contortus,Serolis polita,0.085,0.1
Banquisia belgicae,Diphyes antarctica,4.01e-12,0.15
Edwardsia meridionalis,Neobuccinum eatoni,0.018,0.15
Thalassiosira gracilis expecta,Pyura discoveryi,1.92e-11,0.15
Bathypanoploea schellenbergi,Ammothea carolinensis,3.7,0.17
Epimeriella walkeri,Ammothea carolinensis,0.73,0.17
Iphimediella  cyclogena,Ammothea carolinensis,0.81,0.17
Pleuragramma antarcticum,Ammothea carolinensis,300,0.17
Momoculodes scabriculosus,Nymphon gracillimum,0.47,0.2
Natatolana meridionalis,Nymphon gracillimum,0.031,0.2
Paraeuchaeta antarctica,Nymphon gracillimum,0.0081,0.2
Gymnodraco acuticeps,Chorismus antarcticus,1400,0.21
Mesothuria lactea,Chorismus antarcticus,0.066,0.21
Psolus charcoti,Chorismus antarcticus,0.062,0.21
Eusirus perdentatus,Abyssorchomene nodimanus,19,0.24
Actinocyclus actinochilus,Harpovoluta charcoti,4.06e-11,0.29
Eucampia antarctica,Harpovoluta charcoti,7.29e-12,0.29
Euphausia crystallorophias,Pyura setosa,1.2,0.29
Eurythenes gryllus,Harpovoluta charcoti,50,0.29
Eurythenes gryllus,Nuttallochiton mirandus,50,0.29
Porosira glacialis,Harpovoluta charcoti,2.94e-11,0.29
