Score,Label
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
0.997050404548645,1
1,1
1,1
4.10563671948694e-08,0
0.00025413217372261,0
1.79451871656737e-13,0
1.79451871656737e-13,0
1.79769109212406e-13,0
1.79451871656737e-13,0
1.79451871656737e-13,0
0.00137509650085121,0
1.79451871656737e-13,0
1.80327175414163e-09,0
1.79451871656737e-13,0
4.10563671948694e-08,0
1.79451871656737e-13,0
1.83053655566923e-10,0
1.79451871656737e-13,0
1.79451871656737e-13,0
1.79451871656737e-13,0
1.79769109212406e-13,0
1.23243472718859e-12,0
1.80327175414163e-09,0
1.79451871656737e-13,0
1.79451871656737e-13,0
3.34287506120745e-05,0
1.79451871656737e-13,0
1.79769109212406e-13,0
1.79451871656737e-13,0
