Prey,Predator,PreyMass,PredatorMass
bacterivorous nematodes,saphrophytes,8.52e-07,-999
ciliates,dead organic matter,2.63e-09,-999
ciliates,root exudates,2.63e-09,-999
omnivorous nematodes,Enchytraeidae,6.02e-05,-999
predacious nematodes,roots,3.56e-06,-999
amoebae,bacteria,2.8e-08,9.5e-16
ciliates,bacteria,2.63e-09,9.5e-16
mykorrhiza,bacteria,-999,9.5e-16
algae,ciliates,-999,2.63e-09
saphrophytes,ciliates,-999,2.63e-09
algae,amoebae,-999,2.8e-08
saphrophytes,amoebae,-999,2.8e-08
bacteria,root feeding nematodes,9.5e-16,2.35e-07
bacterivorous nematodes,root feeding nematodes,8.52e-07,2.35e-07
ciliates,root feeding nematodes,2.63e-09,2.35e-07
plants,root feeding nematodes,-999,2.35e-07
algae,flagellates,-999,3.63e-07
Enchytraeidae,fungivorous nematodes,-999,5.35e-07
omnivorous nematodes,fungivorous nematodes,6.02e-05,5.35e-07
plants,fungivorous nematodes,-999,5.35e-07
roots,fungivorous nematodes,-999,5.35e-07
algae,Oribatida sp. (juv),-999,7.36e-07
amoebae,Oribatida sp. (juv),2.8e-08,7.36e-07
ciliates,Oribatida sp. (juv),2.63e-09,7.36e-07
root exudates,Oribatida sp. (juv),-999,7.36e-07
roots,bacterivorous nematodes,-999,8.52e-07
dead organic matter,Parisotoma notabilis,-999,2.41e-06
leaf litter,Parisotoma notabilis,-999,2.41e-06
dead organic matter,Isotomiella minor,-999,3.27e-06
bacteria,predacious nematodes,9.5e-16,3.56e-06
ciliates,Stenaphorura denisi,2.63e-09,4.75e-06
Enchytraeidae,Quadroppia quadricarinata,-999,4.77e-06
algae,Quadroppia quadricarinata,-999,4.77e-06
amoebae,Quadroppia quadricarinata,2.8e-08,4.77e-06
omnivorous nematodes,Quadroppia quadricarinata,6.02e-05,4.77e-06
predacious nematodes,Quadroppia quadricarinata,3.56e-06,4.77e-06
root feeding nematodes,Quadroppia quadricarinata,2.35e-07,4.77e-06
Aegopinella nitidula (juv),Sminthurus viridis,0.006715285,5.1e-06
Helicidae sp. (juv),Sminthurinus sp. (juv),0.010157043,5.1e-06
Hypochthonius luteus,Sminthurinus sp. (juv),1.67e-05,5.1e-06
Macrogastra ventricosa,Deuterosminthurus sp.,0.261187846,5.1e-06
Protaphorura armata,Sminthurus viridis,8.73e-06,5.1e-06
amoebae,Deuterosminthurus sp.,2.8e-08,5.1e-06
amoebae,Sminthurinus sp. (juv),2.8e-08,5.1e-06
bacteria,Sminthurinus aureus,9.5e-16,5.1e-06
bacteria,Sminthurus viridis,9.5e-16,5.1e-06
ciliates,Deuterosminthurus sp.,2.63e-09,5.1e-06
ciliates,Sminthurinus aureus,2.63e-09,5.1e-06
ciliates,Sminthurinus sp. (juv),2.63e-09,5.1e-06
ciliates,Sminthurus viridis,2.63e-09,5.1e-06
dead organic matter,Sminthurinus sp. (juv),-999,5.1e-06
dead organic matter,Sminthurus viridis,-999,5.1e-06
mykorrhiza,Sminthurinus sp. (juv),-999,5.1e-06
mykorrhiza,Sminthurus viridis,-999,5.1e-06
saphrophytes,Sminthurinus aureus,-999,5.1e-06
saphrophytes,Sminthurinus sp. (juv),-999,5.1e-06
Sminthurus viridis,Folsomia spinosa,5.1e-06,5.41e-06
predacious nematodes,Folsomia spinosa,3.56e-06,5.41e-06
saphrophytes,Folsomia quadrioculata,-999,5.41e-06
Dinychus perforatus,Suctobelbella sp.,6.09e-05,6.17e-06
roots,Suctobelbella sp.,-999,6.17e-06
amoebae,Brachychthoniidae spp.,2.8e-08,7.11e-06
leaf litter,Brachychthoniidae spp.,-999,7.11e-06
plants,Brachychthoniidae spp.,-999,7.11e-06
Athous subfuscus (juv) {m},Zercon sp. (juv),0.000471002,7.12e-06
Dinychus perforatus,Zercon sp. (juv),6.09e-05,7.12e-06
Geholaspis aeneus,Zercon sp. (juv),0.000111701,7.12e-06
Neotrichoppia confinis,Zercon sp. (juv),9.85e-06,7.12e-06
Oppiella nova,Zercon sp. (juv),8.99e-06,7.12e-06
