"consumer","resource","res_group","flux.mte","flux.mte.2","flux.new","flux.new.2"
"Clinocera stagnalis","Eukiefferiella minor","invertebrate",1.0893640561014e-05,1.32447018232203e-05,1.0967663294759e-05,1.36611399160399e-05
"Clinocera stagnalis","Metriocnemus sp. B","invertebrate",1.26081642862276e-08,1.53292533909082e-08,1.26938372789012e-08,1.58112336673737e-08
"Clinocera stagnalis","Micropsectra atrofasciata","invertebrate",2.24536862731107e-06,2.72996320976285e-06,2.2606259990894e-06,2.81579833747771e-06
"Clinocera stagnalis","Orthocladius sp.","invertebrate",1.01611499646076e-06,1.23541253916428e-06,1.0230195394752e-06,1.27425621028061e-06
"Clinocera stagnalis","Rheocricotopus effesus","invertebrate",1.00740918728714e-07,1.2248278456462e-07,1.01425457397171e-07,1.26333871428494e-07
"Clinocera stagnalis","Simulium aureum","invertebrate",2.76585999104976e-06,3.36278681686363e-06,2.78465412296065e-06,3.46851909738341e-06
"Clinocera stagnalis","Simulium vittatum","invertebrate",4.26908679599402e-06,5.19043944526149e-06,4.29809541560694e-06,5.3536365283163e-06
"Clinocera stagnalis","Thienemanniella sp.","invertebrate",3.45073214864011e-06,4.19546781670978e-06,3.47418001490976e-06,4.32738113868533e-06
"Diamesa bertrami","Achnanthes","plant",2.12449768744685e-06,2.58300595074301e-06,2.14178702588544e-06,2.64703536801674e-06
"Diamesa bertrami","Amphora","plant",4.40572719685668e-08,5.35656952420939e-08,4.44158137030418e-08,5.48935203875323e-08
"Diamesa bertrami","Cocconeis","plant",1.79613991411514e-05,2.18378213068426e-05,1.81075704975228e-05,2.2379152995375e-05
"Diamesa bertrami","CPOM","detritus",5.9870532178502e-07,7.27917671104033e-07,6.03577635365065e-07,7.45961820127629e-07
"Diamesa bertrami","Cymbella","plant",1.43997386034136e-07,1.75074845793127e-07,1.4516924870837e-07,1.79414727531378e-07
"Diamesa bertrami","Diatoma","plant",1.25857631768379e-05,1.53020176828166e-05,1.26881871617441e-05,1.568133515015e-05
"Diamesa bertrami","Diploneis","plant",2.16984684811128e-06,2.63814234959604e-06,2.18750524178172e-06,2.70353852775088e-06
"Diamesa bertrami","Epithemia","plant",2.03012686748152e-06,2.46826805717538e-06,2.04664820835779e-06,2.52945326866545e-06
"Diamesa bertrami","Filamentous algae","plant",5.9870532178502e-07,7.27917671104033e-07,6.03577635365065e-07,7.45961820127629e-07
"Diamesa bertrami","FPOM","detritus",5.9870532178502e-07,7.27917671104033e-07,6.03577635365065e-07,7.45961820127629e-07
"Diamesa bertrami","Fragilaria","plant",4.8579242087779e-06,5.90635951908786e-06,4.89745839902476e-06,6.05277062515115e-06
"Diamesa bertrami","Gomphonema","plant",1.17436305369776e-07,1.42781363046786e-07,1.18392011765934e-07,1.46320730608368e-07
"Diamesa bertrami","Meridion","plant",2.45898294615639e-06,2.98967968768685e-06,2.47899435338079e-06,3.06379002730207e-06
"Diamesa bertrami","Navicula","plant",2.672927870505e-06,3.24979812226506e-06,2.69468037927361e-06,3.33035646552635e-06
"Diamesa bertrami","Nitzschia","plant",4.48530322179789e-07,5.45331961585418e-07,4.52180499153835e-07,5.5885004415546e-07
"Diamesa bertrami","Rhoicosphenia","plant",3.54244466232491e-08,4.30697368937097e-08,3.57127337088448e-08,4.41373806421277e-08
"Diamesa bertrami","Rhopalodia","plant",2.31823378006829e-06,2.81855409140315e-06,2.33709975890187e-06,2.8884224461296e-06
"Diamesa bertrami","Synedra","plant",8.51377382661359e-06,1.03512131772905e-05,8.58305962435657e-06,1.0607806526457e-05
"Diamesa zernyi","Achnanthes","plant",1.83764738323953e-06,2.23424772562562e-06,1.85204596196075e-06,2.29346012333041e-06
"Diamesa zernyi","Amphora","plant",3.81086461162525e-08,4.63332392756499e-08,3.84072400391503e-08,4.75611703414286e-08
"Diamesa zernyi","Cocconeis","plant",1.55362457328555e-05,1.88892722346988e-05,1.56579773878276e-05,1.93898788089326e-05
"Diamesa zernyi","CPOM","detritus",5.17867952698039e-07,6.29634012511298e-07,5.21925620426969e-07,6.46320675825164e-07
"Diamesa zernyi","Cymbella","plant",1.24554816511459e-07,1.51436188490016e-07,1.25530744944197e-07,1.55449575061667e-07
"Diamesa zernyi","Diatoma","plant",1.08864297215514e-05,1.32359347431939e-05,1.09717285208578e-05,1.358671564498e-05
"Diamesa zernyi","Diploneis","plant",1.87687348685898e-06,2.28193959164751e-06,1.89157941515448e-06,2.34241592696574e-06
"Diamesa zernyi","Epithemia","plant",1.75601853921293e-06,2.13500177628013e-06,1.76977752877937e-06,2.19158394164504e-06
"Diamesa zernyi","Filamentous algae","plant",5.17867952698039e-07,6.29634012511298e-07,5.21925620426969e-07,6.46320675825164e-07
"Diamesa zernyi","FPOM","detritus",5.17867952698039e-07,6.29634012511298e-07,5.21925620426969e-07,6.46320675825164e-07
"Diamesa zernyi","Fragilaria","plant",4.20200584965804e-06,5.108881115219e-06,4.23492996369928e-06,5.2442775159633e-06
"Diamesa zernyi","Gomphonema","plant",1.01580020790437e-07,1.23502981306428e-07,1.02375934053882e-07,1.26776077464463e-07
"Diamesa zernyi","Meridion","plant",2.12697034368881e-06,2.58601225469187e-06,2.1436358640768e-06,2.65454717333049e-06
"Diamesa zernyi","Navicula","plant",2.31202836126616e-06,2.8110094215325e-06,2.33014387279957e-06,2.88550725179127e-06
"Diamesa zernyi","Nitzschia","plant",3.8796962582144e-07,4.7170107933073e-07,3.9100949693588e-07,4.84202178285319e-07
"Diamesa zernyi","Rhoicosphenia","plant",3.06414273946111e-08,3.7254448318396e-08,3.08815131741225e-08,3.82417717851722e-08
"Diamesa zernyi","Rhopalodia","plant",2.00522517150847e-06,2.43799208687801e-06,2.02093677796197e-06,2.50260415088221e-06
"Diamesa zernyi","Synedra","plant",7.36424157409727e-06,8.95358932184209e-06,7.4219428572672e-06,9.19087880667836e-06
"Eukiefferiella minor","Achnanthes","plant",0.000368135688395362,0.000447586589255764,0.000369719620224728,0.000467178594923929
"Eukiefferiella minor","Amphora","plant",7.63430068237049e-06,9.28193248165996e-06,7.66714784233605e-06,9.68822632101422e-06
"Eukiefferiella minor","Cocconeis","plant",0.00311237431626391,0.00378408572875912,0.00312576554373745,0.00394972480469735
"Eukiefferiella minor","CPOM","detritus",0.000103744427251493,0.000126134509126754,0.000104190795548898,0.00013165573803996
"Eukiefferiella minor","Cymbella","plant",2.49520520300099e-05,3.03371941789309e-05,2.50594101337313e-05,3.16651304812632e-05
"Eukiefferiella minor","Diatoma","plant",0.00218087721086405,0.00265155328094119,0.00219026060111693,0.00276761852542499
"Eukiefferiella minor","Diploneis","plant",0.000375993849210502,0.000457140695276842,0.000377611591375099,0.000477150908513804
"Eukiefferiella minor","Epithemia","plant",0.000351782991483687,0.000427704659666886,0.000353296564589487,0.000446426382608647
"Eukiefferiella minor","Filamentous algae","plant",0.000103744427251493,0.000126134509126754,0.000104190795548898,0.00013165573803996
"Eukiefferiella minor","FPOM","detritus",0.000103744427251493,0.000126134509126754,0.000104190795548898,0.00013165573803996
"Eukiefferiella minor","Fragilaria","plant",0.000841787347351812,0.00102346156473484,0.000845409201507924,0.00106826108567396
"Eukiefferiella minor","Gomphonema","plant",2.03495138523148e-05,2.47413380046673e-05,2.04370691850871e-05,2.58243294214374e-05
"Eukiefferiella minor","Meridion","plant",0.000426095723701927,0.000518055536803572,0.000427929032996306,0.000540732147893186
"Eukiefferiella minor","Navicula","plant",0.000463168375025177,0.000563129193293571,0.000465161192224606,0.000587778793196155
"Eukiefferiella minor","Nitzschia","plant",7.77219104061655e-05,9.44958228330681e-05,7.80563148434751e-05,9.86321458172794e-05
"Eukiefferiella minor","Pinnularia","plant",0.000131466359203002,0.000159839377632821,0.00013203200322339,0.000166835954536041
"Eukiefferiella minor","Rhoicosphenia","plant",6.138393616868e-06,7.46317933601874e-06,6.16480452278508e-06,7.78986171516897e-06
"Eukiefferiella minor","Rhopalodia","plant",0.000401706527396807,0.000488402673652814,0.000403434900317078,0.000509781303353189
"Eukiefferiella minor","Surirella","plant",3.92564611679034e-05,4.7728775324611e-05,3.94253650810859e-05,4.98179854554356e-05
"Eukiefferiella minor","Synedra","plant",0.00147527766540872,0.00179367151645549,0.00148162515989255,0.00187218508983054
"Limnophora riparia","Diamesa bertrami","invertebrate",8.0253045536449e-07,9.75732265611531e-07,8.1090702410057e-07,9.89357239206372e-07
"Limnophora riparia","Diamesa zernyi","invertebrate",6.43161409518989e-07,7.81968254374657e-07,6.49874532640008e-07,7.92887537453997e-07
"Limnophora riparia","Diatoma","plant",3.68627082391291e-05,4.4818403571247e-05,3.72474699728416e-05,4.54442407878101e-05
"Limnophora riparia","Eukiefferiella minor","invertebrate",9.87593617442457e-05,0.000120073568723689,9.97901819161809e-05,0.000121750257361502
"Limnophora riparia","Metriocnemus sp. B","invertebrate",1.14302858690844e-07,1.38971657126256e-07,1.15495917155048e-07,1.40912235731176e-07
"Limnophora riparia","Micropsectra atrofasciata","invertebrate",2.03560206775497e-05,2.47492491303895e-05,2.05684906283892e-05,2.50948437958302e-05
"Limnophora riparia","Oligochaeta indet.","invertebrate",5.80354252925558e-05,7.05606081712071e-05,5.86411814054125e-05,7.1545905528947e-05
"Limnophora riparia","Orthocladius sp.","invertebrate",9.21187622697552e-06,1.11999797657493e-05,9.30802698846715e-06,1.13563745411905e-05
"Limnophora riparia","Rheocricotopus effesus","invertebrate",9.13295126588118e-07,1.11040212502972e-06,9.22827823264056e-07,1.12590760759537e-06
"Limnophora riparia","Simulium aureum","invertebrate",2.50746814951451e-05,3.04862894874606e-05,2.53364033920219e-05,3.09119952921272e-05
"Limnophora riparia","Simulium vittatum","invertebrate",3.87026067953826e-05,4.70553883171695e-05,3.91065728304657e-05,4.77124624407915e-05
"Limnophora riparia","Synedra","plant",2.49361724175745e-05,3.03178874347257e-05,2.51964485988388e-05,3.07412416993206e-05
"Limnophora riparia","Thienemanniella sp.","invertebrate",3.12835826224769e-05,3.8035193237385e-05,3.16101111403622e-05,3.85663107598841e-05
"Metriocnemus sp. B","Achnanthes","plant",4.98166797293613e-07,6.05680961422171e-07,4.98110704660571e-07,6.45296743297974e-07
"Metriocnemus sp. B","Amphora","plant",1.03308514778619e-08,1.25604518193796e-08,1.03296882436518e-08,1.33819934415064e-08
"Metriocnemus sp. B","Cocconeis","plant",4.21171213220419e-06,5.12068220388313e-06,4.21123790143572e-06,5.45561072593542e-06
"Metriocnemus sp. B","CPOM","detritus",1.40388532516935e-07,1.7068713091569e-07,1.40372725035424e-07,1.81851266125562e-07
"Metriocnemus sp. B","Cymbella","plant",3.37654952712544e-08,4.10527513071803e-08,3.37616933407645e-08,4.37378891021146e-08
"Metriocnemus sp. B","Diatoma","plant",2.95119612054559e-06,3.58812211762864e-06,2.95086382148045e-06,3.82281046381993e-06
"Metriocnemus sp. B","Diploneis","plant",5.08800579698572e-07,6.18609722603326e-07,5.08743289721875e-07,6.59071136116079e-07
"Metriocnemus sp. B","Epithemia","plant",4.76038079800585e-07,5.7877643274015e-07,4.75984478819008e-07,6.16632469787198e-07
"Metriocnemus sp. B","Filamentous algae","plant",1.40388532516935e-07,1.7068713091569e-07,1.40372725035424e-07,1.81851266125562e-07
"Metriocnemus sp. B","FPOM","detritus",1.40388532516935e-07,1.7068713091569e-07,1.40372725035424e-07,1.81851266125562e-07
"Metriocnemus sp. B","Fragilaria","plant",1.13911940638087e-06,1.38496371291637e-06,1.13899114370419e-06,1.47555005102409e-06
"Metriocnemus sp. B","Gomphonema","plant",2.75372707994626e-08,3.34803538561221e-08,2.75341701551919e-08,3.56702037605577e-08
"Metriocnemus sp. B","Meridion","plant",5.76599196188574e-07,7.01040610092912e-07,5.76534272216724e-07,7.46893581647953e-07
"Metriocnemus sp. B","Navicula","plant",6.26766470264571e-07,7.62034965717081e-07,6.26695897553162e-07,8.11877395818728e-07
"Metriocnemus sp. B","Nitzschia","plant",1.05174468021146e-07,1.27873180738234e-07,1.05162625576262e-07,1.36236983397634e-07
"Metriocnemus sp. B","Pinnularia","plant",1.77902271310559e-07,2.16297070202091e-07,1.77882239853472e-07,2.30444415255469e-07
"Metriocnemus sp. B","Rhoicosphenia","plant",8.30656734741398e-09,1.00992874764683e-08,8.30563204374344e-09,1.07598516930311e-08
"Metriocnemus sp. B","Rhopalodia","plant",5.43595365821445e-07,6.60913905912756e-07,5.43534158018067e-07,7.04142309648357e-07
"Metriocnemus sp. B","Surirella","plant",5.31224386810684e-08,6.45873027031069e-08,5.31164571955993e-08,6.88117651822061e-08
"Metriocnemus sp. B","Synedra","plant",1.99636811334132e-06,2.42722350186754e-06,1.99614332609214e-06,2.58598093843617e-06
"Micropsectra atrofasciata","Achnanthes","plant",8.6829988297553e-05,0.000105569602546878,8.71012933561052e-05,0.000110806705279206
"Micropsectra atrofasciata","Amphora","plant",1.80065736576541e-06,2.18927453698989e-06,1.80628361841879e-06,2.2978801903492e-06
"Micropsectra atrofasciata","Cocconeis","plant",0.000734097328723439,0.000892529928237272,0.000736391056071067,0.000936806602706902
"Micropsectra atrofasciata","CPOM","detritus",2.44695846888638e-05,2.97506009241661e-05,2.4546041247674e-05,3.12264703944445e-05
"Micropsectra atrofasciata","Cymbella","plant",5.88529298859737e-06,7.15545462875135e-06,5.90368190917855e-06,7.5104228211403e-06
"Micropsectra atrofasciata","Diatoma","plant",0.000514390613752056,0.000625406195628607,0.00051599785542419,0.000656431381069532
"Micropsectra atrofasciata","Epithemia","plant",8.29729743588521e-05,0.000100880169362446,8.32322279659071e-05,0.000105884638431761
"Micropsectra atrofasciata","Filamentous algae","plant",2.44695846888638e-05,2.97506009241661e-05,2.4546041247674e-05,3.12264703944445e-05
"Micropsectra atrofasciata","FPOM","detritus",2.44695846888638e-05,2.97506009241661e-05,2.4546041247674e-05,3.12264703944445e-05
"Micropsectra atrofasciata","Fragilaria","plant",0.000198547404730529,0.000241397828274345,0.0001991677769812,0.000253373105205717
"Micropsectra atrofasciata","Gomphonema","plant",4.79971952015628e-06,5.83559311724184e-06,4.81471650692297e-06,6.12508554613957e-06
"Micropsectra atrofasciata","Meridion","plant",0.000100500679148884,0.000122190696572257,0.000100814699030443,0.000128252339464202
"Micropsectra atrofasciata","Navicula","plant",0.000109244786232302,0.000132821953440109,0.000109586127555806,0.000139410992315817
"Micropsectra atrofasciata","Nitzschia","plant",1.83318074931739e-05,2.2288171045104e-05,1.83890862306564e-05,2.33938438776515e-05
"Micropsectra atrofasciata","Pinnularia","plant",3.10081928782169e-05,3.77003689857982e-05,3.11050796767685e-05,3.95706109935545e-05
"Micropsectra atrofasciata","Rhoicosphenia","plant",1.44782661045893e-06,1.76029598552013e-06,1.45235042407477e-06,1.84762084696764e-06
"Micropsectra atrofasciata","Rhopalodia","plant",9.47481436123509e-05,0.000115196651057159,9.50441893812663e-05,0.000120911332949028
"Micropsectra atrofasciata","Synedra","plant",0.000347965020673323,0.000423062695883538,0.000349052256456246,0.000444050013701412
"Oligochaeta indet.","Achnanthes","plant",0.000228835226931359,0.000278222356463786,0.000229151886512008,0.000294389214553673
"Oligochaeta indet.","Amphora","plant",4.74552450137971e-06,5.76970175062485e-06,4.75209130413432e-06,6.10496578407238e-06
"Oligochaeta indet.","Cocconeis","plant",0.00193466948575952,0.00235220910051604,0.00193734665935849,0.00248889053478005
"Oligochaeta indet.","CPOM","detritus",6.44881229973635e-05,7.8405924580986e-05,6.45773609274629e-05,8.29619116419043e-05
"Oligochaeta indet.","Cymbella","plant",1.55103367282288e-05,1.88577715587864e-05,1.55317997555343e-05,1.99535530788531e-05
"Oligochaeta indet.","Diatoma","plant",0.00135564561434623,0.00164822052273596,0.00135752154130689,0.00174399480784586
"Oligochaeta indet.","Diploneis","plant",0.000233719904157937,0.000284161242826554,0.000234043323099297,0.00030067319587667
"Oligochaeta indet.","Epithemia","plant",0.000218670298002479,0.000265863636533274,0.000218972891470253,0.000281312357972215
"Oligochaeta indet.","Filamentous algae","plant",6.44881229973635e-05,7.8405924580986e-05,6.45773609274629e-05,8.29619116419043e-05
"Oligochaeta indet.","FPOM","detritus",6.44881229973635e-05,7.8405924580986e-05,6.45773609274629e-05,8.29619116419043e-05
"Oligochaeta indet.","Fragilaria","plant",0.000523259778205261,0.000636189499699076,0.000523983859126538,0.000673157001127201
"Oligochaeta indet.","Gomphonema","plant",1.26493729543988e-05,1.53793556977911e-05,1.26668770126198e-05,1.6273014511699e-05
"Oligochaeta indet.","Meridion","plant",0.000264863512833602,0.000322026252994454,0.000265230027945929,0.000340738454269541
"Oligochaeta indet.","Navicula","plant",0.000287908082664583,0.00035004429290923,0.00028830648659017,0.000370384557726788
"Oligochaeta indet.","Nitzschia","plant",4.83123792829146e-05,5.8739138159426e-05,4.83792334030998e-05,6.21523337164456e-05
"Oligochaeta indet.","Opephora","plant",3.05526891468346e-05,3.71465586165528e-05,3.05949676100882e-05,3.93050592824029e-05
"Oligochaeta indet.","Pinnularia","plant",8.17202327576274e-05,9.93570615568562e-05,8.18333162849435e-05,0.000105130470763916
"Oligochaeta indet.","Rhoicosphenia","plant",3.8156602051617e-06,4.63915450423032e-06,3.82094027229414e-06,4.90872505017857e-06
"Oligochaeta indet.","Rhopalodia","plant",0.000249703050408775,0.000303593865474934,0.000250048586645873,0.000321235003313304
"Oligochaeta indet.","Surirella","plant",2.44020383870841e-05,2.96684768058494e-05,2.44358056498707e-05,3.13924434214714e-05
"Oligochaeta indet.","Synedra","plant",0.000917040944392235,0.00111495636377311,0.000918309935206208,0.00117974390111785
"Orthocladius sp.","Achnanthes","plant",3.8488221632581e-05,4.67947346320468e-05,3.86247542009649e-05,4.90179109353696e-05
"Orthocladius sp.","Amphora","plant",7.98158575588244e-07,9.70416848445063e-07,8.00989951933532e-07,1.01652049148893e-06
"Orthocladius sp.","Cocconeis","plant",0.000325395652374971,0.000395622415311046,0.000326549956270429,0.000414418085073868
"Orthocladius sp.","CPOM","detritus",1.08463771241662e-05,1.31872380098437e-05,1.08848534076526e-05,1.38137519815606e-05
"Orthocladius sp.","Cymbella","plant",2.60871232806781e-06,3.17172360647457e-06,2.61796643696705e-06,3.32240937952253e-06
"Orthocladius sp.","Diatoma","plant",0.000228008552528694,0.000277217269513573,0.000228817386815386,0.000290387615906185
"Orthocladius sp.","Epithemia","plant",3.67785633656242e-05,4.47160985839213e-05,3.69090311166602e-05,4.68405207337744e-05
"Orthocladius sp.","Filamentous algae","plant",1.08463771241662e-05,1.31872380098437e-05,1.08848534076526e-05,1.38137519815606e-05
"Orthocladius sp.","FPOM","detritus",1.08463771241662e-05,1.31872380098437e-05,1.08848534076526e-05,1.38137519815606e-05
"Orthocladius sp.","Fragilaria","plant",8.80080334878697e-05,0.000107001892991255,8.83202319304276e-05,0.000112085457943153
"Orthocladius sp.","Gomphonema","plant",2.12752151978818e-06,2.5866823854023e-06,2.13506865927833e-06,2.7095733693702e-06
"Orthocladius sp.","Meridion","plant",4.45478859222207e-05,5.41621933081042e-05,4.47059144572644e-05,5.67353910331342e-05
"Orthocladius sp.","Navicula","plant",4.84237949025645e-05,5.88745994547063e-05,4.85955727818351e-05,6.16716794126229e-05
"Orthocladius sp.","Nitzschia","plant",8.12574875980915e-06,9.8794446917254e-06,8.15457392504568e-06,1.03488083391814e-05
"Orthocladius sp.","Rhoicosphenia","plant",6.417629733858e-07,7.80268008299971e-07,6.44039554202823e-07,8.17337848741067e-07
"Orthocladius sp.","Rhopalodia","plant",4.19980196027568e-05,5.10620158328868e-05,4.21470027783928e-05,5.34879268780543e-05
"Orthocladius sp.","Synedra","plant",0.000154238818853301,0.000187526580653722,0.00015478596343908,0.000196435802035801
"Potamophylax cingulatus","Achnanthes","plant",5.44275894967721e-07,6.61741306594278e-07,5.48427785371132e-07,6.79880861651142e-07
"Potamophylax cingulatus","Cocconeis","plant",4.60153788360723e-06,5.59463999709542e-06,4.63663971552101e-06,5.74799944321032e-06
"Potamophylax cingulatus","CPOM","detritus",1.53382550972831e-07,1.86485513372854e-07,1.54552596435661e-07,1.91597426749614e-07
"Potamophylax cingulatus","Diamesa bertrami","invertebrate",7.01966969089359e-08,8.53465206903507e-08,7.07321771588276e-08,8.76860269226911e-08
"Potamophylax cingulatus","Diamesa zernyi","invertebrate",5.62568139635565e-08,6.83981376380502e-08,5.66859568452849e-08,7.02730572948838e-08
"Potamophylax cingulatus","Diatoma","plant",3.224351599628e-06,3.92022990579754e-06,3.24894786521222e-06,4.0276906695479e-06
"Potamophylax cingulatus","Diploneis","plant",5.55893914207049e-07,6.7586672221998e-07,5.6013443014584e-07,6.9439348108578e-07
"Potamophylax cingulatus","Epithemia","plant",5.20098997624427e-07,6.32346560684584e-07,5.24066459819659e-07,6.49680351303747e-07
"Potamophylax cingulatus","Eukiefferiella minor","invertebrate",8.63840236459582e-06,1.05027389977904e-05,8.70429854006487e-06,1.07906385295255e-05
"Potamophylax cingulatus","FPOM","detritus",1.53382550972831e-07,1.86485513372854e-07,1.54552596435661e-07,1.91597426749614e-07
"Potamophylax cingulatus","Fragilaria","plant",1.24455350647874e-06,1.51315255942498e-06,1.25404731248384e-06,1.55463087411927e-06
"Potamophylax cingulatus","Gomphonema","plant",3.00860530865777e-08,3.65792133435516e-08,3.03155580053911e-08,3.75819173424859e-08
"Potamophylax cingulatus","Meridion","plant",6.29967804454535e-07,7.65927210604827e-07,6.34773376970157e-07,7.86922694289866e-07
"Potamophylax cingulatus","Micropsectra atrofasciata","invertebrate",1.78052484391387e-06,2.16479702211507e-06,1.79410719080968e-06,2.2241381186709e-06
"Potamophylax cingulatus","Orthocladius sp.","invertebrate",8.05755444102047e-07,9.79653270162117e-07,8.11901974431231e-07,1.0065073810566e-06
"Potamophylax cingulatus","Rheocricotopus effesus","invertebrate",7.98851940894841e-08,9.71259855582027e-08,8.04945809349816e-08,9.97883887434482e-08
"Potamophylax cingulatus","Rhopalodia","plant",5.93909220446086e-07,7.22086477042475e-07,5.9843972788848e-07,7.41880205007774e-07
"Potamophylax cingulatus","Simulium aureum","invertebrate",2.19326233071539e-06,2.66661135253415e-06,2.20999315584884e-06,2.73970810947305e-06
"Potamophylax cingulatus","Simulium vittatum","invertebrate",3.38528605443054e-06,4.11589717194275e-06,3.41110997353506e-06,4.2287215379221e-06
"Potamophylax cingulatus","Sperchon glandulosus","invertebrate",6.96220315120463e-07,8.46478312313681e-07,7.01531280518222e-07,8.69681850913501e-07
"Potamophylax cingulatus","Synedra","plant",2.18114705250711e-06,2.65188135970253e-06,2.19778545887318e-06,2.72457434025133e-06
"Potamophylax cingulatus","Terrestrial","detritus",1.53382550972831e-07,1.86485513372854e-07,1.54552596435661e-07,1.91597426749614e-07
"Potamophylax cingulatus","Thienemanniella sp.","invertebrate",2.73634994522207e-06,3.32690792444119e-06,2.75722359621963e-06,3.41810463358288e-06
"Radix balthica","Achnanthes","plant",0.000369433946122422,0.000449165036459735,0.00037791967919189,0.000429614421910416
"Radix balthica","Amphora","plant",7.66122360824814e-06,9.31466590291256e-06,7.83719849958515e-06,8.90923042164964e-06
"Radix balthica","Cocconeis","plant",0.00312335033443591,0.00379743058689725,0.00319509229940324,0.00363214144892829
"Radix balthica","CPOM","detritus",0.000104110289645616,0.000126579331800253,0.00010650165659224,0.000121069767330493
"Radix balthica","Cymbella","plant",2.50400472865827e-05,3.04441805374982e-05,2.56152060113047e-05,2.91190497044088e-05
"Radix balthica","Diatoma","plant",0.00218856823561396,0.00266090417965655,0.00223883867244486,0.00254508414081476
"Radix balthica","Diploneis","plant",0.000377319819322751,0.000458752835742178,0.00038598668738455,0.000438784897151734
"Radix balthica","Epithemia","plant",0.000353023580215882,0.000429212991775985,0.000361132374495298,0.000410530821347244
"Radix balthica","Filamentous algae","plant",0.000104110289645616,0.000126579331800253,0.00010650165659224,0.000121069767330493
"Radix balthica","FPOM","detritus",0.000104110289645616,0.000126579331800253,0.00010650165659224,0.000121069767330493
"Radix balthica","Fragilaria","plant",0.000844755972678534,0.00102707087762313,0.000864159640826055,0.000982366002547574
"Radix balthica","Gomphonema","plant",2.04212779176676e-05,2.48285901626484e-05,2.08903455687743e-05,2.37478867314576e-05
"Radix balthica","Meridion","plant",0.000427598381779372,0.000519882497961924,0.000437420126009432,0.000497253794693516
"Radix balthica","Navicula","plant",0.000464801772548865,0.000565115110034523,0.000475478062081712,0.000540517586194816
"Radix balthica","Nitzschia","plant",7.79960024703891e-05,9.48290693398185e-05,7.9787535880884e-05,9.0701484972731e-05
"Radix balthica","Opephora","plant",4.93245758860043e-05,5.99697866390884e-05,5.04575394079722e-05,5.73595073697427e-05
"Radix balthica","Pinnularia","plant",0.000131929985040061,0.000160403063017426,0.000134960357989432,0.000153421267456709
"Radix balthica","Rhoicosphenia","plant",6.16004111586373e-06,7.48949878981485e-06,6.30153451449377e-06,7.16350657732795e-06
