Processing dataset: Grand Caricaie  marsh dominated by Schoenus nigricans, mown  Scmown2 _tax_mass
[WARN] Link (56,33) triggered large expansion: 31 nodes
[WARN] Link (58,33) triggered large expansion: 33 nodes
[WARN] Link (59,33) triggered large expansion: 38 nodes
[WARN] Link (60,33) triggered large expansion: 49 nodes
[WARN] Link (63,33) triggered large expansion: 46 nodes
[WARN] Link (75,33) triggered large expansion: 36 nodes
[WARN] Link (86,33) triggered large expansion: 34 nodes
[WARN] Link (87,33) triggered large expansion: 42 nodes
[WARN] Link (100,33) triggered large expansion: 41 nodes
[WARN] Link (102,33) triggered large expansion: 34 nodes
[WARN] Link (121,33) triggered large expansion: 31 nodes
[WARN] Link (9,37) triggered large expansion: 43 nodes
[WARN] Link (11,37) triggered large expansion: 37 nodes
[WARN] Link (13,37) triggered large expansion: 37 nodes
[WARN] Link (17,37) triggered large expansion: 45 nodes
[WARN] Link (20,37) triggered large expansion: 43 nodes
[WARN] Link (22,37) triggered large expansion: 47 nodes
[WARN] Link (28,37) triggered large expansion: 41 nodes
[WARN] Link (29,37) triggered large expansion: 38 nodes
[WARN] Link (37,37) triggered large expansion: 38 nodes
[WARN] Link (42,37) triggered large expansion: 42 nodes
[WARN] Link (44,37) triggered large expansion: 39 nodes
[WARN] Link (47,37) triggered large expansion: 43 nodes
[WARN] Link (50,37) triggered large expansion: 46 nodes
[WARN] Link (54,37) triggered large expansion: 47 nodes
[WARN] Link (57,37) triggered large expansion: 45 nodes
[WARN] Link (58,37) triggered large expansion: 45 nodes
[WARN] Link (59,37) triggered large expansion: 48 nodes
[WARN] Link (60,37) triggered large expansion: 52 nodes
[WARN] Link (62,37) triggered large expansion: 37 nodes
[WARN] Link (63,37) triggered large expansion: 54 nodes
[WARN] Link (65,37) triggered large expansion: 46 nodes
[WARN] Link (70,37) triggered large expansion: 46 nodes
[WARN] Link (72,37) triggered large expansion: 39 nodes
[WARN] Link (73,37) triggered large expansion: 38 nodes
[WARN] Link (81,37) triggered large expansion: 46 nodes
[WARN] Link (82,37) triggered large expansion: 41 nodes
[WARN] Link (86,37) triggered large expansion: 43 nodes
[WARN] Link (92,37) triggered large expansion: 43 nodes
[WARN] Link (99,37) triggered large expansion: 46 nodes
[WARN] Link (101,37) triggered large expansion: 42 nodes
[WARN] Link (102,37) triggered large expansion: 45 nodes
[WARN] Link (110,37) triggered large expansion: 43 nodes
[WARN] Link (116,37) triggered large expansion: 41 nodes
[WARN] Link (120,37) triggered large expansion: 39 nodes
[WARN] Link (124,37) triggered large expansion: 44 nodes
[WARN] Link (125,37) triggered large expansion: 39 nodes
[WARN] Link (126,37) triggered large expansion: 40 nodes
[WARN] Link (35,44) triggered large expansion: 35 nodes
[WARN] Link (60,44) triggered large expansion: 36 nodes
[WARN] Link (63,44) triggered large expansion: 35 nodes
[WARN] Link (43,45) triggered large expansion: 37 nodes
[WARN] Link (60,45) triggered large expansion: 38 nodes
[WARN] Link (32,46) triggered large expansion: 32 nodes
[WARN] Link (105,46) triggered large expansion: 64 nodes
[WARN] Link (112,46) triggered large expansion: 64 nodes
[WARN] Link (5,47) triggered large expansion: 40 nodes
[WARN] Link (9,47) triggered large expansion: 39 nodes
[WARN] Link (12,47) triggered large expansion: 41 nodes
[WARN] Link (21,47) triggered large expansion: 39 nodes
[WARN] Link (30,47) triggered large expansion: 35 nodes
[WARN] Link (35,47) triggered large expansion: 47 nodes
[WARN] Link (38,47) triggered large expansion: 41 nodes
[WARN] Link (41,47) triggered large expansion: 38 nodes
[WARN] Link (42,47) triggered large expansion: 40 nodes
[WARN] Link (43,47) triggered large expansion: 46 nodes
[WARN] Link (44,47) triggered large expansion: 38 nodes
[WARN] Link (45,47) triggered large expansion: 38 nodes
[WARN] Link (48,47) triggered large expansion: 40 nodes
[WARN] Link (51,47) triggered large expansion: 41 nodes
[WARN] Link (52,47) triggered large expansion: 41 nodes
[WARN] Link (53,47) triggered large expansion: 38 nodes
[WARN] Link (55,47) triggered large expansion: 43 nodes
[WARN] Link (60,47) triggered large expansion: 49 nodes
[WARN] Link (67,47) triggered large expansion: 42 nodes
[WARN] Link (71,47) triggered large expansion: 37 nodes
[WARN] Link (72,47) triggered large expansion: 37 nodes
[WARN] Link (77,47) triggered large expansion: 38 nodes
[WARN] Link (78,47) triggered large expansion: 40 nodes
[WARN] Link (83,47) triggered large expansion: 39 nodes
[WARN] Link (84,47) triggered large expansion: 37 nodes
Progress: 10% – Elapsed: 0.3s
[WARN] Link (86,47) triggered large expansion: 44 nodes
[WARN] Link (88,47) triggered large expansion: 37 nodes
[WARN] Link (89,47) triggered large expansion: 37 nodes
[WARN] Link (99,47) triggered large expansion: 39 nodes
[WARN] Link (118,47) triggered large expansion: 37 nodes
[WARN] Link (119,47) triggered large expansion: 39 nodes
[WARN] Link (125,47) triggered large expansion: 38 nodes
[WARN] Link (126,47) triggered large expansion: 39 nodes
[WARN] Link (128,47) triggered large expansion: 40 nodes
[WARN] Link (5,53) triggered large expansion: 31 nodes
[WARN] Link (9,53) triggered large expansion: 31 nodes
[WARN] Link (27,53) triggered large expansion: 35 nodes
[WARN] Link (35,53) triggered large expansion: 43 nodes
[WARN] Link (43,53) triggered large expansion: 42 nodes
[WARN] Link (51,53) triggered large expansion: 34 nodes
[WARN] Link (52,53) triggered large expansion: 33 nodes
[WARN] Link (55,53) triggered large expansion: 38 nodes
[WARN] Link (67,53) triggered large expansion: 35 nodes
[WARN] Link (83,53) triggered large expansion: 33 nodes
[WARN] Link (119,53) triggered large expansion: 33 nodes
[WARN] Link (22,62) triggered large expansion: 41 nodes
[WARN] Link (23,62) triggered large expansion: 41 nodes
[WARN] Link (28,62) triggered large expansion: 31 nodes
[WARN] Link (35,62) triggered large expansion: 47 nodes
[WARN] Link (36,62) triggered large expansion: 39 nodes
[WARN] Link (40,62) triggered large expansion: 40 nodes
[WARN] Link (43,62) triggered large expansion: 48 nodes
[WARN] Link (51,62) triggered large expansion: 39 nodes
[WARN] Link (54,62) triggered large expansion: 41 nodes
[WARN] Link (57,62) triggered large expansion: 35 nodes
[WARN] Link (59,62) triggered large expansion: 39 nodes
[WARN] Link (60,62) triggered large expansion: 50 nodes
[WARN] Link (63,62) triggered large expansion: 47 nodes
[WARN] Link (65,62) triggered large expansion: 38 nodes
[WARN] Link (67,62) triggered large expansion: 42 nodes
[WARN] Link (75,62) triggered large expansion: 37 nodes
[WARN] Link (76,62) triggered large expansion: 39 nodes
[WARN] Link (85,62) triggered large expansion: 37 nodes
[WARN] Link (86,62) triggered large expansion: 35 nodes
[WARN] Link (87,62) triggered large expansion: 43 nodes
[WARN] Link (92,62) triggered large expansion: 35 nodes
[WARN] Link (100,62) triggered large expansion: 42 nodes
[WARN] Link (101,62) triggered large expansion: 34 nodes
[WARN] Link (124,62) triggered large expansion: 35 nodes
[WARN] Link (3,69) triggered large expansion: 61 nodes
[WARN] Link (5,69) triggered large expansion: 60 nodes
[WARN] Link (12,69) triggered large expansion: 59 nodes
[WARN] Link (14,69) triggered large expansion: 58 nodes
[WARN] Link (16,69) triggered large expansion: 59 nodes
[WARN] Link (20,69) triggered large expansion: 59 nodes
[WARN] Link (24,69) triggered large expansion: 58 nodes
[WARN] Link (25,69) triggered large expansion: 60 nodes
[WARN] Link (26,69) triggered large expansion: 56 nodes
[WARN] Link (29,69) triggered large expansion: 56 nodes
[WARN] Link (31,69) triggered large expansion: 59 nodes
[WARN] Link (33,69) triggered large expansion: 59 nodes
[WARN] Link (35,69) triggered large expansion: 63 nodes
[WARN] Link (37,69) triggered large expansion: 56 nodes
[WARN] Link (42,69) triggered large expansion: 56 nodes
[WARN] Link (43,69) triggered large expansion: 64 nodes
[WARN] Link (45,69) triggered large expansion: 58 nodes
[WARN] Link (47,69) triggered large expansion: 58 nodes
[WARN] Link (48,69) triggered large expansion: 57 nodes
[WARN] Link (53,69) triggered large expansion: 56 nodes
[WARN] Link (57,69) triggered large expansion: 59 nodes
[WARN] Link (60,69) triggered large expansion: 65 nodes
[WARN] Link (63,69) triggered large expansion: 65 nodes
[WARN] Link (64,69) triggered large expansion: 60 nodes
[WARN] Link (66,69) triggered large expansion: 60 nodes
[WARN] Link (71,69) triggered large expansion: 60 nodes
[WARN] Link (73,69) triggered large expansion: 56 nodes
[WARN] Link (80,69) triggered large expansion: 57 nodes
[WARN] Link (83,69) triggered large expansion: 59 nodes
[WARN] Link (84,69) triggered large expansion: 58 nodes
[WARN] Link (89,69) triggered large expansion: 56 nodes
[WARN] Link (91,69) triggered large expansion: 59 nodes
[WARN] Link (94,69) triggered large expansion: 60 nodes
[WARN] Link (95,69) triggered large expansion: 60 nodes
[WARN] Link (98,69) triggered large expansion: 57 nodes
[WARN] Link (99,69) triggered large expansion: 60 nodes
[WARN] Link (101,69) triggered large expansion: 60 nodes
[WARN] Link (103,69) triggered large expansion: 58 nodes
[WARN] Link (105,69) triggered large expansion: 58 nodes
[WARN] Link (106,69) triggered large expansion: 57 nodes
[WARN] Link (108,69) triggered large expansion: 59 nodes
[WARN] Link (110,69) triggered large expansion: 58 nodes
[WARN] Link (112,69) triggered large expansion: 58 nodes
[WARN] Link (113,69) triggered large expansion: 57 nodes
[WARN] Link (114,69) triggered large expansion: 57 nodes
[WARN] Link (115,69) triggered large expansion: 56 nodes
[WARN] Link (116,69) triggered large expansion: 56 nodes
[WARN] Link (117,69) triggered large expansion: 59 nodes
[WARN] Link (118,69) triggered large expansion: 58 nodes
[WARN] Link (120,69) triggered large expansion: 56 nodes
[WARN] Link (121,69) triggered large expansion: 57 nodes
[WARN] Link (122,69) triggered large expansion: 59 nodes
[WARN] Link (123,69) triggered large expansion: 59 nodes
[WARN] Link (124,69) triggered large expansion: 58 nodes
[WARN] Link (128,69) triggered large expansion: 57 nodes
[WARN] Link (35,72) triggered large expansion: 31 nodes
[WARN] Link (43,72) triggered large expansion: 32 nodes
[WARN] Link (60,72) triggered large expansion: 34 nodes
[WARN] Link (35,73) triggered large expansion: 32 nodes
[WARN] Link (63,73) triggered large expansion: 33 nodes
[WARN] Link (68,78) triggered large expansion: 31 nodes
[WARN] Link (5,80) triggered large expansion: 33 nodes
[WARN] Link (9,80) triggered large expansion: 34 nodes
[WARN] Link (27,80) triggered large expansion: 36 nodes
[WARN] Link (35,80) triggered large expansion: 46 nodes
[WARN] Link (38,80) triggered large expansion: 31 nodes
[WARN] Link (42,80) triggered large expansion: 32 nodes
[WARN] Link (43,80) triggered large expansion: 44 nodes
[WARN] Link (48,80) triggered large expansion: 33 nodes
[WARN] Link (51,80) triggered large expansion: 36 nodes
[WARN] Link (52,80) triggered large expansion: 35 nodes
[WARN] Link (53,80) triggered large expansion: 32 nodes
[WARN] Link (55,80) triggered large expansion: 41 nodes
[WARN] Link (67,80) triggered large expansion: 37 nodes
[WARN] Link (83,80) triggered large expansion: 36 nodes
[WARN] Link (119,80) triggered large expansion: 35 nodes
[WARN] Link (126,80) triggered large expansion: 31 nodes
[WARN] Link (4,83) triggered large expansion: 49 nodes
[WARN] Link (5,83) triggered large expansion: 46 nodes
[WARN] Link (9,83) triggered large expansion: 44 nodes
[WARN] Link (22,83) triggered large expansion: 50 nodes
[WARN] Link (23,83) triggered large expansion: 50 nodes
[WARN] Link (27,83) triggered large expansion: 49 nodes
[WARN] Link (30,83) triggered large expansion: 39 nodes
[WARN] Link (35,83) triggered large expansion: 54 nodes
[WARN] Link (36,83) triggered large expansion: 50 nodes
[WARN] Link (40,83) triggered large expansion: 50 nodes
[WARN] Link (43,83) triggered large expansion: 54 nodes
[WARN] Link (44,83) triggered large expansion: 41 nodes
[WARN] Link (51,83) triggered large expansion: 49 nodes
[WARN] Link (52,83) triggered large expansion: 48 nodes
[WARN] Link (54,83) triggered large expansion: 50 nodes
[WARN] Link (55,83) triggered large expansion: 50 nodes
[WARN] Link (56,83) triggered large expansion: 43 nodes
[WARN] Link (60,83) triggered large expansion: 56 nodes
[WARN] Link (63,83) triggered large expansion: 56 nodes
[WARN] Link (65,83) triggered large expansion: 49 nodes
[WARN] Link (67,83) triggered large expansion: 50 nodes
[WARN] Link (71,83) triggered large expansion: 42 nodes
[WARN] Link (72,83) triggered large expansion: 40 nodes
[WARN] Link (75,83) triggered large expansion: 47 nodes
[WARN] Link (76,83) triggered large expansion: 48 nodes
[WARN] Link (77,83) triggered large expansion: 45 nodes
[WARN] Link (78,83) triggered large expansion: 46 nodes
[WARN] Link (83,83) triggered large expansion: 45 nodes
[WARN] Link (85,83) triggered large expansion: 46 nodes
[WARN] Link (86,83) triggered large expansion: 47 nodes
[WARN] Link (87,83) triggered large expansion: 51 nodes
[WARN] Link (89,83) triggered large expansion: 40 nodes
[WARN] Link (93,83) triggered large expansion: 40 nodes
[WARN] Link (99,83) triggered large expansion: 44 nodes
[WARN] Link (100,83) triggered large expansion: 50 nodes
[WARN] Link (103,83) triggered large expansion: 41 nodes
[WARN] Link (116,83) triggered large expansion: 43 nodes
[WARN] Link (43,88) triggered large expansion: 32 nodes
[WARN] Link (22,89) triggered large expansion: 39 nodes
[WARN] Link (35,89) triggered large expansion: 42 nodes
[WARN] Link (36,89) triggered large expansion: 40 nodes
[WARN] Link (43,89) triggered large expansion: 43 nodes
[WARN] Link (47,89) triggered large expansion: 33 nodes
[WARN] Link (54,89) triggered large expansion: 40 nodes
[WARN] Link (55,89) triggered large expansion: 39 nodes
[WARN] Link (57,89) triggered large expansion: 36 nodes
[WARN] Link (59,89) triggered large expansion: 39 nodes
[WARN] Link (60,89) triggered large expansion: 44 nodes
[WARN] Link (63,89) triggered large expansion: 45 nodes
[WARN] Link (65,89) triggered large expansion: 38 nodes
[WARN] Link (75,89) triggered large expansion: 36 nodes
[WARN] Link (76,89) triggered large expansion: 37 nodes
[WARN] Link (99,89) triggered large expansion: 32 nodes
[WARN] Link (101,89) triggered large expansion: 34 nodes
[WARN] Link (103,89) triggered large expansion: 31 nodes
Progress: 20% – Elapsed: 0.6s
[WARN] Link (124,89) triggered large expansion: 35 nodes
[WARN] Link (82,94) triggered large expansion: 57 nodes
[WARN] Link (82,95) triggered large expansion: 57 nodes
[WARN] Link (82,96) triggered large expansion: 57 nodes
[WARN] Link (5,97) triggered large expansion: 37 nodes
[WARN] Link (9,97) triggered large expansion: 39 nodes
[WARN] Link (20,97) triggered large expansion: 38 nodes
[WARN] Link (21,97) triggered large expansion: 35 nodes
[WARN] Link (27,97) triggered large expansion: 46 nodes
[WARN] Link (31,97) triggered large expansion: 37 nodes
[WARN] Link (35,97) triggered large expansion: 50 nodes
[WARN] Link (43,97) triggered large expansion: 48 nodes
[WARN] Link (47,97) triggered large expansion: 38 nodes
[WARN] Link (48,97) triggered large expansion: 36 nodes
[WARN] Link (52,97) triggered large expansion: 43 nodes
[WARN] Link (55,97) triggered large expansion: 44 nodes
[WARN] Link (60,97) triggered large expansion: 52 nodes
[WARN] Link (63,97) triggered large expansion: 53 nodes
[WARN] Link (64,97) triggered large expansion: 36 nodes
[WARN] Link (67,97) triggered large expansion: 43 nodes
[WARN] Link (70,97) triggered large expansion: 38 nodes
[WARN] Link (77,97) triggered large expansion: 35 nodes
[WARN] Link (78,97) triggered large expansion: 39 nodes
[WARN] Link (80,97) triggered large expansion: 34 nodes
[WARN] Link (81,97) triggered large expansion: 38 nodes
[WARN] Link (86,97) triggered large expansion: 41 nodes
[WARN] Link (94,97) triggered large expansion: 36 nodes
[WARN] Link (95,97) triggered large expansion: 37 nodes
[WARN] Link (96,97) triggered large expansion: 35 nodes
[WARN] Link (101,97) triggered large expansion: 40 nodes
[WARN] Link (107,97) triggered large expansion: 35 nodes
[WARN] Link (108,97) triggered large expansion: 36 nodes
[WARN] Link (117,97) triggered large expansion: 36 nodes
[WARN] Link (119,97) triggered large expansion: 40 nodes
[WARN] Link (128,97) triggered large expansion: 35 nodes
[WARN] Link (3,98) triggered large expansion: 31 nodes
[WARN] Link (17,98) triggered large expansion: 34 nodes
[WARN] Link (19,98) triggered large expansion: 33 nodes
[WARN] Link (22,98) triggered large expansion: 40 nodes
[WARN] Link (35,98) triggered large expansion: 46 nodes
[WARN] Link (40,98) triggered large expansion: 39 nodes
[WARN] Link (43,98) triggered large expansion: 47 nodes
[WARN] Link (50,98) triggered large expansion: 35 nodes
[WARN] Link (54,98) triggered large expansion: 40 nodes
[WARN] Link (55,98) triggered large expansion: 42 nodes
[WARN] Link (58,98) triggered large expansion: 33 nodes
[WARN] Link (59,98) triggered large expansion: 38 nodes
[WARN] Link (60,98) triggered large expansion: 49 nodes
[WARN] Link (63,98) triggered large expansion: 46 nodes
[WARN] Link (75,98) triggered large expansion: 36 nodes
[WARN] Link (76,98) triggered large expansion: 38 nodes
[WARN] Link (86,98) triggered large expansion: 34 nodes
[WARN] Link (87,98) triggered large expansion: 42 nodes
[WARN] Link (102,98) triggered large expansion: 34 nodes
[WARN] Link (4,99) triggered large expansion: 32 nodes
[WARN] Link (22,99) triggered large expansion: 35 nodes
[WARN] Link (27,99) triggered large expansion: 35 nodes
[WARN] Link (35,99) triggered large expansion: 40 nodes
[WARN] Link (54,99) triggered large expansion: 35 nodes
[WARN] Link (55,99) triggered large expansion: 35 nodes
[WARN] Link (60,99) triggered large expansion: 42 nodes
[WARN] Link (63,99) triggered large expansion: 41 nodes
[WARN] Link (76,99) triggered large expansion: 33 nodes
[WARN] Link (87,99) triggered large expansion: 35 nodes
[WARN] Link (43,103) triggered large expansion: 32 nodes
[WARN] Link (4,105) triggered large expansion: 37 nodes
[WARN] Link (17,105) triggered large expansion: 32 nodes
[WARN] Link (22,105) triggered large expansion: 38 nodes
[WARN] Link (23,105) triggered large expansion: 39 nodes
[WARN] Link (36,105) triggered large expansion: 36 nodes
[WARN] Link (50,105) triggered large expansion: 33 nodes
[WARN] Link (54,105) triggered large expansion: 39 nodes
[WARN] Link (57,105) triggered large expansion: 32 nodes
[WARN] Link (58,105) triggered large expansion: 32 nodes
[WARN] Link (59,105) triggered large expansion: 36 nodes
[WARN] Link (63,105) triggered large expansion: 44 nodes
[WARN] Link (65,105) triggered large expansion: 35 nodes
[WARN] Link (75,105) triggered large expansion: 34 nodes
[WARN] Link (76,105) triggered large expansion: 36 nodes
[WARN] Link (87,105) triggered large expansion: 40 nodes
[WARN] Link (92,105) triggered large expansion: 32 nodes
[WARN] Link (100,105) triggered large expansion: 40 nodes
[WARN] Link (102,105) triggered large expansion: 32 nodes
[WARN] Link (124,105) triggered large expansion: 32 nodes
[WARN] Link (4,106) triggered large expansion: 34 nodes
[WARN] Link (23,106) triggered large expansion: 36 nodes
[WARN] Link (36,106) triggered large expansion: 33 nodes
[WARN] Link (40,106) triggered large expansion: 34 nodes
[WARN] Link (54,106) triggered large expansion: 36 nodes
[WARN] Link (59,106) triggered large expansion: 33 nodes
[WARN] Link (63,106) triggered large expansion: 41 nodes
[WARN] Link (65,106) triggered large expansion: 32 nodes
[WARN] Link (76,106) triggered large expansion: 33 nodes
[WARN] Link (87,106) triggered large expansion: 37 nodes
[WARN] Link (100,106) triggered large expansion: 37 nodes
[WARN] Link (5,108) triggered large expansion: 32 nodes
[WARN] Link (12,108) triggered large expansion: 34 nodes
[WARN] Link (14,108) triggered large expansion: 33 nodes
[WARN] Link (31,108) triggered large expansion: 34 nodes
[WARN] Link (42,108) triggered large expansion: 32 nodes
[WARN] Link (43,108) triggered large expansion: 42 nodes
[WARN] Link (47,108) triggered large expansion: 35 nodes
[WARN] Link (48,108) triggered large expansion: 31 nodes
[WARN] Link (51,108) triggered large expansion: 37 nodes
[WARN] Link (55,108) triggered large expansion: 39 nodes
[WARN] Link (60,108) triggered large expansion: 47 nodes
[WARN] Link (67,108) triggered large expansion: 38 nodes
[WARN] Link (77,108) triggered large expansion: 31 nodes
[WARN] Link (83,108) triggered large expansion: 36 nodes
[WARN] Link (91,108) triggered large expansion: 34 nodes
[WARN] Link (96,108) triggered large expansion: 32 nodes
[WARN] Link (101,108) triggered large expansion: 37 nodes
[WARN] Link (110,108) triggered large expansion: 34 nodes
[WARN] Link (116,108) triggered large expansion: 34 nodes
[WARN] Link (119,108) triggered large expansion: 35 nodes
[WARN] Link (126,108) triggered large expansion: 31 nodes
[WARN] Link (128,108) triggered large expansion: 31 nodes
[WARN] Link (60,109) triggered large expansion: 44 nodes
[WARN] Link (63,109) triggered large expansion: 45 nodes
[WARN] Link (101,109) triggered large expansion: 31 nodes
[WARN] Link (4,111) triggered large expansion: 35 nodes
[WARN] Link (22,111) triggered large expansion: 36 nodes
[WARN] Link (36,111) triggered large expansion: 34 nodes
[WARN] Link (40,111) triggered large expansion: 35 nodes
[WARN] Link (50,111) triggered large expansion: 31 nodes
[WARN] Link (59,111) triggered large expansion: 34 nodes
[WARN] Link (63,111) triggered large expansion: 42 nodes
[WARN] Link (65,111) triggered large expansion: 33 nodes
[WARN] Link (75,111) triggered large expansion: 32 nodes
[WARN] Link (76,111) triggered large expansion: 34 nodes
[WARN] Link (85,111) triggered large expansion: 32 nodes
[WARN] Link (87,111) triggered large expansion: 38 nodes
[WARN] Link (4,112) triggered large expansion: 35 nodes
[WARN] Link (22,112) triggered large expansion: 36 nodes
[WARN] Link (23,112) triggered large expansion: 37 nodes
[WARN] Link (36,112) triggered large expansion: 34 nodes
[WARN] Link (50,112) triggered large expansion: 31 nodes
[WARN] Link (54,112) triggered large expansion: 37 nodes
[WARN] Link (59,112) triggered large expansion: 34 nodes
[WARN] Link (65,112) triggered large expansion: 33 nodes
[WARN] Link (75,112) triggered large expansion: 32 nodes
[WARN] Link (76,112) triggered large expansion: 34 nodes
[WARN] Link (85,112) triggered large expansion: 32 nodes
[WARN] Link (87,112) triggered large expansion: 38 nodes
[WARN] Link (100,112) triggered large expansion: 38 nodes
[WARN] Link (4,113) triggered large expansion: 39 nodes
[WARN] Link (17,113) triggered large expansion: 34 nodes
[WARN] Link (19,113) triggered large expansion: 34 nodes
[WARN] Link (22,113) triggered large expansion: 40 nodes
[WARN] Link (23,113) triggered large expansion: 41 nodes
[WARN] Link (40,113) triggered large expansion: 39 nodes
[WARN] Link (50,113) triggered large expansion: 35 nodes
[WARN] Link (54,113) triggered large expansion: 41 nodes
[WARN] Link (57,113) triggered large expansion: 34 nodes
[WARN] Link (58,113) triggered large expansion: 34 nodes
[WARN] Link (59,113) triggered large expansion: 38 nodes
[WARN] Link (63,113) triggered large expansion: 46 nodes
[WARN] Link (65,113) triggered large expansion: 37 nodes
[WARN] Link (75,113) triggered large expansion: 36 nodes
[WARN] Link (76,113) triggered large expansion: 38 nodes
[WARN] Link (85,113) triggered large expansion: 36 nodes
[WARN] Link (87,113) triggered large expansion: 42 nodes
[WARN] Link (92,113) triggered large expansion: 34 nodes
[WARN] Link (100,113) triggered large expansion: 42 nodes
[WARN] Link (102,113) triggered large expansion: 34 nodes
[WARN] Link (111,113) triggered large expansion: 31 nodes
[WARN] Link (121,113) triggered large expansion: 31 nodes
[WARN] Link (124,113) triggered large expansion: 34 nodes
[WARN] Link (4,114) triggered large expansion: 34 nodes
[WARN] Link (22,114) triggered large expansion: 35 nodes
[WARN] Link (23,114) triggered large expansion: 36 nodes
[WARN] Link (36,114) triggered large expansion: 33 nodes
[WARN] Link (40,114) triggered large expansion: 34 nodes
[WARN] Link (54,114) triggered large expansion: 36 nodes
[WARN] Link (59,114) triggered large expansion: 33 nodes
[WARN] Link (63,114) triggered large expansion: 41 nodes
[WARN] Link (65,114) triggered large expansion: 32 nodes
[WARN] Link (85,114) triggered large expansion: 31 nodes
[WARN] Link (100,114) triggered large expansion: 37 nodes
[WARN] Link (35,115) triggered large expansion: 34 nodes
[WARN] Link (43,115) triggered large expansion: 35 nodes
[WARN] Link (63,115) triggered large expansion: 34 nodes
[WARN] Link (27,116) triggered large expansion: 35 nodes
