"consumer","resource","res_group","flux.mte","flux.mte.2","flux.new","flux.new.2"
"Cricotopus sp. A","Achnanthes","plant",6.71691327389766e-05,8.09425991330193e-05,7.92769466720791e-05,0.000104240068942234
"Cricotopus sp. A","Amphora","plant",5.9315766783267e-06,7.14788495433356e-06,7.00079439519378e-06,9.2052396193309e-06
"Cricotopus sp. A","Caloneis","plant",1.70890107835991e-06,2.05932233011258e-06,2.01694519688778e-06,2.65205100854796e-06
"Cricotopus sp. A","Cocconeis","plant",0.00242731780991954,0.0029250550728452,0.00286486272378975,0.00376696505571974
"Cricotopus sp. A","CPOM","detritus",5.88236733604662e-05,7.08858491719812e-05,6.94271464569238e-05,9.1288714272357e-05
"Cricotopus sp. A","Cymbella","plant",0.00010503177502909,0.000126569221839541,0.000123964655911409,0.000162999268022474
"Cricotopus sp. A","Diatoma","plant",2.43754805710673e-05,2.9373830985817e-05,2.87693706102815e-05,3.78284142077917e-05
"Cricotopus sp. A","Diploneis","plant",6.48116557201421e-05,7.81017061585281e-05,7.64945141427048e-05,0.000100581490113652
"Cricotopus sp. A","Epithemia","plant",0.000347396648909784,0.000418632585329511,0.000410017883016358,0.000539126368854301
"Cricotopus sp. A","Filamentous algae","plant",5.88236733604662e-05,7.08858491719812e-05,6.94271464569238e-05,9.1288714272357e-05
"Cricotopus sp. A","FPOM","detritus",5.88236733604662e-05,7.08858491719812e-05,6.94271464569238e-05,9.1288714272357e-05
"Cricotopus sp. A","Fragilaria","plant",0.000478456273873563,0.000576566836575415,0.000564702132692357,0.000742518370279386
"Cricotopus sp. A","Gomphonema","plant",8.0690644295434e-05,9.72367843481237e-05,9.52358269921931e-05,0.000125224161476608
"Cricotopus sp. A","Melosira","plant",0.00125050681401501,0.00150693134826186,0.00147592142350549,0.00194066695802397
"Cricotopus sp. A","Meridion","plant",3.35641434041399e-06,4.04466887396328e-06,3.96143689555184e-06,5.20883399824566e-06
"Cricotopus sp. A","Navicula","plant",7.93611393001449e-05,9.56346557290566e-05,9.36666672857341e-05,0.000123160896897824
"Cricotopus sp. A","Nitzschia","plant",4.2498175616745e-05,5.12127022124666e-05,5.01588373207375e-05,6.59531033908682e-05
"Cricotopus sp. A","Rhoicosphenia","plant",8.66566898076631e-05,0.000104426206194351,0.000102277303525085,0.000134482893429036
"Cricotopus sp. A","Rhopalodia","plant",0.00275977524438654,0.0033256850608998,0.00325724847046,0.00428290719277057
"Cricotopus sp. A","Synedra","plant",0.00961800490560726,0.0115902392034643,0.0113517330193422,0.0149262236024893
"Eukiefferiella minor","Achnanthes","plant",7.76989898066508e-06,9.36316716995639e-06,9.05958973975637e-06,1.18643811048483e-05
"Eukiefferiella minor","Amphora","plant",6.86144806510564e-07,8.26843250104375e-07,8.00034912232299e-07,1.04772063289514e-06
"Eukiefferiella minor","Caloneis","plant",1.9767991941187e-07,2.3821546923618e-07,2.30491924556057e-07,3.01850758486614e-07
"Eukiefferiella minor","Cocconeis","plant",0.000280783946553773,0.000338360516239046,0.000327390017246932,0.00042874788440971
"Eukiefferiella minor","CPOM","detritus",6.80452435583175e-06,8.19983621591937e-06,7.933976901298e-06,1.03902856904196e-05
"Eukiefferiella minor","Cymbella","plant",1.2149721880545e-05,1.46411011673516e-05,1.41663998417205e-05,1.85522271354371e-05
"Eukiefferiella minor","Diatoma","plant",2.81967347082414e-06,3.39786580722801e-06,3.28769845133238e-06,4.30554898234011e-06
"Eukiefferiella minor","Diploneis","plant",7.49719398152857e-06,9.03454224171061e-06,8.74161965825269e-06,1.14479695083779e-05
"Eukiefferiella minor","Epithemia","plant",4.01856739574113e-05,4.84260070866968e-05,4.68559141342395e-05,6.13622071499693e-05
"Eukiefferiella minor","Filamentous algae","plant",6.80452435583175e-06,8.19983621591937e-06,7.933976901298e-06,1.03902856904196e-05
"Eukiefferiella minor","FPOM","detritus",6.80452435583175e-06,8.19983621591937e-06,7.933976901298e-06,1.03902856904196e-05
"Eukiefferiella minor","Fragilaria","plant",5.53462098298882e-05,6.66953091861651e-05,6.45328795080857e-05,8.45118485793348e-05
"Eukiefferiella minor","Gomphonema","plant",9.33402188318703e-06,1.12480236200999e-05,1.08833344029325e-05,1.42527455168594e-05
"Eukiefferiella minor","Melosira","plant",0.000144654415254819,0.000174316741475476,0.000168664954269565,0.000220882551414491
"Eukiefferiella minor","Meridion","plant",3.88258703050654e-07,4.67873668743961e-07,4.52704027591841e-07,5.92858315369345e-07
"Eukiefferiella minor","Navicula","plant",9.18022922446938e-06,1.10626947790598e-05,1.07040143890642e-05,1.40179091671598e-05
"Eukiefferiella minor","Nitzschia","plant",4.91604577787056e-06,5.92411285499369e-06,5.73203821570875e-06,7.50664079194299e-06
"Eukiefferiella minor","Rhoicosphenia","plant",1.0024153928277e-05,1.20796717179196e-05,1.16880183776319e-05,1.53065545323937e-05
"Eukiefferiella minor","Rhopalodia","plant",0.00031924150251505,0.000384704043524206,0.000372230970812723,0.000487471312014244
"Eukiefferiella minor","Synedra","plant",0.00111257840416845,0.00134071982323519,0.00129725031434273,0.00169887076124491
"Hydrellia indet.","Achnanthes","plant",6.09171615557091e-07,7.34086207021089e-07,6.63626338520507e-07,8.48264315699781e-07
"Hydrellia indet.","Amphora","plant",5.37947715058156e-08,6.48257383695668e-08,5.86035631573283e-08,7.49085871275796e-08
"Hydrellia indet.","Aulacoseira","plant",6.59198577802949e-07,7.94371522400178e-07,7.18125282553152e-07,9.17926272712031e-07
"Hydrellia indet.","Caloneis","plant",1.54983991646461e-08,1.86764464514148e-08,1.68838232575193e-08,2.15813387001261e-08
"Hydrellia indet.","Cocconeis","plant",2.20138782718146e-05,2.65279668153971e-05,2.39817303713346e-05,3.06540667871762e-05
"Hydrellia indet.","Cyclotella","plant",8.22159633983752e-07,9.90748800278624e-07,8.95653660883455e-07,1.14484762833118e-06
"Hydrellia indet.","Cymbella","plant",9.52556233351104e-07,1.14788406822851e-06,1.03770659897799e-06,1.32642336053395e-06
"Hydrellia indet.","Diatoma","plant",2.21066586301794e-07,2.66397723881104e-07,2.40828044987821e-07,3.07832623458476e-07
"Hydrellia indet.","Diploneis","plant",5.87791138757087e-07,7.0832152475817e-07,6.40334630285491e-07,8.18492253018389e-07
"Hydrellia indet.","Epithemia","plant",3.15061649936553e-06,3.796670850598e-06,3.43225461948709e-06,4.38719644943186e-06
"Hydrellia indet.","FPOM","detritus",5.33484811740087e-07,6.42879333101391e-07,5.81173782937357e-07,7.42871330853268e-07
"Hydrellia indet.","Fragilaria","plant",4.3392250196474e-06,5.22901125846274e-06,4.72711455731854e-06,6.04231984543871e-06
"Hydrellia indet.","Gomphonema","plant",7.31801173268224e-07,8.81861751038376e-07,7.97217927983857e-07,1.01902453367427e-06
"Hydrellia indet.","Melosira","plant",1.13411209151527e-05,1.36666913286142e-05,1.23549199526611e-05,1.57923775938948e-05
"Hydrellia indet.","Meridion","plant",3.04400587420794e-08,3.66819902516912e-08,3.31611391789513e-08,4.23874240678425e-08
"Hydrellia indet.","Navicula","plant",7.19743600498619e-07,8.67331694754934e-07,7.84082511519614e-07,1.00223450529277e-06
"Hydrellia indet.","Nitzschia","plant",3.85425287524354e-07,4.64459242983637e-07,4.19879005851397e-07,5.36700183373197e-07
"Hydrellia indet.","Opephora","plant",5.02321905949482e-08,6.05326271324768e-08,5.47225180377196e-08,6.99477350765226e-08
"Hydrellia indet.","Rhoicosphenia","plant",7.85908550198264e-07,9.47064196602275e-07,8.56162040811888e-07,1.09436842018136e-06
"Hydrellia indet.","Rhopalodia","plant",2.50290077546568e-05,3.01613681578299e-05,2.72663865958929e-05,3.4852599158338e-05
"Hydrellia indet.","Stauroneis","plant",1.57847682290111e-07,1.90215373501029e-07,1.71957912625883e-07,2.19801042568551e-07
"Hydrellia indet.","Synedra","plant",8.72277986609312e-05,0.000105114424622762,9.50252164812703e-05,0.000121463684537315
"Limnophora riparia","Cricotopus sp. A","invertebrate",2.0818514086896e-05,2.50874854500379e-05,2.34278388181208e-05,3.0333437593057e-05
"Limnophora riparia","Diatoma","plant",4.67106636436983e-07,5.62889882357409e-07,5.25652260466003e-07,6.80593722804766e-07
"Limnophora riparia","Eukiefferiella minor","invertebrate",2.52364340889952e-06,3.04113286075983e-06,2.83994865201863e-06,3.67705300827246e-06
"Limnophora riparia","Metriocnemus sp. B","invertebrate",1.90161087096325e-07,2.29154851579695e-07,2.13995258229094e-07,2.77072582797589e-07
"Limnophora riparia","Micropsectra atrofasciata","invertebrate",1.1691480630499e-06,1.40888945763744e-06,1.31568527231691e-06,1.7034971688921e-06
"Limnophora riparia","Oligochaeta indet.","invertebrate",0.000111066560522044,0.000133841479245456,0.000124987281375252,0.000161828580474507
"Limnophora riparia","Orthocladius sp.","invertebrate",8.17561677924887e-06,9.85208003502966e-06,9.20032195110063e-06,1.19122123857146e-05
"Limnophora riparia","Simulium aureum","invertebrate",0.000446584968867875,0.000538160113729274,0.000502558473941117,0.000650692802887296
"Limnophora riparia","Simulium vittatum","invertebrate",0.000187549159896724,0.000226007331764254,0.000211055960583666,0.000273266896648424
"Limnophora riparia","Synedra","plant",0.000184309552691452,0.000222103422086221,0.00020741031156557,0.000268546654724482
"Limnophora riparia","Thienemanniella sp.","invertebrate",3.59373631550965e-07,4.3306552595591e-07,4.0441635172984e-07,5.23622271010352e-07
"Mesoveliidae indet. sp. A","Terrestrial","detritus",0.00436853075512618,0.00526432632510765,0.00454139627484721,0.00571830912658778
"Mesoveliidae indet. sp. B","Terrestrial","detritus",0.00144312776142703,0.00173905047047209,0.00142763482687523,0.00176919967493485
"Metriocnemus sp. B","Achnanthes","plant",2.27042704784706e-07,2.73599284225996e-07,2.92155196437255e-07,3.93969591876774e-07
"Metriocnemus sp. B","Amphora","plant",2.00497037518501e-08,2.4161025568521e-08,2.57996624189492e-08,3.47906954854896e-08
"Metriocnemus sp. B","Caloneis","plant",5.77636642337041e-09,6.96084782975012e-09,7.43294292901247e-09,1.0023280529995e-08
"Metriocnemus sp. B","Cocconeis","plant",8.20473301446142e-06,9.88716674314943e-06,1.05577291630146e-05,1.4237036685369e-05
"Metriocnemus sp. B","CPOM","detritus",1.98833680896738e-07,2.39605816997966e-07,2.55856241475864e-07,3.45020661150621e-07
"Metriocnemus sp. B","Cymbella","plant",3.55024656691834e-07,4.27824765590129e-07,4.56840480359089e-07,6.16046744314929e-07
"Metriocnemus sp. B","Diatoma","plant",8.23931293082006e-08,9.9288374956772e-08,1.06022260882346e-07,1.42970405315523e-07
"Metriocnemus sp. B","Diploneis","plant",2.19074045119202e-07,2.63996599203415e-07,2.81901242970111e-07,3.80142194959527e-07
"Metriocnemus sp. B","Epithemia","plant",1.17425775181777e-06,1.4150469212337e-06,1.51101751750009e-06,2.03759837903829e-06
"Metriocnemus sp. B","Filamentous algae","plant",1.98833680896738e-07,2.39605816997966e-07,2.55856241475864e-07,3.45020661150621e-07
