Scenario,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,FoodwebGroups,RetainedFoodwebGroups,TotalRunUnits,ValidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey
tau0p90_checkconnfalse,20,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,193,14307
tau0p90_checkconnfalse,20,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,200,14300
tau0p90_checkconnfalse,20,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,205,14295
tau0p90_checkconnfalse,20,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p90_checkconnfalse,20,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,482,14018
tau0p90_checkconnfalse,20,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14487,357,14130
tau0p90_checkconnfalse,20,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,512,13988
tau0p90_checkconnfalse,30,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,274,14226
tau0p90_checkconnfalse,30,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,165,14335
tau0p90_checkconnfalse,30,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,303,14197
tau0p90_checkconnfalse,30,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,205,14295
tau0p90_checkconnfalse,30,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,339,14161
tau0p90_checkconnfalse,30,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,288,14500,13149,1164,11985
tau0p90_checkconnfalse,30,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,271,14229
tau0p90_checkconnfalse,30,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,330,14170
tau0p90_checkconnfalse,30,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,204,14296
tau0p90_checkconnfalse,30,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,248,14252
tau0p90_checkconnfalse,30,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,204,14296
tau0p90_checkconnfalse,30,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,236,14264
tau0p90_checkconnfalse,30,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p90_checkconnfalse,30,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,497,14003
tau0p90_checkconnfalse,30,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14497,438,14059
tau0p90_checkconnfalse,30,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,434,14066
tau0p90_checkconnfalse,40,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,302,14198
tau0p90_checkconnfalse,40,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,169,14331
tau0p90_checkconnfalse,40,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,253,14247
tau0p90_checkconnfalse,40,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,225,14275
tau0p90_checkconnfalse,40,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,312,14188
tau0p90_checkconnfalse,40,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,289,14500,13412,1117,12295
tau0p90_checkconnfalse,40,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,279,14221
tau0p90_checkconnfalse,40,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,353,14147
tau0p90_checkconnfalse,40,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,278,14222
tau0p90_checkconnfalse,40,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,278,14222
tau0p90_checkconnfalse,40,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,278,14222
tau0p90_checkconnfalse,40,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,271,14229
tau0p90_checkconnfalse,40,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p90_checkconnfalse,40,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,409,14091
tau0p90_checkconnfalse,40,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14498,305,14193
tau0p90_checkconnfalse,40,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,350,14150
tau0p90_checkconnfalse,50,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,257,14243
tau0p90_checkconnfalse,50,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,235,14265
tau0p90_checkconnfalse,50,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,243,14257
tau0p90_checkconnfalse,50,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,257,14243
tau0p90_checkconnfalse,50,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,295,14205
tau0p90_checkconnfalse,50,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,289,14500,13474,1071,12403
tau0p90_checkconnfalse,50,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,285,14215
tau0p90_checkconnfalse,50,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,405,14095
tau0p90_checkconnfalse,50,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,232,14268
tau0p90_checkconnfalse,50,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,260,14240
tau0p90_checkconnfalse,50,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,232,14268
tau0p90_checkconnfalse,50,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,233,14267
tau0p90_checkconnfalse,50,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p90_checkconnfalse,50,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,379,14121
tau0p90_checkconnfalse,50,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14499,195,14304
tau0p90_checkconnfalse,50,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,459,14041
tau0p90_checkconnfalse,60,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,262,14238
tau0p90_checkconnfalse,60,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,204,14296
tau0p90_checkconnfalse,60,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,218,14282
tau0p90_checkconnfalse,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,297,14203
tau0p90_checkconnfalse,60,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,318,14182
tau0p90_checkconnfalse,60,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,14500,13729,1053,12676
tau0p90_checkconnfalse,60,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,261,14239
tau0p90_checkconnfalse,60,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,358,14142
tau0p90_checkconnfalse,60,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,234,14266
tau0p90_checkconnfalse,60,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,281,14219
tau0p90_checkconnfalse,60,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,234,14266
tau0p90_checkconnfalse,60,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,224,14276
tau0p90_checkconnfalse,60,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p90_checkconnfalse,60,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,381,14119
tau0p90_checkconnfalse,60,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14500,172,14328
tau0p90_checkconnfalse,60,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,476,14024
tau0p90_checkconnfalse,70,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,272,14228
tau0p90_checkconnfalse,70,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,221,14279
tau0p90_checkconnfalse,70,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,310,14190
tau0p90_checkconnfalse,70,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,273,14227
tau0p90_checkconnfalse,70,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,360,14140
tau0p90_checkconnfalse,70,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,14500,13887,1102,12785
tau0p90_checkconnfalse,70,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,281,14219
tau0p90_checkconnfalse,70,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,377,14123
tau0p90_checkconnfalse,70,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,241,14259
tau0p90_checkconnfalse,70,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,247,14253
tau0p90_checkconnfalse,70,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,241,14259
tau0p90_checkconnfalse,70,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,202,14298
tau0p90_checkconnfalse,70,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p90_checkconnfalse,70,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,374,14126
tau0p90_checkconnfalse,70,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14500,138,14362
tau0p90_checkconnfalse,70,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,483,14017
tau0p90_checkconnfalse,80,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,277,14223
tau0p90_checkconnfalse,80,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,285,14215
tau0p90_checkconnfalse,80,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,412,14088
tau0p90_checkconnfalse,80,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,330,14170
tau0p90_checkconnfalse,80,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,345,14155
tau0p90_checkconnfalse,80,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,14500,14112,1378,12734
tau0p90_checkconnfalse,80,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,246,14254
tau0p90_checkconnfalse,80,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,363,14137
tau0p90_checkconnfalse,80,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,283,14217
tau0p90_checkconnfalse,80,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,301,14199
tau0p90_checkconnfalse,80,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,283,14217
tau0p90_checkconnfalse,80,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,235,14265
tau0p90_checkconnfalse,80,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p90_checkconnfalse,80,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,367,14133
tau0p90_checkconnfalse,80,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14500,346,14154
tau0p90_checkconnfalse,80,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,474,14026
tau0p90_checkconnfalse,90,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,315,14185
tau0p90_checkconnfalse,90,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,256,14244
tau0p90_checkconnfalse,90,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,786,13714
tau0p90_checkconnfalse,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,356,14144
tau0p90_checkconnfalse,90,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,653,13847
tau0p90_checkconnfalse,90,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,14500,14272,2418,11854
tau0p90_checkconnfalse,90,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,445,14055
tau0p90_checkconnfalse,90,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,468,14032
tau0p90_checkconnfalse,90,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,257,14243
tau0p90_checkconnfalse,90,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,337,14163
tau0p90_checkconnfalse,90,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,257,14243
tau0p90_checkconnfalse,90,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,215,14285
tau0p90_checkconnfalse,90,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p90_checkconnfalse,90,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,772,13728
tau0p90_checkconnfalse,90,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14500,1213,13287
tau0p90_checkconnfalse,90,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,667,13833
