Scenario,Foodweb,Version,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,SourceColumn,ReferenceColumn,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
tau0p90_checkconntrue,AEW01,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.136210324433,0.196506841729,0.060296517296,0.0457655484893,0.286951617673,0.157667975047,0.157667975047,0.0420925778765,0.00595278945082,,,
tau0p90_checkconntrue,AEW02,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.130536604909,0.17959124928,0.0490546443715,0.0569546383515,0.253173215838,0.152954114742,0.152954114742,0.0389036814695,0.00550181139604,,,
tau0p90_checkconntrue,AEW03,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.188277296088,0.242872487301,0.0545951912128,0.106384509269,0.32476527412,0.218368487706,0.218368487706,0.0419525608131,0.00593298804782,,,
tau0p90_checkconntrue,AEW04,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.196175792995,0.238891821974,0.0427160289788,0.132101749527,0.302965865442,0.218731899468,0.216799227297,0.0329358580806,0.00470512258295,,,
tau0p90_checkconntrue,AEW05,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.170640129034,0.229267311814,0.0586271827803,0.0826993548634,0.317208085984,0.20253813777,0.20253813777,0.0439810155182,0.00621985486328,,,
tau0p90_checkconntrue,AEW06,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.169011436325,0.222225853142,0.0532144168168,0.0891898110996,0.302047478367,0.199539953146,0.195671117431,0.0405173289894,0.00578818985563,,,
tau0p90_checkconntrue,AEW07,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,2,48,50,25,1,0.183497688623,0.23291264702,0.049414958397,0.109375251028,0.307035084616,0.214325825194,0.208815453199,0.0397207074579,0.0057331902858,,,
tau0p90_checkconntrue,AEW08,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.150052467094,0.208374180942,0.058321713848,0.0625698963222,0.295856751714,0.179695532754,0.179695532754,0.0365796428489,0.00517314270237,,,
tau0p90_checkconntrue,AEW09,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.181162307799,0.256668469903,0.0755061621037,0.0679030646436,0.369927713059,0.22416546683,0.22416546683,0.045939904828,0.00649688364619,,,
tau0p90_checkconntrue,AEW11,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.151444928274,0.203315429845,0.051870501571,0.073639175917,0.281121182201,0.179544168807,0.179544168807,0.04338029006,0.00613489945426,,,
tau0p90_checkconntrue,AEW17,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.177845201224,0.277173802465,0.0993286012407,0.0288522993631,0.426166704326,0.235300648615,0.235300648615,0.0673612111806,0.00952631384295,,,
tau0p90_checkconntrue,AEW18,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.162188529994,0.212785860066,0.0505973300723,0.0862925348851,0.288681855174,0.191290383244,0.191290383244,0.0403073180356,0.00570031558289,,,
tau0p90_checkconntrue,AEW25,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.167899380667,0.209317790479,0.0414184098125,0.105771765948,0.271445405198,0.18896844741,0.187054435129,0.0339538317986,0.00485054739979,,,
tau0p90_checkconntrue,AEW27,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.209473741183,0.263712432736,0.0542386915525,0.128115703855,0.345070470064,0.238327661405,0.235957428773,0.0346575878593,0.0049510839799,,,
tau0p90_checkconntrue,AEW30,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.207458767923,0.293152783901,0.0856940159785,0.0789177439547,0.421693807869,0.247943312155,0.247943312155,0.0561321832448,0.00793828948304,,,
tau0p90_checkconntrue,AEW49,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.135221993083,0.181477947539,0.046255954456,0.0658380613988,0.250861879223,0.161358285524,0.161358285524,0.0364519711573,0.00515508719859,,,
tau0p90_checkconntrue,AP1,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,9,41,50,25,1,1,1,0,1,1,0.86,1,0,0,,,
tau0p90_checkconntrue,AP2,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.2,0.534090909091,0.334090909091,-0.301136363637,1.03522727273,0.355636363636,0.355636363636,0.217896192744,0.0308151750968,,,
tau0p90_checkconntrue,AP3,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,4,46,50,25,1,0.666666666667,0.75,0.083333333333,0.541666666668,0.874999999999,0.699088161114,0.717952970155,0.0540987125536,0.00797642000436,,,
tau0p90_checkconntrue,AP4,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,2,48,50,25,1,0.444444444444,0.5,0.055555555556,0.36111111111,0.583333333334,0.465717171717,0.473547979798,0.0361160327827,0.00521290031229,,,
tau0p90_checkconntrue,Afon Hafren 2005,WLNM_dir_neg,10,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.0645161290323,0.235294117647,0.170777988615,-0.19165085389,0.491461100569,0.153044372793,0.153044372793,0.102935401616,0.0145572641014,,,
