Scenario,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,FoodwebGroups,RetainedFoodwebGroups,TotalRunUnits,ValidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey
tau0p90_checkconntrue,20,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,473,13427
tau0p90_checkconntrue,20,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,533,13367
tau0p90_checkconntrue,20,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,222,14500,10859,1061,9798
tau0p90_checkconntrue,20,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,546,13354
tau0p90_checkconntrue,20,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,445,13455
tau0p90_checkconntrue,20,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,490,13410
tau0p90_checkconntrue,20,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,418,13482
tau0p90_checkconntrue,20,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,490,13410
tau0p90_checkconntrue,20,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,499,13401
tau0p90_checkconntrue,20,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,178,13722
tau0p90_checkconntrue,20,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,178,13722
tau0p90_checkconntrue,20,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,454,13446
tau0p90_checkconntrue,20,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,179,13721
tau0p90_checkconntrue,30,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,474,13426
tau0p90_checkconntrue,30,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,382,13518
tau0p90_checkconntrue,30,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,452,13448
tau0p90_checkconntrue,30,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,503,13397
tau0p90_checkconntrue,30,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,566,13334
tau0p90_checkconntrue,30,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,221,14500,11293,989,10304
tau0p90_checkconntrue,30,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,520,13380
tau0p90_checkconntrue,30,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,439,13461
tau0p90_checkconntrue,30,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,501,13399
tau0p90_checkconntrue,30,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,452,13448
tau0p90_checkconntrue,30,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,501,13399
tau0p90_checkconntrue,30,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,482,13418
tau0p90_checkconntrue,30,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,106,13794
tau0p90_checkconntrue,30,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,106,13794
tau0p90_checkconntrue,30,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,425,13475
tau0p90_checkconntrue,30,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,105,13795
tau0p90_checkconntrue,40,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,450,13450
tau0p90_checkconntrue,40,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,408,13492
tau0p90_checkconntrue,40,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,466,13434
tau0p90_checkconntrue,40,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,473,13427
tau0p90_checkconntrue,40,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,471,13429
tau0p90_checkconntrue,40,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,241,14500,11954,1141,10813
tau0p90_checkconntrue,40,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,515,13385
tau0p90_checkconntrue,40,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,441,13459
tau0p90_checkconntrue,40,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,423,13477
tau0p90_checkconntrue,40,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,422,13478
tau0p90_checkconntrue,40,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,423,13477
tau0p90_checkconntrue,40,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,457,13443
tau0p90_checkconntrue,40,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,85,13815
tau0p90_checkconntrue,40,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,85,13815
tau0p90_checkconntrue,40,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,349,13551
tau0p90_checkconntrue,40,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,85,13815
tau0p90_checkconntrue,50,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,507,13393
tau0p90_checkconntrue,50,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,396,13504
tau0p90_checkconntrue,50,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,525,13375
tau0p90_checkconntrue,50,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,500,13400
tau0p90_checkconntrue,50,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,566,13334
tau0p90_checkconntrue,50,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,269,14500,12571,1179,11392
tau0p90_checkconntrue,50,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,550,13350
tau0p90_checkconntrue,50,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,458,13442
tau0p90_checkconntrue,50,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,496,13404
tau0p90_checkconntrue,50,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,488,13412
tau0p90_checkconntrue,50,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,496,13404
tau0p90_checkconntrue,50,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,500,13400
tau0p90_checkconntrue,50,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,38,13862
tau0p90_checkconntrue,50,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,38,13862
tau0p90_checkconntrue,50,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,310,13590
tau0p90_checkconntrue,50,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,38,13862
tau0p90_checkconntrue,60,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,495,13405
tau0p90_checkconntrue,60,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,418,13482
tau0p90_checkconntrue,60,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,434,13466
tau0p90_checkconntrue,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,420,13480
tau0p90_checkconntrue,60,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,531,13369
tau0p90_checkconntrue,60,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,275,14500,12981,1161,11820
tau0p90_checkconntrue,60,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,502,13398
tau0p90_checkconntrue,60,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,442,13458
tau0p90_checkconntrue,60,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,433,13467
tau0p90_checkconntrue,60,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,440,13460
tau0p90_checkconntrue,60,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,433,13467
tau0p90_checkconntrue,60,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,434,13466
tau0p90_checkconntrue,60,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,46,13854
tau0p90_checkconntrue,60,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,46,13854
tau0p90_checkconntrue,60,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,324,13576
tau0p90_checkconntrue,60,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,46,13854
tau0p90_checkconntrue,70,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,439,13461
tau0p90_checkconntrue,70,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,338,13562
tau0p90_checkconntrue,70,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,426,13474
tau0p90_checkconntrue,70,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,424,13476
tau0p90_checkconntrue,70,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,536,13364
tau0p90_checkconntrue,70,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,278,14500,13206,1292,11914
tau0p90_checkconntrue,70,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,489,13411
tau0p90_checkconntrue,70,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,394,13506
tau0p90_checkconntrue,70,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,403,13497
tau0p90_checkconntrue,70,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,442,13458
tau0p90_checkconntrue,70,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,403,13497
tau0p90_checkconntrue,70,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,445,13455
tau0p90_checkconntrue,70,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,0,13900
tau0p90_checkconntrue,70,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,0,13900
tau0p90_checkconntrue,70,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,227,13673
tau0p90_checkconntrue,70,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,0,13900
tau0p90_checkconntrue,80,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,411,13489
tau0p90_checkconntrue,80,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,382,13518
tau0p90_checkconntrue,80,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,423,13477
tau0p90_checkconntrue,80,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,357,13543
tau0p90_checkconntrue,80,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,491,13409
tau0p90_checkconntrue,80,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,278,14500,13499,1426,12073
tau0p90_checkconntrue,80,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,418,13482
tau0p90_checkconntrue,80,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,511,13389
tau0p90_checkconntrue,80,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,392,13508
tau0p90_checkconntrue,80,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,369,13531
tau0p90_checkconntrue,80,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,392,13508
tau0p90_checkconntrue,80,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,378,13522
tau0p90_checkconntrue,80,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,0,13900
tau0p90_checkconntrue,80,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,0,13900
tau0p90_checkconntrue,80,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,204,13696
tau0p90_checkconntrue,80,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,0,13900
tau0p90_checkconntrue,90,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,456,13444
tau0p90_checkconntrue,90,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,389,13511
tau0p90_checkconntrue,90,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,683,13217
tau0p90_checkconntrue,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,490,13410
tau0p90_checkconntrue,90,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,708,13192
tau0p90_checkconntrue,90,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,278,14500,13662,1428,12234
tau0p90_checkconntrue,90,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,540,13360
tau0p90_checkconntrue,90,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,579,13321
tau0p90_checkconntrue,90,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,446,13454
tau0p90_checkconntrue,90,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,412,13488
tau0p90_checkconntrue,90,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,446,13454
tau0p90_checkconntrue,90,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,379,13521
tau0p90_checkconntrue,90,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,0,13900
tau0p90_checkconntrue,90,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,0,13900
tau0p90_checkconntrue,90,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,203,13697
tau0p90_checkconntrue,90,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,0,13900
