Scenario,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,FoodwebGroups,RetainedFoodwebGroups,TotalRunUnits,ValidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey
tau1p00_checkconntrue,50,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,267,14500,12576,1192,11384
tau1p00_checkconntrue,50,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,532,13368
tau1p00_checkconntrue,50,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,402,13498
tau1p00_checkconntrue,50,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,494,13406
tau1p00_checkconntrue,50,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,469,13431
tau1p00_checkconntrue,50,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,494,13406
tau1p00_checkconntrue,50,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,484,13416
tau1p00_checkconntrue,50,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,38,13862
tau1p00_checkconntrue,50,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,38,13862
tau1p00_checkconntrue,50,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,310,13590
tau1p00_checkconntrue,50,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,38,13862
tau1p00_checkconntrue,60,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,436,13464
tau1p00_checkconntrue,60,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,430,13470
tau1p00_checkconntrue,60,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,446,13454
tau1p00_checkconntrue,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,436,13464
tau1p00_checkconntrue,60,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,536,13364
tau1p00_checkconntrue,60,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,275,14500,12973,1177,11796
tau1p00_checkconntrue,60,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,501,13399
tau1p00_checkconntrue,60,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,425,13475
tau1p00_checkconntrue,60,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,417,13483
tau1p00_checkconntrue,60,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,411,13489
tau1p00_checkconntrue,60,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,417,13483
tau1p00_checkconntrue,60,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,410,13490
tau1p00_checkconntrue,60,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,46,13854
tau1p00_checkconntrue,60,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,46,13854
tau1p00_checkconntrue,60,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,324,13576
tau1p00_checkconntrue,60,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,46,13854
tau1p00_checkconntrue,70,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,454,13446
tau1p00_checkconntrue,70,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,349,13551
tau1p00_checkconntrue,70,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,420,13480
tau1p00_checkconntrue,70,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,463,13437
tau1p00_checkconntrue,70,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,568,13332
tau1p00_checkconntrue,70,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,277,14500,13203,1329,11874
tau1p00_checkconntrue,70,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,509,13391
tau1p00_checkconntrue,70,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,423,13477
tau1p00_checkconntrue,70,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,423,13477
tau1p00_checkconntrue,70,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,455,13445
tau1p00_checkconntrue,70,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,423,13477
tau1p00_checkconntrue,70,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,443,13457
tau1p00_checkconntrue,70,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,0,13900
tau1p00_checkconntrue,70,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,0,13900
tau1p00_checkconntrue,70,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,227,13673
tau1p00_checkconntrue,70,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,0,13900
tau1p00_checkconntrue,80,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,399,13501
tau1p00_checkconntrue,80,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,380,13520
tau1p00_checkconntrue,80,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,467,13433
tau1p00_checkconntrue,80,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,396,13504
tau1p00_checkconntrue,80,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,460,13440
tau1p00_checkconntrue,80,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,278,14500,13426,1404,12022
tau1p00_checkconntrue,80,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,405,13495
tau1p00_checkconntrue,80,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,542,13358
tau1p00_checkconntrue,80,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,389,13511
tau1p00_checkconntrue,80,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,332,13568
tau1p00_checkconntrue,80,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,389,13511
tau1p00_checkconntrue,80,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,338,13562
tau1p00_checkconntrue,80,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,0,13900
tau1p00_checkconntrue,80,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,0,13900
tau1p00_checkconntrue,80,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,204,13696
tau1p00_checkconntrue,80,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,0,13900
tau1p00_checkconntrue,90,0.5,10,0,F1Score,F1,predictive,290,278,14500,13900,446,13454
tau1p00_checkconntrue,90,0.5,10,0,PR_AUC,PR-AUC,predictive,290,278,14500,13900,426,13474
tau1p00_checkconntrue,90,0.5,10,0,Precision,Precision,predictive,290,278,14500,13900,654,13246
tau1p00_checkconntrue,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,278,14500,13900,539,13361
tau1p00_checkconntrue,90,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,278,14500,13900,695,13205
tau1p00_checkconntrue,90,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,278,14500,13678,1416,12262
tau1p00_checkconntrue,90,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,278,14500,13900,634,13266
tau1p00_checkconntrue,90,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,278,14500,13900,609,13291
tau1p00_checkconntrue,90,0.5,10,0,Recall,Recall,predictive,290,278,14500,13900,418,13482
tau1p00_checkconntrue,90,0.5,10,0,TestMCC,MCC,predictive,290,278,14500,13900,409,13491
tau1p00_checkconntrue,90,0.5,10,0,TestTPR,TPR,predictive,290,278,14500,13900,418,13482
tau1p00_checkconntrue,90,0.5,10,0,TestTSS,TSS,predictive,290,278,14500,13900,398,13502
tau1p00_checkconntrue,90,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,278,14500,13900,0,13900
tau1p00_checkconntrue,90,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,278,14500,13900,0,13900
tau1p00_checkconntrue,90,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,278,14500,13900,203,13697
tau1p00_checkconntrue,90,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,278,14500,13900,0,13900
