Prey,Predator,PreyMass,PredatorMass
Brachychthoniidae spp.,Enchytraeidae,7.11e-06,-999
Ceratophysella denticulata,Enchytraeidae,5.96e-06,-999
Liacarus xylariae,Enchytraeidae,0.000103721,-999
Onychiuridae,Enchytraeidae,6.75e-06,-999
bacteria,leaf litter,9.5e-16,-999
bacteria,roots,9.5e-16,-999
dead organic matter,plants,-999,-999
leaf litter,plants,-999,-999
roots,dead organic matter,-999,-999
saphrophytes,algae,-999,-999
mykorrhiza,bacteria,-999,9.5e-16
Onychiuridae,Oribatida sp. (juv),6.75e-06,7.36e-07
dead organic matter,Parisotoma notabilis,-999,2.41e-06
root exudates,Parisotoma notabilis,-999,2.41e-06
Oppiella subpectinata,Isotomiella minor,1.52e-05,3.27e-06
dead organic matter,Isotomiella minor,-999,3.27e-06
root exudates,Isotomiella minor,-999,3.27e-06
roots,Isotomidae sp.,-999,3.27e-06
Lithobius sp2 {l},Gamasina sp. (juv),0.000157031,5.62e-06
algae,Ceratophysella denticulata,-999,5.96e-06
dead organic matter,Ophidiotrichus tectus,-999,7.78e-06
Isotomidae sp.,Micranurida cf sensillata,3.27e-06,7.89e-06
dead organic matter,Protaphorura aurantiaca,-999,8.73e-06
Onychiuridae,Suctobelba altvateri,6.75e-06,8.99e-06
roots,Tectocepheus velatus alatus,-999,1.35e-05
saphrophytes,Paratullbergia sp.,-999,1.46e-05
root feeding nematodes,Neelides minutus,2.35e-07,1.52e-05
roots,Pergamasinae (juv) {s},-999,1.87e-05
Onychiuridae,Scolopendrella cf. subnuda {s},6.75e-06,2.33e-05
Brachychthoniidae spp.,Uroseius cylindricus (juv),7.11e-06,2.39e-05
Elateridae sp1 (juv) {l},Uroseius cylindricus (juv),0.01092301,2.39e-05
Melogona cf. voigti,Uroseius cylindricus (juv),0.001341257,2.39e-05
Metabelba pulverosa,Uroseius cylindricus (juv),3.53e-05,2.39e-05
Neobisium carcinoides,Uroseius cylindricus (juv),0.001549189,2.39e-05
Othius subuliformis,Uroseius cylindricus (juv),0.003693547,2.39e-05
