Score,Label
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
2.70259934040951e-05,1
0.384323060512543,1
1,1
0.0040620993822813,1
1,1
1,1
1,1
0.99999988079071,1
1,1
1,1
0.99450159072876,1
0.999926567077637,1
0.923417508602142,1
1,1
0.999997138977051,1
8.3049508248223e-06,1
8.3049508248223e-06,1
1,1
1,1
0.999996662139893,1
1,1
0.999451577663422,1
0.999979138374329,1
0.999999523162842,1
1,1
1,1
0.999875426292419,1
1,1
0.99999988079071,1
8.3049508248223e-06,1
8.3049508248223e-06,1
0.000260255648754537,1
0.000260255648754537,1
0.613368153572083,1
0.000412132794735953,1
1,1
1,1
1,1
0.000412132794735953,1
0.000412132794735953,1
1,1
0.000412132794735953,1
0.000412132794735953,1
0.000412132794735953,1
0.000412132794735953,1
1,1
0.000412132794735953,1
0.000412132794735953,1
1,1
8.3049508248223e-06,1
1.3562775166065e-05,1
8.3049508248223e-06,1
0.032425694167614,1
0.819453299045563,1
0.999994039535522,1
1.1394929515518e-06,1
0.999527931213379,1
0.999991059303284,1
2.57327383224037e-06,1
0.99937891960144,1
0.999997615814209,1
0.0192679334431887,1
0.996650993824005,1
0.000588875613175333,1
0.999908447265625,1
0.00839867349714041,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1.76537996594561e-05,1
0.56515645980835,1
0.977790236473083,1
7.21236483514076e-06,1
0.00836744531989098,1
0.000337206671247259,1
0.992845594882965,1
0.987893044948578,1
2.26847419071419e-06,1
0.000289494113530964,1
2.0081741240574e-05,1
0.329267531633377,1
4.1300068005512e-06,1
0.0016909729456529,1
0.935419082641602,1
8.3049508248223e-06,1
4.1081833046519e-07,1
0.999999284744263,1
0.999997615814209,1
0.99951958656311,1
0.000361404090654105,1
0.999020457267761,1
0.999998807907104,1
0.999991059303284,1
0.999020457267761,1
0.99999725818634,1
0.999999642372131,1
0.99990713596344,1
6.4473926613573e-05,1
0.999822437763214,1
0.999995470046997,1
0.999997973442078,1
2.70259934040951e-05,1
0.00262689217925072,1
0.00262689217925072,1
0.977790236473083,1
5.69379426451633e-06,1
0.00128904962912202,1
8.3049508248223e-06,1
6.16842444287613e-05,1
1,1
0.999999642372131,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
0.032425694167614,1
0.763427197933197,1
0.819453299045563,1
0.00307684671133757,1
0.0192679334431887,1
0.00218936172313988,1
0.998043060302734,1
0.24978956580162,1
8.29825330583844e-06,1
0.982656002044678,1
0.99999988079071,1
0.995750308036804,1
0.00307684671133757,1
0.0236474610865116,1
0.0101304305717349,1
8.3049508248223e-06,1
1,1
0.969769597053528,1
1,1
0.35988312959671,1
1,1
1,1
0.00372209586203098,1
0.00372209586203098,1
1,1
1,1
1,1
1,1
1,1
1,1
0.99999988079071,1
1,1
1,1
1,1
0.00346634583547711,1
8.3049508248223e-06,1
8.3049508248223e-06,1
9.18020668905228e-05,1
0.976455926895142,0
0.994657099246979,0
0.000932942260988057,0
5.72131466469727e-06,0
0.00753195211291313,0
3.05260391542106e-06,0
0.0125550199300051,0
5.69744406675454e-06,0
