autoID,link.citation,link.methodology,interaction.type,interaction.dimensionality,interaction.classification,con.taxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,con.mass.mean.g.,con.mass.max.g.,res.taxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,res.mass.mean.g.,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodweb.name
200205,Mendonca et al. (2018),,herbivorous,,ibi,Copepoda,,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200206,Mendonca et al. (2018),,herbivorous,,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200207,Mendonca et al. (2018),,predacious,2D,ibi,Clibanarius vittatus,species,Hermit crabs,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200208,Mendonca et al. (2018),,predacious,3D  ,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200209,Mendonca et al. (2018),,predacious,3D  ,ibi,Copepoda,,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200210,Mendonca et al. (2018),,predacious,3D  ,nibi,Mytilaster solisianus,species,,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.04,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200211,Mendonca et al. (2018),,predacious,3D  ,nibi,Crassostrea virginica,species,Eastern oyster,,invertebrate,sessile,,,-999,-999.0,-999,-999,8.59,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200212,Mendonca et al. (2018),,predacious,2D,ibi,Isopoda,order,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200213,Mendonca et al. (2018),,predacious,3D  ,ibi,Colomastigidae,family,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200214,Mendonca et al. (2018),,predacious,3D  ,ibi,Sebidae,family,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200215,Mendonca et al. (2018),,predacious,3D  ,ibi,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200216,Mendonca et al. (2018),,predacious,2D,ibi,Eriphia gonagra,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Stramonita haemastoma,species,red-mouthed rock shell or the Florida dog winkle,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200217,Mendonca et al. (2018),,predacious,2D,ibi,Eriphia gonagra,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Nodilittorina lineolata,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200218,Mendonca et al. (2018),,herbivorous,2D,ibi,Clibanarius vittatus,species,Hermit crabs,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Bachelotia sp,genus,Green seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200219,Mendonca et al. (2018),,herbivorous,2D,ibi,Pachygrapsus transversus,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,1.16,-999,Bachelotia sp,genus,Green seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200220,Mendonca et al. (2018),,herbivorous,2D,ibi,Nodilittorina lineolata,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Bachelotia sp,genus,Green seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200221,Mendonca et al. (2018),,herbivorous,2D,ibi,Strombus sp.,genus,large sea snails,,invertebrate,walking,,,-999,-999.0,-999,-999,11.9,-999,Bachelotia sp,genus,Green seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200222,Mendonca et al. (2018),,herbivorous,2D,ibi,Isopoda,order,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Bachelotia sp,genus,Green seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200223,Mendonca et al. (2018),,herbivorous,2D,ibi,Colomastigidae,family,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.01,-999,Bachelotia sp,genus,Green seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
200224,Mendonca et al. (2018),,herbivorous,2D,ibi,Sebidae,family,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.01,-999,Bachelotia sp,genus,Green seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Brasil (SP),-45.407856,-23.812993,marine,Intertidal rocky pools,-999.0,-999.0,,,,,AP2
