autoID,link.citation,link.methodology,interaction.type,interaction.dimensionality,interaction.classification,con.taxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,con.mass.mean.g.,con.mass.max.g.,res.taxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,res.mass.mean.g.,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodweb.name
203835,Mendonca et al. (2018),,herbivorous,,ibi,Tedania anhelans,species,,,invertebrate,sessile,,,-999,-999.0,-999,-999,51.8,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203836,Mendonca et al. (2018),,herbivorous,,ibi,Chthamalus dentatus,species,Barnacle,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.01,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203837,Mendonca et al. (2018),,herbivorous,,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203838,Mendonca et al. (2018),,herbivorous,,ibi,Palythoa nelliae,species,,,invertebrate,sessile,,,-999,-999.0,-999,-999,474.8,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203839,Mendonca et al. (2018),,herbivorous,,ibi,Isaurus tuberculatus,species,snake polyp,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.01,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203840,Mendonca et al. (2018),,herbivorous,,ibi,Bryozoa,,Moss animals,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.0121,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203841,Mendonca et al. (2018),,herbivorous,,ibi,Platyhelminthes,,flatworm,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203842,Mendonca et al. (2018),,herbivorous,,ibi,Diplosoma modestum,species,ascidian,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.01,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203843,Mendonca et al. (2018),,herbivorous,,ibi,Hymeniacidon sp.,genus,,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.01,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203844,Mendonca et al. (2018),,herbivorous,,ibi,Haliclona sp.,genus,,,invertebrate,sessile,,,-999,-999.0,-999,-999,9.8,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203845,Mendonca et al. (2018),,predacious,3D  ,ibi,Chthamalus dentatus,species,Barnacle,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203846,Mendonca et al. (2018),,predacious,3D  ,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203847,Mendonca et al. (2018),,predacious,3D  ,ibi,Palythoa nelliae,species,,,invertebrate,sessile,,,-999,-999.0,-999,-999,474.8,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203848,Mendonca et al. (2018),,predacious,3D  ,ibi,Isaurus tuberculatus,species,snake polyp,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203849,Mendonca et al. (2018),,predacious,3D  ,ibi,Bryozoa,,Moss animals,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.0121,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203850,Mendonca et al. (2018),,predacious,3D  ,ibi,Platyhelminthes,,flatworm,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203851,Mendonca et al. (2018),,predacious,3D  ,ibi,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0048,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203852,Mendonca et al. (2018),,predacious,3D  ,ibi,Oligochaeta,,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0035,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203853,Mendonca et al. (2018),,predacious,3D  ,ibi,Ophiurida,order,Brittle stars,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0255,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203854,Mendonca et al. (2018),,predacious,3D  ,ibi,Diplosoma modestum,species,ascidian,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203855,Mendonca et al. (2018),,predacious,2D,ibi,Acanthonyx quadridentatus,species,4-toothed decorator crab.,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203856,Mendonca et al. (2018),,predacious,2D,ibi,Menaethius monoceros,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.002,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203857,Mendonca et al. (2018),,predacious,3D  ,nibi,Perna perna,species,Brown mussle,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.0005,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203858,Mendonca et al. (2018),,predacious,3D  ,ibi,Cirolanidae,family,Pill bugs,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.0007,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203859,Mendonca et al. (2018),,herbivorous,,ibi,Bryozoa,,Moss animals,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.0121,-999,Caulerpa racemosa v. uvifera,species,Green tree seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203860,Mendonca et al. (2018),,herbivorous,2D,ibi,Parvulastra exigua,species,Dwarf cushion star,,invertebrate,walking,,,-999,-999.0,-999,-999,0.21,-999,Caulerpa racemosa v. uvifera,species,Green tree seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203861,Mendonca et al. (2018),,herbivorous,2D,ibi,Rissoidae,family,Minute Sea snails,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0033,-999,Caulerpa racemosa v. uvifera,species,Green tree seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203862,Mendonca et al. (2018),,herbivorous,2D,ibi,Ophiurida,order,Brittle stars,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0255,-999,Caulerpa racemosa v. uvifera,species,Green tree seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203863,Mendonca et al. (2018),,herbivorous,2D,ibi,Antennablennius bifilum,species,Horned rockskipper,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,1.35,-999,Caulerpa racemosa v. uvifera,species,Green tree seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203864,Mendonca et al. (2018),,herbivorous,2D,ibi,Calcinus laevimanus,species,Dwarf zebra hermit crab,,invertebrate,walking,,,-999,-999.0,-999,-999,0.843,-999,Caulerpa racemosa v. uvifera,species,Green tree seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203865,Mendonca et al. (2018),,herbivorous,2D,ibi,Clibanarius virescens,species,Hermit crabs,,invertebrate,walking,,,-999,-999.0,-999,-999,3.999,-999,Caulerpa racemosa v. uvifera,species,Green tree seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203866,Mendonca et al. (2018),,herbivorous,2D,ibi,Acanthonyx quadridentatus,species,4-toothed decorator crab.,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Caulerpa racemosa v. uvifera,species,Green tree seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203867,Mendonca et al. (2018),,herbivorous,2D,ibi,Menaethius monoceros,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.002,-999,Caulerpa racemosa v. uvifera,species,Green tree seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203868,Mendonca et al. (2018),,herbivorous,2D,ibi,Cirolanidae,family,Pill bugs,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.0007,-999,Caulerpa racemosa v. uvifera,species,Green tree seaweed,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203869,Mendonca et al. (2018),,herbivorous,,ibi,Bryozoa,,Moss animals,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.0121,-999,Halimeda cuneata,species,,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203870,Mendonca et al. (2018),,herbivorous,2D,ibi,Parvulastra exigua,species,Dwarf cushion star,,invertebrate,walking,,,-999,-999.0,-999,-999,0.21,-999,Halimeda cuneata,species,,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
203871,Mendonca et al. (2018),,herbivorous,2D,ibi,Rissoidae,family,Minute Sea snails,,invertebrate,walking,,,-999,-999.0,-999,-999,0.0033,-999,Halimeda cuneata,species,,,primary producer,sessile,,,-999,-999.0,-999,-999,0.000228,-999,Mozambique,32.992506,-25.970258,marine,Intertidal rocky pools,-999.0,-999.0,,,,,F1P3
