autoID,link.citation,link.methodology,interaction.type,interaction.dimensionality,interaction.classification,con.taxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,con.mass.mean.g.,con.mass.max.g.,res.taxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,res.mass.mean.g.,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodweb.name
189264,Jacob et al. (2015),,herbivorous,,nibi,Oikopleura dioica,species,Tunicate/Appendicularia,,invertebrate,swimming,,,-999,-999.0,-999,-999,4.01e-05,-999,Nitzschia closterium,species,Diatoms,,primary producer,other,,,-999,-999.0,-999,-999,9.76e-17,-999,Ireland/West Cork/Skibbereen,-9.3,51.5,marine,Lough Hyne,-999.0,-999.0,,,,,Lough Hyne
189265,Jacob et al. (2015),,herbivorous,,nibi,Oikopleura dioica,species,Tunicate/Appendicularia,,invertebrate,swimming,,,-999,-999.0,-999,-999,4.01e-05,-999,Skeletonema costatum,species,Diatoms,,primary producer,other,,,-999,-999.0,-999,-999,3.16e-20,-999,Ireland/West Cork/Skibbereen,-9.3,51.5,marine,Lough Hyne,-999.0,-999.0,,,,,Lough Hyne
189266,Jacob et al. (2015),,herbivorous,,nibi,Oikopleura dioica,species,Tunicate/Appendicularia,,invertebrate,swimming,,,-999,-999.0,-999,-999,4.01e-05,-999,Podosira stelliger,species,Diatoms,,primary producer,other,,,-999,-999.0,-999,-999,5.8e-16,-999,Ireland/West Cork/Skibbereen,-9.3,51.5,marine,Lough Hyne,-999.0,-999.0,,,,,Lough Hyne
189267,Jacob et al. (2015),,herbivorous,,nibi,Oikopleura dioica,species,Tunicate/Appendicularia,,invertebrate,swimming,,,-999,-999.0,-999,-999,4.01e-05,-999,Thalassiosira,genus,Diatoms,,primary producer,other,,,-999,-999.0,-999,-999,3.03e-18,-999,Ireland/West Cork/Skibbereen,-9.3,51.5,marine,Lough Hyne,-999.0,-999.0,,,,,Lough Hyne
189268,Jacob et al. (2015),,herbivorous,3D  ,nibi,Oikopleura dioica,species,Tunicate/Appendicularia,,invertebrate,swimming,,,-999,-999.0,-999,-999,4.01e-05,-999,Phaeocystis pouchetii,species,,,primary producer,swimming,,,-999,-999.0,-999,-999,4.37e-19,-999,Ireland/West Cork/Skibbereen,-9.3,51.5,marine,Lough Hyne,-999.0,-999.0,,,,,Lough Hyne
189269,Jacob et al. (2015),,detritivorous,,nibi,Oikopleura dioica,species,Tunicate/Appendicularia,,invertebrate,swimming,,,-999,-999.0,-999,-999,4.01e-05,-999,POM,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,Ireland/West Cork/Skibbereen,-9.3,51.5,marine,Lough Hyne,-999.0,-999.0,,,,,Lough Hyne
189270,Jacob et al. (2015),,detritivorous,,nibi,Fritillaria borealis,species,Copelata,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.092772,-999,POM,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,Ireland/West Cork/Skibbereen,-9.3,51.5,marine,Lough Hyne,-999.0,-999.0,,,,,Lough Hyne
189271,Jacob et al. (2015),,herbivorous,3D  ,nibi,Evadne nordmanni,species,Cladocera,,invertebrate,swimming,,,-999,-999.0,-999,-999,9.39e-05,-999,Diatoms,,Diatoms,,primary producer,swimming,,,-999,-999.0,-999,-999,1.8e-17,-999,Ireland/West Cork/Skibbereen,-9.3,51.5,marine,Lough Hyne,-999.0,-999.0,,,,,Lough Hyne
189272,Jacob et al. (2015),,detritivorous,,nibi,Evadne nordmanni,species,Cladocera,,invertebrate,swimming,,,-999,-999.0,-999,-999,9.39e-05,-999,POM,,,,detritus,sessile,,,-999,-999.0,-999,-999,-999.0,-999,Ireland/West Cork/Skibbereen,-9.3,51.5,marine,Lough Hyne,-999.0,-999.0,,,,,Lough Hyne
189273,Jacob et al. (2015),,herbivorous,2D,ibi,Evadne nordmanni,species,Cladocera,,invertebrate,swimming,,,-999,-999.0,-999,-999,9.39e-05,-999,Gelidium spp.,genus,Stackhouse,,primary producer,sessile,,,-999,-999.0,-999,-999,5.35e-10,-999,Ireland/West Cork/Skibbereen,-9.3,51.5,marine,Lough Hyne,-999.0,-999.0,,,,,Lough Hyne
