autoID,link.citation,link.methodology,interaction.type,interaction.dimensionality,interaction.classification,con.taxonomy,con.taxonomy.level,con.common,con.lifestage,con.metabolic.type,con.movement.type,con.size.citation,con.size.method,con.length.min.cm.,con.length.mean.cm.,con.length.max.cm.,con.mass.min.g.,con.mass.mean.g.,con.mass.max.g.,res.taxonomy,res.taxonomy.level,res.common,res.lifestage,res.metabolic.type,res.movement.type,res.size.citation,res.size.method,res.length.min.cm.,res.length.mean.cm.,res.length.max.cm.,res.mass.min.g.,res.mass.mean.g.,res.mass.max.g.,geographic.location,longitude,latitude,ecosystem.type,study.site,altitude,depth,sampling.time,sampling.start.year,sampling.end.year,notes,foodweb.name
220833,Mendonca et al. (2018),,herbivorous,,ibi,Copepoda,,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220834,Mendonca et al. (2018),,herbivorous,,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220835,Mendonca et al. (2018),,herbivorous,,ibi,Tetraclita stalactifera,species,ribbed barnacle,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.008,-999,PhytoP,,PhytoPlamcton,,primary producer,other,,,-999,-999.0,-999,-999,0.0001,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220836,Mendonca et al. (2018),,predacious,3D  ,ibi,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220837,Mendonca et al. (2018),,predacious,2D,ibi,Eurypanopeus abreviatus,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220838,Mendonca et al. (2018),,predacious,3D  ,ibi,Tetraclita stalactifera,species,ribbed barnacle,,invertebrate,sessile,,,-999,-999.0,-999,-999,0.008,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220839,Mendonca et al. (2018),,predacious,3D  ,ibi,Copepoda,,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220840,Mendonca et al. (2018),,predacious,3D  ,nibi,Crassostrea virginica,species,Eastern oyster,,invertebrate,sessile,,,-999,-999.0,-999,-999,10.85,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220841,Mendonca et al. (2018),,predacious,3D  ,ibi,Tanaidacea,,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220842,Mendonca et al. (2018),,predacious,3D  ,ibi,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Zooplankton,,Zooplankton,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220843,Mendonca et al. (2018),,predacious,2D,ibi,Eurypanopeus abreviatus,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Eurypanopeus abreviatus,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220844,Mendonca et al. (2018),,predacious,2D,ibi,Bathygobius soporator,species,Frillfin goby,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,4.41,-999,Eurypanopeus abreviatus,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220845,Mendonca et al. (2018),,predacious,3D  ,ibi,Palaemon northropi,species,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.206,-999,Copepoda,,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.001,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220846,Mendonca et al. (2018),,predacious,2D,ibi,Callinectes sapidus,species,Blue crab,,invertebrate,walking,,,-999,-999.0,-999,-999,3.89,-999,Bathygobius soporator,species,Frillfin goby,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,4.41,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220847,Mendonca et al. (2018),,predacious,2D,ibi,Bathygobius soporator,species,Frillfin goby,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,4.41,-999,Callinectes sapidus,species,Blue crab,,invertebrate,walking,,,-999,-999.0,-999,-999,3.89,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220848,Mendonca et al. (2018),,predacious,2D,ibi,Callinectes sapidus,species,Blue crab,,invertebrate,walking,,,-999,-999.0,-999,-999,3.89,-999,Tanaidacea,,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220849,Mendonca et al. (2018),,predacious,2D,ibi,Eurypanopeus abreviatus,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Tanaidacea,,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220850,Mendonca et al. (2018),,predacious,2D,ibi,Bathygobius soporator,species,Frillfin goby,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,4.41,-999,Tanaidacea,,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220851,Mendonca et al. (2018),,predacious,3D  ,ibi,Palaemon northropi,species,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.206,-999,Palaemon northropi,species,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.206,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220852,Mendonca et al. (2018),,predacious,2D,ibi,Callinectes sapidus,species,Blue crab,,invertebrate,walking,,,-999,-999.0,-999,-999,3.89,-999,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220853,Mendonca et al. (2018),,predacious,2D,ibi,Bathygobius soporator,species,Frillfin goby,,ectotherm vertebrate,swimming,,,-999,-999.0,-999,-999,4.41,-999,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220854,Mendonca et al. (2018),,predacious,2D,ibi,Eurypanopeus abreviatus,species,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220855,Mendonca et al. (2018),,predacious,2D,ibi,Palaemon northropi,species,,,invertebrate,swimming,,,-999,-999.0,-999,-999,0.206,-999,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
220856,Mendonca et al. (2018),,predacious,2D,ibi,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Polychaeta,class,,,invertebrate,walking,,,-999,-999.0,-999,-999,0.01,-999,Brasil (SP),-45.423545,-23.828842,marine,Intertidal rocky pools,-999.0,-999.0,,,,,SP1
