Scenario,Foodweb,Version,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,SourceColumn,ReferenceColumn,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
kfold_cvK3-5-10_roleormass_tau1p00_thresh0p50,AEW01,WLNM_dir_neg_kfold,90,0.5,10,10,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.84601251594,0.848418670151,0.00240615421095,0.842403284624,0.852027901468,0.847206838667,0.847206838667,0.00147480789261,0.000329777070162,,,
kfold_cvK3-5-10_roleormass_tau1p00_thresh0p50,AEW02,WLNM_dir_neg_kfold,90,0.5,10,10,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.77668778993,0.77785816172,0.0011703717903,0.774932232244,0.779613719406,0.777270224328,0.777270224328,0.000953707675666,0.000213255519345,,,
kfold_cvK3-5-10_roleormass_tau1p00_thresh0p50,AEW03,WLNM_dir_neg_kfold,90,0.5,10,10,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.828231029547,0.830855682272,0.0026246527254,0.824294050459,0.83479266136,0.829504541382,0.829504541382,0.00153940068652,0.000344220457968,,,
kfold_cvK3-5-10_roleormass_tau1p00_thresh0p50,AEW04,WLNM_dir_neg_kfold,90,0.5,10,10,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.82191937808,0.823588894077,0.0016695159976,0.819415104083,0.826093168074,0.822828987046,0.822579689008,0.00123794400806,0.0002840038331,,,
kfold_cvK3-5-10_roleormass_tau1p00_thresh0p50,AEW05,WLNM_dir_neg_kfold,90,0.5,10,10,F1Score,F1,predictive,F1Score,,20,20,0,2,18,20,10,1,0.749589034284,0.750652448701,0.00106341441742,0.747993912658,0.752247570328,0.750098943048,0.750108225554,0.000891860593172,0.000210213557768,,,
kfold_cvK3-5-10_roleormass_tau1p00_thresh0p50,AEW06,WLNM_dir_neg_kfold,90,0.5,10,10,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.760886747258,0.762589951276,0.0017032040188,0.758331941229,0.765144757305,0.761630726522,0.761630726522,0.00107995306722,0.000241484847082,,,
kfold_cvK3-5-10_roleormass_tau1p00_thresh0p50,AEW07,WLNM_dir_neg_kfold,90,0.5,10,10,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.74943227319,0.750950498166,0.00151822497543,0.747154935727,0.753227835629,0.750257189909,0.75010077596,0.00112687330328,0.000258522465852,,,
kfold_cvK3-5-10_roleormass_tau1p00_thresh0p50,AEW08,WLNM_dir_neg_kfold,90,0.5,10,10,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.803265028483,0.805724730141,0.00245970165717,0.799575475998,0.809414282626,0.804798575231,0.804474417492,0.0013525556506,0.000310297547183,,,
kfold_cvK3-5-10_roleormass_tau1p00_thresh0p50,AEW09,WLNM_dir_neg_kfold,90,0.5,10,10,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.741289313311,0.742434296121,0.00114498280992,0.739571839096,0.744151770336,0.74193500426,0.741787605278,0.000935974347959,0.000214727241921,,,
kfold_cvK3-5-10_roleormass_tau1p00_thresh0p50,AEW11,WLNM_dir_neg_kfold,90,0.5,10,10,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.841928364375,0.845901424975,0.00397306059942,0.835968773476,0.851861015874,0.843847548862,0.843847548862,0.00215652201517,0.000482212982089,,,
