Scenario,Foodweb,Version,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,SourceColumn,ReferenceColumn,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW01,WLNM_dir_neg,90,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.766590254511,0.798756742022,0.0321664875103,0.718340523246,0.847006473287,0.781221960736,0.781221960736,0.0229890597258,0.00325114400505,,,
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW02,WLNM_dir_neg,90,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.707406083765,0.73253605131,0.0251299675445,0.669711132448,0.770231002626,0.720211365668,0.718981234255,0.0207622045874,0.00296602922677,,,
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW03,WLNM_dir_neg,90,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.751797161407,0.782608695652,0.0308115342453,0.705579860039,0.82882599702,0.763974670392,0.765442693819,0.0232300821246,0.00331858316066,,,
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW04,WLNM_dir_neg,90,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.737199434229,0.770212806258,0.0330133720287,0.687679376186,0.819732864301,0.754847932434,0.756364103391,0.0263626900672,0.00376609858103,,,
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW05,WLNM_dir_neg,90,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,1,49,50,25,1,0.660466736329,0.712985114301,0.052518377972,0.581689169371,0.791762681259,0.686241344435,0.68839636858,0.0345301320054,0.00493287600078,,,
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW06,WLNM_dir_neg,90,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.683253588517,0.726810477658,0.0435568891415,0.617918254805,0.79214581137,0.705810619238,0.705810619238,0.0339012133225,0.00479435556617,,,
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW07,WLNM_dir_neg,90,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,3,47,50,25,1,0.6871640487,0.718738623953,0.0315745752537,0.639802185819,0.766100486834,0.701014814188,0.705117471959,0.0235555555316,0.00343593090735,,,
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW08,WLNM_dir_neg,90,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.72006509234,0.76844783715,0.04838274481,0.647490975125,0.841021954365,0.745074479853,0.745074479853,0.0307710072563,0.00435167757897,,,
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW09,WLNM_dir_neg,90,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,0,50,50,25,1,0.638035670052,0.693898886032,0.0558632159803,0.554240846082,0.777693710003,0.667349997836,0.667349997836,0.0361773087409,0.00511624406716,,,
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW11,WLNM_dir_neg,90,0.5,10,0,F1Score,F1,predictive,F1Score,,50,50,0,5,45,50,25,1,0.767659198113,0.791062734345,0.0234035362315,0.732553893766,0.826168038692,0.779450641758,0.780586862333,0.0172970320332,0.00257848929569,,,
