Scenario,Foodweb,Version,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,SourceColumn,ReferenceColumn,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW01,WLNM_dir_neg,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,50,50,0,1,49,50,25,1,0.110365013774,0.11231060606,0.0019455922865,0.107446625344,0.11522899449,0.111398071625,0.111494349806,0.00166784521285,0.000238263601836,0.124380165289,-0.0128858154829,-0.103600244082
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW02,WLNM_dir_neg,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,50,50,0,1,49,50,25,1,0.11828130375,0.121527777778,0.003246474028,0.113411592708,0.12639748882,0.119574303406,0.119710164768,0.00215677122106,0.000308110174437,0.141554867561,-0.0218447027932,-0.154319686561
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW03,WLNM_dir_neg,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,50,50,0,0,50,50,25,1,0.106692860046,0.10891139412,0.00221853407425,0.103365058935,0.112239195232,0.107676466603,0.107676466603,0.00154475838576,0.000218461825972,0.122679853678,-0.0150033870745,-0.122297073437
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW04,WLNM_dir_neg,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,50,50,0,1,49,50,25,1,0.111032258064,0.114290322581,0.00325806451625,0.10614516129,0.119177419355,0.112259354839,0.112392363397,0.00243983577338,0.000348547967625,0.116,-0.003607636603,-0.0311003155431
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW05,WLNM_dir_neg,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,50,50,0,0,50,50,25,1,0.0992063492063,0.101841269842,0.00263492063515,0.0952539682536,0.105793650794,0.100537142857,0.100537142857,0.00192008564488,0.000271541115991,0.116761904762,-0.0162247619048,-0.138955954324
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW06,WLNM_dir_neg,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,50,50,0,1,49,50,25,1,0.101960784314,0.103974089636,0.002013305322,0.098940826331,0.106994047619,0.102941176471,0.10284828217,0.00190831083356,0.000272615833366,0.119677871148,-0.016829588978,-0.140624067061
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW07,WLNM_dir_neg,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,50,50,0,0,50,50,25,1,0.101683624031,0.104015261628,0.00233163759725,0.0981861676351,0.107512718024,0.102824612403,0.102824612403,0.00174053786729,0.000246149225774,0.116279069767,-0.0134544573638,-0.115708333329
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW08,WLNM_dir_neg,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,50,50,0,0,50,50,25,1,0.104493464052,0.107244008715,0.0027505446625,0.100367647059,0.111369825709,0.10585620915,0.10585620915,0.00174643253371,0.000246982857494,0.123148148148,-0.0172919389976,-0.140415745244
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW09,WLNM_dir_neg,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,50,50,0,2,48,50,25,1,0.108924363147,0.111070586915,0.00214622376875,0.105705027493,0.114289922568,0.11031534059,0.11010618898,0.00143690230476,0.000207398983113,0.130625070138,-0.0205188811581,-0.15708225945
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,AEW11,WLNM_dir_neg,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,PseudoConnectance,EmpiricalConnectance,50,50,0,0,50,50,25,1,0.112605042017,0.115073529412,0.00246848739475,0.108902310925,0.118776260504,0.113894957983,0.113894957983,0.00196466417149,0.000277845471683,0.128361344538,-0.0144663865548,-0.112700490999
