Scenario,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,FoodwebGroups,RetainedFoodwebGroups,TotalRunUnits,ValidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,30,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,278,14222
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,30,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,288,14500,13412,1034,12378
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,30,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,284,14216
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,30,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,426,14074
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,30,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,193,14307
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,30,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,234,14266
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,30,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,193,14307
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,30,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,212,14288
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,40,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,300,14200
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,40,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,353,14147
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,40,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,331,14169
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,40,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,250,14250
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,40,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,238,14262
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,40,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,288,14500,13718,988,12730
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,40,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,300,14200
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,40,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,460,14040
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,40,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,272,14228
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,40,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,267,14233
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,40,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,272,14228
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,40,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,267,14233
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,50,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,322,14178
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,50,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,387,14113
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,50,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,386,14114
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,50,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,291,14209
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,50,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,268,14232
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,50,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,289,14500,13947,947,13000
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,50,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,287,14213
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,50,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,533,13967
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,50,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,296,14204
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,50,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,269,14231
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,50,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,296,14204
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,50,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,295,14205
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,60,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,341,14159
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,60,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,391,14109
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,60,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,396,14104
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,296,14204
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,60,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,350,14150
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,60,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,288,14500,14005,913,13092
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,60,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,257,14243
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,60,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,494,14006
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,60,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,298,14202
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,60,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,322,14178
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,60,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,298,14202
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,60,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,301,14199
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,70,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,373,14127
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,70,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,334,14166
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,70,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,458,14042
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,70,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,325,14175
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,70,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,339,14161
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,70,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,289,14500,14120,972,13148
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,70,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,349,14151
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,70,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,498,14002
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,70,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,312,14188
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,70,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,334,14166
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,70,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,312,14188
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,70,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,305,14195
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,80,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,309,14191
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,80,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,311,14189
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,80,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,609,13891
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,80,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,372,14128
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,80,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,458,14042
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,80,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,14500,14171,1259,12912
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,80,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,365,14135
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,80,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,512,13988
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,80,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,301,14199
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,80,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,309,14191
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,80,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,301,14199
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,80,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,287,14213
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,90,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,474,14026
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,90,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,244,14256
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,90,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,934,13566
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,499,14001
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,90,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,797,13703
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,90,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,14500,14286,2290,11996
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,90,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,633,13867
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,90,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,629,13871
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,90,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,430,14070
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,90,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,490,14010
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,90,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,430,14070
role_only_5_role_constraints_checkconnfalse_adaptivefalse_threshold0p50,90,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,427,14073
