Prey,Predator,PreyMass,PredatorMass
Actinia equina,Gammaridae,1.89,0.01
Actinia equina,Insecta,1.89,0.01
Oligochaeta,Insecta,0.01,0.01
PhytoP,Insecta,0.0001,0.01
Polychaeta,Lepidochitona cinerea,0.01,0.01
Ulva lactuca,Oligochaeta,0.000228,0.01
Coryphoblennius galerita,Modiolula phaseolina,0.18,0.067
Nassariidae,Gibbula umbilicalis,1.13,0.26
Polychaeta,Gibbula umbilicalis,0.01,0.26
Omalogyra atomus,Palaemon longirostris,0.0007,0.38
Actinia fragacea,Actinia equina,9.42,1.89
Barleeia sp.,Actinia equina,0.0018,1.89
Omalogyra atomus,Actinia equina,0.0007,1.89
