Prey,Predator,PreyMass,PredatorMass
Insecta,Actinia equina,0.0008,0.01
Lysianassidae,Actinia equina,0.0002,0.01
Musculus costulatus,Actinia equina,0.0078,0.01
Bifurcaria bifurcata,Acanthochitona crinita,0.000228,0.0118
Ceramium virgatum,Acanthochitona crinita,0.000228,0.0118
Colpomenia peregrina,Acanthochitona crinita,0.000228,0.0118
Cystoseira sp.,Acanthochitona crinita,0.000228,0.0118
Sphacelaria cirrosa,Acanthochitona crinita,0.000228,0.0118
Zooplankton,Lipophrys trigloides,0.001,0.26
Ampithoidae,Gobius paganellus,0.0009,0.31
Zooplankton,Lipophrys pholis,0.001,0.455
