[INFO] Processing dataset: HEW02_tax_mass
Processing with K = 10, node selection: random
[SweepBackbone] ratioTrain=0.60 | BackboneRatio=0.50 | inverse_backbone=0
[DivideNet] BACKBONE mode ON. ratioTrain=0.600, ratioBackbone=0.500
[DivideNet] BACKBONE mode (STANDARD). ratioTrain=0.600, ratioBackbone=0.500 (interpreted as backboneTrainFrac)
[DivideNet] STANDARD backbone: backboneTrainFrac=0.50 → target backbone TRAIN edges = 228 of 456
[DivideNet] TRAIN total: 1044 (requested 1044)
[DivideNet]  ├─ backbone in TRAIN: 228 (target 228 of 456)
[DivideNet]  └─ non-backbone in TRAIN: 816 of 1285
[DivideNet] TEST total: 697
[Warning: [sample_neg] Pool 98 < need 3482 with role filter. Disabling role filter.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('sample_neg_dir_neg', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/sample_neg_dir_neg.m', 88)" style="font-weight:bold">sample_neg_dir_neg</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/sample_neg_dir_neg.m',88,0)">line 88</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('WLNM_dir_neg', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/WLNM_dir_neg.m', 42)" style="font-weight:bold">WLNM_dir_neg</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/WLNM_dir_neg.m',42,0)">line 42</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('run_wlnm_dir_neg', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/run_wlnm_dir_neg.m', 168)" style="font-weight:bold">run_wlnm_dir_neg</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/run_wlnm_dir_neg.m',168,0)">line 168</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('Main', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/Main.m', 229)" style="font-weight:bold">Main</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/Main.m',229,0)">line 229</a>)] 
[NegPool] pool=14009 need_total=3482 a=2 eval_all=0 role_filter=1 | k_train=2088 k_test=1394
[sample_neg] Final link counts (use_role_filter = 1):
    Train Positive: 1044
    Train Negative: 2088
    Test  Positive: 697
    Test  Negative: 1394
Encoding 3132 subgraphs (K = 10)...
Progress: 10% - Elapsed: 4.2s
Progress: 20% - Elapsed: 5.1s
Progress: 30% - Elapsed: 6.4s
Progress: 40% - Elapsed: 7.4s
Progress: 50% - Elapsed: 8.3s
Progress: 60% - Elapsed: 9.4s
Progress: 70% - Elapsed: 10.3s
Progress: 80% - Elapsed: 11.0s
Progress: 90% - Elapsed: 11.8s
Progress: 100% - Elapsed: 12.6s
Done. Total time: 12.6s
Encoding 2091 subgraphs (K = 10)...
Progress: 10% - Elapsed: 0.8s
Progress: 20% - Elapsed: 1.2s
Progress: 30% - Elapsed: 1.7s
Progress: 40% - Elapsed: 2.2s
Progress: 50% - Elapsed: 2.8s
Progress: 60% - Elapsed: 3.2s
Progress: 70% - Elapsed: 3.7s
Progress: 80% - Elapsed: 4.2s
Progress: 90% - Elapsed: 4.7s
Progress: 100% - Elapsed: 5.1s
Done. Total time: 5.1s
|========================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Mini-batch  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |     Loss     |      Rate       |
|========================================================================================|
|       1 |           1 |       00:00:00 |       36.72% |       0.7026 |          0.1000 |
|       3 |          50 |       00:00:00 |       75.00% |       0.4556 |          0.1000 |
|       5 |         100 |       00:00:00 |       78.91% |       0.3673 |          0.1000 |
|       7 |         150 |       00:00:00 |       85.94% |       0.2856 |          0.1000 |
|       9 |         200 |       00:00:00 |       82.81% |       0.3650 |          0.1000 |
|      11 |         250 |       00:00:00 |       86.72% |       0.2843 |          0.0900 |
|      13 |         300 |       00:00:00 |       89.84% |       0.2390 |          0.0900 |
|      15 |         350 |       00:00:00 |       90.62% |       0.2483 |          0.0900 |
|      17 |         400 |       00:00:00 |       92.19% |       0.2091 |          0.0900 |
|      19 |         450 |       00:00:00 |       91.41% |       0.2084 |          0.0900 |
|      21 |         500 |       00:00:00 |       84.38% |       0.2851 |          0.0810 |
|      23 |         550 |       00:00:01 |       87.50% |       0.2862 |          0.0810 |
|      25 |         600 |       00:00:01 |       82.03% |       0.3152 |          0.0810 |
|      28 |         650 |       00:00:01 |       85.16% |       0.3074 |          0.0810 |
|      30 |         700 |       00:00:01 |       92.19% |       0.1834 |          0.0810 |
|      32 |         750 |       00:00:01 |       93.75% |       0.1591 |          0.0729 |
|      34 |         800 |       00:00:01 |       89.06% |       0.2315 |          0.0729 |
|      36 |         850 |       00:00:01 |       92.19% |       0.1784 |          0.0729 |
|      38 |         900 |       00:00:01 |       93.75% |       0.1421 |          0.0729 |
|      40 |         950 |       00:00:01 |       89.84% |       0.1861 |          0.0729 |
|      42 |        1000 |       00:00:01 |       93.75% |       0.1431 |          0.0656 |
|      44 |        1050 |       00:00:02 |       93.75% |       0.1706 |          0.0656 |
|      46 |        1100 |       00:00:02 |       87.50% |       0.2347 |          0.0656 |
|      48 |        1150 |       00:00:02 |       87.50% |       0.2845 |          0.0656 |
|      50 |        1200 |       00:00:02 |       88.28% |       0.2311 |          0.0656 |
|      53 |        1250 |       00:00:02 |       82.03% |       0.3164 |          0.0590 |
|      55 |        1300 |       00:00:02 |       92.19% |       0.2034 |          0.0590 |
|      57 |        1350 |       00:00:02 |       94.53% |       0.1227 |          0.0590 |
|      59 |        1400 |       00:00:02 |       92.19% |       0.2099 |          0.0590 |
|      61 |        1450 |       00:00:02 |       91.41% |       0.1822 |          0.0531 |
|      63 |        1500 |       00:00:02 |       92.97% |       0.1504 |          0.0531 |
|      65 |        1550 |       00:00:02 |       93.75% |       0.1225 |          0.0531 |
|      67 |        1600 |       00:00:03 |       92.97% |       0.1207 |          0.0531 |
|      69 |        1650 |       00:00:03 |       96.09% |       0.1070 |          0.0531 |
|      71 |        1700 |       00:00:03 |       91.41% |       0.1545 |          0.0478 |
|      73 |        1750 |       00:00:03 |       92.19% |       0.1655 |          0.0478 |
|      75 |        1800 |       00:00:03 |       89.84% |       0.1971 |          0.0478 |
|      78 |        1850 |       00:00:03 |       92.19% |       0.1881 |          0.0478 |
|      80 |        1900 |       00:00:03 |       95.31% |       0.1095 |          0.0478 |
|      82 |        1950 |       00:00:03 |       95.31% |       0.1062 |          0.0430 |
|      84 |        2000 |       00:00:03 |       94.53% |       0.1449 |          0.0430 |
|      86 |        2050 |       00:00:03 |       93.75% |       0.1207 |          0.0430 |
|      88 |        2100 |       00:00:04 |       95.31% |       0.0992 |          0.0430 |
|      90 |        2150 |       00:00:04 |       96.88% |       0.0812 |          0.0430 |
|      92 |        2200 |       00:00:04 |       98.44% |       0.0796 |          0.0387 |
|      94 |        2250 |       00:00:04 |       96.88% |       0.0750 |          0.0387 |
