[INFO] Processing dataset: Lyde Stream_tax_mass
Processing with K = 10, node selection: random
[SweepBackbone] ratioTrain=0.60 | BackboneRatio=0.50 | inverse_backbone=0
[DivideNet] BACKBONE mode ON. ratioTrain=0.600, ratioBackbone=0.500
[DivideNet] BACKBONE mode (STANDARD). ratioTrain=0.600, ratioBackbone=0.500 (interpreted as backboneTrainFrac)
[DivideNet] STANDARD backbone: backboneTrainFrac=0.50 → target backbone TRAIN edges = 293 of 586
[DivideNet] TRAIN total: 1218 (requested 1218)
[DivideNet]  ├─ backbone in TRAIN: 293 (target 293 of 586)
[DivideNet]  └─ non-backbone in TRAIN: 925 of 1444
[DivideNet] TEST total: 812
[Warning: [sample_neg] Pool 3680 < need 4060 with role filter. Disabling role filter.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('sample_neg_dir_neg', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/sample_neg_dir_neg.m', 88)" style="font-weight:bold">sample_neg_dir_neg</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/sample_neg_dir_neg.m',88,0)">line 88</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('WLNM_dir_neg', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/WLNM_dir_neg.m', 42)" style="font-weight:bold">WLNM_dir_neg</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/WLNM_dir_neg.m',42,0)">line 42</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('run_wlnm_dir_neg', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/run_wlnm_dir_neg.m', 168)" style="font-weight:bold">run_wlnm_dir_neg</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/run_wlnm_dir_neg.m',168,0)">line 168</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('Main', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/Main.m', 229)" style="font-weight:bold">Main</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/Main.m',229,0)">line 229</a>)] 
[NegPool] pool=9960 need_total=4060 a=2 eval_all=0 role_filter=1 | k_train=2436 k_test=1624
[sample_neg] Final link counts (use_role_filter = 1):
    Train Positive: 1218
    Train Negative: 2436
    Test  Positive: 812
    Test  Negative: 1624
Encoding 3654 subgraphs (K = 10)...
Progress: 10% - Elapsed: 3.3s
Progress: 20% - Elapsed: 4.2s
Progress: 30% - Elapsed: 5.2s
Progress: 40% - Elapsed: 6.1s
Progress: 50% - Elapsed: 6.8s
Progress: 60% - Elapsed: 7.7s
Progress: 70% - Elapsed: 8.4s
Progress: 80% - Elapsed: 9.2s
Progress: 90% - Elapsed: 9.9s
Progress: 100% - Elapsed: 10.6s
Done. Total time: 10.6s
Encoding 2436 subgraphs (K = 10)...
Progress: 10% - Elapsed: 0.4s
Progress: 20% - Elapsed: 0.9s
Progress: 30% - Elapsed: 1.4s
Progress: 40% - Elapsed: 1.8s
Progress: 50% - Elapsed: 2.3s
Progress: 60% - Elapsed: 2.7s
Progress: 70% - Elapsed: 3.2s
Progress: 80% - Elapsed: 3.7s
Progress: 90% - Elapsed: 4.2s
Progress: 100% - Elapsed: 4.7s
Done. Total time: 4.7s
|========================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Mini-batch  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |     Loss     |      Rate       |
|========================================================================================|
|       1 |           1 |       00:00:00 |       49.22% |       0.6941 |          0.1000 |
|       2 |          50 |       00:00:00 |       71.09% |       0.4623 |          0.1000 |
|       4 |         100 |       00:00:00 |       85.94% |       0.3327 |          0.1000 |
|       6 |         150 |       00:00:00 |       78.91% |       0.3932 |          0.1000 |
|       8 |         200 |       00:00:00 |       85.94% |       0.3447 |          0.1000 |
|       9 |         250 |       00:00:00 |       89.06% |       0.2496 |          0.1000 |
|      11 |         300 |       00:00:00 |       91.41% |       0.2199 |          0.0900 |
|      13 |         350 |       00:00:00 |       84.38% |       0.3259 |          0.0900 |
|      15 |         400 |       00:00:00 |       89.84% |       0.2261 |          0.0900 |
|      17 |         450 |       00:00:00 |       90.62% |       0.2645 |          0.0900 |
|      18 |         500 |       00:00:00 |       92.19% |       0.2403 |          0.0900 |
|      20 |         550 |       00:00:01 |       90.62% |       0.2379 |          0.0900 |
|      22 |         600 |       00:00:01 |       87.50% |       0.3008 |          0.0810 |
|      24 |         650 |       00:00:01 |       90.62% |       0.2558 |          0.0810 |
|      25 |         700 |       00:00:01 |       87.50% |       0.2616 |          0.0810 |
|      27 |         750 |       00:00:01 |       91.41% |       0.2538 |          0.0810 |
|      29 |         800 |       00:00:01 |       89.06% |       0.2329 |          0.0810 |
|      31 |         850 |       00:00:01 |       88.28% |       0.2870 |          0.0729 |
|      33 |         900 |       00:00:01 |       90.62% |       0.2255 |          0.0729 |
|      34 |         950 |       00:00:01 |       92.97% |       0.1668 |          0.0729 |
|      36 |        1000 |       00:00:01 |       94.53% |       0.1578 |          0.0729 |
|      38 |        1050 |       00:00:01 |       86.72% |       0.3055 |          0.0729 |
|      40 |        1100 |       00:00:02 |       92.97% |       0.2029 |          0.0729 |
|      42 |        1150 |       00:00:02 |       92.19% |       0.2934 |          0.0656 |
|      43 |        1200 |       00:00:02 |       92.97% |       0.1785 |          0.0656 |
|      45 |        1250 |       00:00:02 |       92.97% |       0.2003 |          0.0656 |
|      47 |        1300 |       00:00:02 |       89.84% |       0.2246 |          0.0656 |
|      49 |        1350 |       00:00:02 |       89.06% |       0.2491 |          0.0656 |
|      50 |        1400 |       00:00:02 |       90.62% |       0.2287 |          0.0656 |
|      52 |        1450 |       00:00:02 |       87.50% |       0.2834 |          0.0590 |
|      54 |        1500 |       00:00:02 |       90.62% |       0.2337 |          0.0590 |
|      56 |        1550 |       00:00:02 |       91.41% |       0.2541 |          0.0590 |
|      58 |        1600 |       00:00:02 |       89.06% |       0.2593 |          0.0590 |
|      59 |        1650 |       00:00:03 |       91.41% |       0.1911 |          0.0590 |
|      61 |        1700 |       00:00:03 |       95.31% |       0.1735 |          0.0531 |
|      63 |        1750 |       00:00:03 |       86.72% |       0.3048 |          0.0531 |
|      65 |        1800 |       00:00:03 |       92.19% |       0.1910 |          0.0531 |
|      67 |        1850 |       00:00:03 |       95.31% |       0.1292 |          0.0531 |
|      68 |        1900 |       00:00:03 |       96.88% |       0.1459 |          0.0531 |
|      70 |        1950 |       00:00:03 |       93.75% |       0.1840 |          0.0531 |
|      72 |        2000 |       00:00:03 |       90.62% |       0.2092 |          0.0478 |
|      74 |        2050 |       00:00:03 |       91.41% |       0.1891 |          0.0478 |
|      75 |        2100 |       00:00:03 |       89.06% |       0.2342 |          0.0478 |
|      77 |        2150 |       00:00:04 |       90.62% |       0.2123 |          0.0478 |
|      79 |        2200 |       00:00:04 |       90.62% |       0.1943 |          0.0478 |
|      81 |        2250 |       00:00:04 |       89.06% |       0.2473 |          0.0430 |
|      83 |        2300 |       00:00:04 |       89.84% |       0.2305 |          0.0430 |
