[INFO] Processing dataset: Carpinteria_tax_mass
Processing with K = 10, node selection: random
[SweepBackbone] ratioTrain=0.60 | BackboneRatio=0.50 | inverse_backbone=0
[DivideNet] BACKBONE mode ON. ratioTrain=0.600, ratioBackbone=0.500
[DivideNet] BACKBONE mode (STANDARD). ratioTrain=0.600, ratioBackbone=0.500 (interpreted as backboneTrainFrac)
[DivideNet] STANDARD backbone: backboneTrainFrac=0.50 → target backbone TRAIN edges = 434 of 867
[DivideNet] TRAIN total: 2128 (requested 2128)
[DivideNet]  ├─ backbone in TRAIN: 434 (target 434 of 867)
[DivideNet]  └─ non-backbone in TRAIN: 1694 of 2680
[DivideNet] TEST total: 1419
[Warning: [sample_neg] Pool 194 < need 7094 with role filter.
Disabling role filter.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('sample_neg_dir_neg', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/sample_neg_dir_neg.m', 88)" style="font-weight:bold">sample_neg_dir_neg</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/sample_neg_dir_neg.m',88,0)">line 88</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('WLNM_dir_neg', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/WLNM_dir_neg.m', 42)" style="font-weight:bold">WLNM_dir_neg</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/WLNM_dir_neg.m',42,0)">line 42</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('run_wlnm_dir_neg', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/run_wlnm_dir_neg.m', 168)" style="font-weight:bold">run_wlnm_dir_neg</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/run_wlnm_dir_neg.m',168,0)">line 168</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('Main', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/Main.m', 229)" style="font-weight:bold">Main</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/Main.m',229,0)">line 229</a>)] 
[NegPool] pool=21893 need_total=7094 a=2 eval_all=0 role_filter=1 | k_train=4256 k_test=2838
[sample_neg] Final link counts (use_role_filter = 1):
    Train Positive: 2128
    Train Negative: 4256
    Test  Positive: 1419
    Test  Negative: 2838
Encoding 6384 subgraphs (K = 10)...
Progress: 10% - Elapsed: 4.4s
Progress: 20% - Elapsed: 5.6s
Progress: 30% - Elapsed: 6.8s
Progress: 40% - Elapsed: 8.0s
Progress: 50% - Elapsed: 9.2s
Progress: 60% - Elapsed: 10.3s
Progress: 70% - Elapsed: 11.4s
Progress: 80% - Elapsed: 12.8s
Progress: 90% - Elapsed: 13.9s
Progress: 100% - Elapsed: 15.0s
Done. Total time: 15.0s
Encoding 4257 subgraphs (K = 10)...
Progress: 10% - Elapsed: 0.8s
Progress: 20% - Elapsed: 1.4s
Progress: 30% - Elapsed: 2.2s
Progress: 40% - Elapsed: 2.9s
Progress: 50% - Elapsed: 3.7s
Progress: 60% - Elapsed: 4.4s
Progress: 70% - Elapsed: 5.2s
Progress: 80% - Elapsed: 5.9s
Progress: 90% - Elapsed: 6.7s
Progress: 100% - Elapsed: 7.4s
Done. Total time: 7.4s
|========================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Mini-batch  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |     Loss     |      Rate       |
|========================================================================================|
|       1 |           1 |       00:00:00 |       32.81% |       0.7648 |          0.1000 |
|       2 |          50 |       00:00:00 |       66.41% |       0.5656 |          0.1000 |
|       3 |         100 |       00:00:00 |       73.44% |       0.5501 |          0.1000 |
|       4 |         150 |       00:00:00 |       71.09% |       0.5819 |          0.1000 |
|       5 |         200 |       00:00:00 |       66.41% |       0.5473 |          0.1000 |
|       6 |         250 |       00:00:00 |       75.00% |       0.5104 |          0.1000 |
|       7 |         300 |       00:00:00 |       69.53% |       0.5803 |          0.1000 |
|       8 |         350 |       00:00:00 |       71.88% |       0.4912 |          0.1000 |
|       9 |         400 |       00:00:00 |       67.97% |       0.5380 |          0.1000 |
|      10 |         450 |       00:00:00 |       72.66% |       0.4808 |          0.1000 |
|      11 |         500 |       00:00:00 |       75.00% |       0.5070 |          0.0900 |
|      12 |         550 |       00:00:00 |       66.41% |       0.5274 |          0.0900 |
|      13 |         600 |       00:00:00 |       76.56% |       0.4999 |          0.0900 |
|      14 |         650 |       00:00:01 |       72.66% |       0.4334 |          0.0900 |
|      15 |         700 |       00:00:01 |       67.19% |       0.4977 |          0.0900 |
|      16 |         750 |       00:00:01 |       68.75% |       0.5818 |          0.0900 |
|      17 |         800 |       00:00:01 |       68.75% |       0.4801 |          0.0900 |
|      18 |         850 |       00:00:01 |       76.56% |       0.4422 |          0.0900 |
|      19 |         900 |       00:00:01 |       71.09% |       0.4991 |          0.0900 |
|      20 |         950 |       00:00:01 |       68.75% |       0.4914 |          0.0900 |
|      21 |        1000 |       00:00:01 |       65.62% |       0.5943 |          0.0810 |
|      22 |        1050 |       00:00:01 |       69.53% |       0.4934 |          0.0810 |
|      23 |        1100 |       00:00:01 |       69.53% |       0.5221 |          0.0810 |
|      24 |        1150 |       00:00:01 |       74.22% |       0.4366 |          0.0810 |
|      25 |        1200 |       00:00:02 |       73.44% |       0.4973 |          0.0810 |
|      26 |        1250 |       00:00:02 |       76.56% |       0.4471 |          0.0810 |
|      27 |        1300 |       00:00:02 |       72.66% |       0.4772 |          0.0810 |
|      28 |        1350 |       00:00:02 |       71.09% |       0.4532 |          0.0810 |
|      29 |        1400 |       00:00:02 |       78.91% |       0.3955 |          0.0810 |
|      30 |        1450 |       00:00:02 |       74.22% |       0.4971 |          0.0810 |
|      31 |        1500 |       00:00:02 |       83.59% |       0.3664 |          0.0729 |
|      32 |        1550 |       00:00:02 |       78.12% |       0.4494 |          0.0729 |
|      33 |        1600 |       00:00:02 |       78.12% |       0.4716 |          0.0729 |
|      34 |        1650 |       00:00:02 |       73.44% |       0.4463 |          0.0729 |
|      35 |        1700 |       00:00:02 |       80.47% |       0.4110 |          0.0729 |
|      36 |        1750 |       00:00:02 |       78.91% |       0.4777 |          0.0729 |
|      37 |        1800 |       00:00:03 |       77.34% |       0.4576 |          0.0729 |
|      38 |        1850 |       00:00:03 |       79.69% |       0.4151 |          0.0729 |
|      39 |        1900 |       00:00:03 |       72.66% |       0.4655 |          0.0729 |
|      40 |        1950 |       00:00:03 |       73.44% |       0.4738 |          0.0729 |
|      41 |        2000 |       00:00:03 |       75.78% |       0.4192 |          0.0656 |
|      42 |        2050 |       00:00:03 |       71.88% |       0.4673 |          0.0656 |
|      43 |        2100 |       00:00:03 |       79.69% |       0.4027 |          0.0656 |
|      44 |        2150 |       00:00:04 |       74.22% |       0.4704 |          0.0656 |
|      45 |        2200 |       00:00:04 |       76.56% |       0.4317 |          0.0656 |
|      46 |        2250 |       00:00:04 |       74.22% |       0.4850 |          0.0656 |
|      47 |        2300 |       00:00:04 |       79.69% |       0.3902 |          0.0656 |
