[INFO] Processing dataset: Wensum Stream_tax_mass
Processing with K = 10, node selection: random
[SweepBackbone] ratioTrain=0.60 | BackboneRatio=0.50 | inverse_backbone=0
[DivideNet] BACKBONE mode ON. ratioTrain=0.600, ratioBackbone=0.500
[DivideNet] BACKBONE mode (STANDARD). ratioTrain=0.600, ratioBackbone=0.500 (interpreted as backboneTrainFrac)
[DivideNet] STANDARD backbone: backboneTrainFrac=0.50 → target backbone TRAIN edges = 455 of 909
[DivideNet] TRAIN total: 2092 (requested 2092)
[DivideNet]  ├─ backbone in TRAIN: 455 (target 455 of 909)
[DivideNet]  └─ non-backbone in TRAIN: 1637 of 2578
[DivideNet] TEST total: 1395
[Warning: [sample_neg] Pool 2570 < need 6974 with role filter. Disabling role filter.] 
[> In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('sample_neg_dir_neg', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/sample_neg_dir_neg.m', 88)" style="font-weight:bold">sample_neg_dir_neg</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/sample_neg_dir_neg.m',88,0)">line 88</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('WLNM_dir_neg', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/WLNM_dir_neg.m', 42)" style="font-weight:bold">WLNM_dir_neg</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/WLNM_dir_neg.m',42,0)">line 42</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('run_wlnm_dir_neg', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/run_wlnm_dir_neg.m', 168)" style="font-weight:bold">run_wlnm_dir_neg</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/wlnm_version_runners/wlnm_dir_neg/run_wlnm_dir_neg.m',168,0)">line 168</a>)
In <a href="matlab:matlab.lang.internal.introspective.errorDocCallback('Main', '/Users/acw792/Developer/qmul-phd-framework/src/matlab/Main.m', 229)" style="font-weight:bold">Main</a> (<a href="matlab: opentoline('/Users/acw792/Developer/qmul-phd-framework/src/matlab/Main.m',229,0)">line 229</a>)] 
[NegPool] pool=12515 need_total=6974 a=2 eval_all=0 role_filter=1 | k_train=4184 k_test=2790
[sample_neg] Final link counts (use_role_filter = 1):
    Train Positive: 2092
    Train Negative: 4184
    Test  Positive: 1395
    Test  Negative: 2790
Encoding 6276 subgraphs (K = 10)...
Progress: 10% - Elapsed: 4.8s
Progress: 20% - Elapsed: 6.6s
Progress: 30% - Elapsed: 7.7s
Progress: 40% - Elapsed: 8.8s
Progress: 50% - Elapsed: 9.8s
Progress: 60% - Elapsed: 11.0s
Progress: 70% - Elapsed: 12.5s
Progress: 80% - Elapsed: 13.8s
Progress: 90% - Elapsed: 15.1s
Progress: 100% - Elapsed: 16.3s
Done. Total time: 16.3s
Encoding 4185 subgraphs (K = 10)...
Progress: 10% - Elapsed: 0.8s
Progress: 20% - Elapsed: 1.5s
Progress: 30% - Elapsed: 2.3s
Progress: 40% - Elapsed: 3.1s
Progress: 50% - Elapsed: 3.8s
Progress: 60% - Elapsed: 4.6s
Progress: 70% - Elapsed: 5.5s
Progress: 80% - Elapsed: 6.2s
Progress: 90% - Elapsed: 6.8s
Progress: 100% - Elapsed: 7.6s
Done. Total time: 7.6s
|========================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Mini-batch  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |     Loss     |      Rate       |
|========================================================================================|
|       1 |           1 |       00:00:00 |       63.28% |       0.6644 |          0.1000 |
|       2 |          50 |       00:00:00 |       78.91% |       0.4243 |          0.1000 |
|       3 |         100 |       00:00:00 |       85.16% |       0.3481 |          0.1000 |
|       4 |         150 |       00:00:00 |       75.00% |       0.4029 |          0.1000 |
|       5 |         200 |       00:00:00 |       75.00% |       0.4822 |          0.1000 |
|       6 |         250 |       00:00:00 |       81.25% |       0.4750 |          0.1000 |
|       7 |         300 |       00:00:00 |       76.56% |       0.4237 |          0.1000 |
|       8 |         350 |       00:00:00 |       85.16% |       0.3296 |          0.1000 |
|       9 |         400 |       00:00:00 |       83.59% |       0.3290 |          0.1000 |
|      10 |         450 |       00:00:00 |       80.47% |       0.3417 |          0.1000 |
|      11 |         500 |       00:00:00 |       82.81% |       0.3366 |          0.0900 |
|      12 |         550 |       00:00:01 |       78.91% |       0.3464 |          0.0900 |
|      13 |         600 |       00:00:01 |       85.16% |       0.3485 |          0.0900 |
|      14 |         650 |       00:00:01 |       80.47% |       0.3797 |          0.0900 |
|      15 |         700 |       00:00:01 |       84.38% |       0.3152 |          0.0900 |
|      16 |         750 |       00:00:01 |       86.72% |       0.3124 |          0.0900 |
|      17 |         800 |       00:00:01 |       86.72% |       0.2728 |          0.0900 |
|      18 |         850 |       00:00:01 |       87.50% |       0.2857 |          0.0900 |
|      19 |         900 |       00:00:01 |       84.38% |       0.3392 |          0.0900 |
|      20 |         950 |       00:00:01 |       84.38% |       0.3240 |          0.0900 |
|      21 |        1000 |       00:00:01 |       83.59% |       0.3743 |          0.0810 |
|      22 |        1050 |       00:00:01 |       82.03% |       0.3639 |          0.0810 |
|      23 |        1100 |       00:00:01 |       85.16% |       0.3073 |          0.0810 |
|      24 |        1150 |       00:00:02 |       82.03% |       0.3407 |          0.0810 |
|      25 |        1200 |       00:00:02 |       80.47% |       0.4002 |          0.0810 |
|      26 |        1250 |       00:00:02 |       78.91% |       0.4538 |          0.0810 |
|      27 |        1300 |       00:00:02 |       82.03% |       0.3725 |          0.0810 |
|      28 |        1350 |       00:00:02 |       83.59% |       0.3453 |          0.0810 |
|      29 |        1400 |       00:00:02 |       78.91% |       0.3656 |          0.0810 |
|      30 |        1450 |       00:00:02 |       85.94% |       0.2697 |          0.0810 |
|      31 |        1500 |       00:00:02 |       87.50% |       0.2693 |          0.0729 |
|      32 |        1550 |       00:00:02 |       84.38% |       0.2982 |          0.0729 |
|      33 |        1600 |       00:00:02 |       83.59% |       0.3257 |          0.0729 |
|      34 |        1650 |       00:00:02 |       83.59% |       0.3474 |          0.0729 |
|      35 |        1700 |       00:00:02 |       83.59% |       0.3388 |          0.0729 |
|      36 |        1750 |       00:00:02 |       86.72% |       0.3077 |          0.0729 |
|      37 |        1800 |       00:00:03 |       83.59% |       0.3135 |          0.0729 |
|      38 |        1850 |       00:00:03 |       87.50% |       0.2832 |          0.0729 |
|      39 |        1900 |       00:00:03 |       90.62% |       0.2596 |          0.0729 |
|      40 |        1950 |       00:00:03 |       92.97% |       0.2373 |          0.0729 |
|      41 |        2000 |       00:00:03 |       82.03% |       0.3539 |          0.0656 |
|      42 |        2050 |       00:00:03 |       82.81% |       0.3626 |          0.0656 |
|      43 |        2100 |       00:00:03 |       85.94% |       0.2790 |          0.0656 |
|      44 |        2150 |       00:00:04 |       82.81% |       0.2966 |          0.0656 |
|      45 |        2200 |       00:00:04 |       84.38% |       0.3303 |          0.0656 |
|      46 |        2250 |       00:00:04 |       82.81% |       0.3170 |          0.0656 |
|      47 |        2300 |       00:00:04 |       81.25% |       0.3955 |          0.0656 |
