"consumer","resource","res_group","flux.mte","flux.mte.2","flux.new","flux.new.2"
"Chaetocladius sp.","Achnanthes","plant",0.000200302939636896,0.000244132129420843,0.000185055263281148,0.00023963938093477
"Chaetocladius sp.","Amphora","plant",1.05454225692197e-06,1.28529140517516e-06,9.74267254137911e-07,1.26163826689933e-06
"Chaetocladius sp.","Cocconeis","plant",2.01613435335224e-06,2.45729380594538e-06,1.86266000012833e-06,2.41207237993853e-06
"Chaetocladius sp.","CPOM","detritus",1.00303401796957e-05,1.2225124161051e-05,9.26679980891887e-06,1.20001459568428e-05
"Chaetocladius sp.","Cymbella","plant",4.34559677663956e-06,5.29647641022411e-06,4.01479657299354e-06,5.19900568226214e-06
"Chaetocladius sp.","Diatoma","plant",7.73431377234222e-05,9.42669385818165e-05,7.14555399952881e-05,9.25321499384498e-05
"Chaetocladius sp.","Epithemia","plant",0.000148974481619167,0.00018157225996275,0.000137634085491621,0.000178230796887014
"Chaetocladius sp.","FPOM","detritus",1.00303401796957e-05,1.2225124161051e-05,9.26679980891887e-06,1.20001459568428e-05
"Chaetocladius sp.","Fragilaria","plant",2.42994415425761e-05,2.96165119607344e-05,2.24496932516211e-05,2.90714811219422e-05
"Chaetocladius sp.","Frustulia","plant",4.8253923682202e-05,5.8812582395455e-05,4.45806864719297e-05,5.77302580772832e-05
"Chaetocladius sp.","Gomphonema","plant",6.85696929335053e-06,8.35737367606083e-06,6.33499568299893e-06,8.20357344493294e-06
"Chaetocladius sp.","Melosira","plant",4.74384553784103e-06,5.78186777935517e-06,4.38272941256707e-06,5.6754644240328e-06
"Chaetocladius sp.","Meridion","plant",0.000174236983579466,0.000212362563935552,0.000160973528037388,0.000208454468799187
"Chaetocladius sp.","Navicula","plant",0.000121110922476662,0.000147611749752392,0.000111891586243166,0.000144895259846701
"Chaetocladius sp.","Nitzschia","plant",4.27533253844332e-06,5.21083733710778e-06,3.94988106490252e-06,5.11494261971436e-06
"Chaetocladius sp.","Rhoicosphenia","plant",4.94627521298071e-07,6.02859200486782e-07,4.56974951769782e-07,5.91764819887523e-07
"Chaetocladius sp.","Rhopalodia","plant",0.000113499497763526,0.000138334834862811,0.000104859566609368,0.000135789067448356
"Chaetocladius sp.","Synedra","plant",0.000239249786433743,0.000291601111453646,0.00022103735621012,0.000286234794225641
"Cricotopus sp. B","Achnanthes","plant",0.000440620307399073,0.000537034424489233,0.000437042833346842,0.000537366667785548
"Cricotopus sp. B","Amphora","plant",2.31974994601966e-06,2.82734489604737e-06,2.30091548673534e-06,2.82909406955515e-06
"Cricotopus sp. B","Cocconeis","plant",4.43503095931728e-06,5.40548008984911e-06,4.39902216010542e-06,5.40882426005742e-06
"Cricotopus sp. B","CPOM","detritus",2.2064436903954e-05,2.68924558750804e-05,2.18852918460085e-05,2.69090932409149e-05
