Prey,Predator,PreyMass,PredatorMass
Xantholinus sp. (juv) {m},predacious nematodes,0.001552369,3.56e-06
omnivorous nematodes,Protaphorura armata,6.02e-05,8.73e-06
amoebae,Oppiella nova,2.8e-08,8.99e-06
Diplocephalus picinus,Rhodacarus agrestis,0.001612679,1.55e-05
Lumbricus sp. (juv),Rhodacarus agrestis,0.135,1.55e-05
Lithobius sp2 {s},Pergamasinae (juv) {s},6.6e-05,1.87e-05
Aporectodea longa (juv),Zerconidae sp. (juv),0.385857143,2e-05
Coleoptera sp.,Zerconidae sp. (juv),0.001535648,2e-05
Theridiidae sp. (juv),Zerconidae sp. (juv),0.003831577,2e-05
roots,Zerconidae sp. (juv),-999,2e-05
algae,Atropacarus striculus,-999,2.49e-05
leaf litter,Atropacarus striculus,-999,2.49e-05
Dinychus perforatus (juv),Lysigamasus cornutus,4.04e-05,3.51e-05
Pardosa sp. (juv),Lysigamasus cornutus,0.006664858,3.51e-05
Robertus sp. (juv) {l},Lysigamasus cornutus,0.002025921,3.51e-05
Aporectodea longa,Lithobius sp2 {s},2.272,6.6e-05
Linyphia hortensis,Lithobius sp2 {s},0.005205442,6.6e-05
Staphylinidae spec,Lithobius sp2 {s},0.004003596,6.6e-05
dead organic matter,Plectophoreus fischeri,-999,0.000326196
Lumbricus rubellus {xl},Athous subfuscus (juv) {m},0.022,0.000471002
Ceratophysella denticulata,Geostiba circellaris,5.96e-06,0.001056938
Eulohmannia ribagai,Erigonella hiemalis,8.7e-05,0.001322539
Salticidae sp. (juv),Erigonella hiemalis,0.001820737,0.001322539
flagellates,Erigonella hiemalis,3.63e-07,0.001322539
saphrophytes,Diplocephalus picinus,-999,0.001612679
Euconulus fulvus,Lithobius cf. dentatus (juv),0.000675792,0.003039922
bacteria,Geophilus ribauti,9.5e-16,0.004253993
Ligidium hypnorum,Cantharidae sp.,0.005681208,0.004843955
algae,Strigamia acuminata,-999,0.006997365
amoebae,Strigamia acuminata,2.8e-08,0.006997365
leaf litter,Lumbricus sp. (juv),-999,0.135
Aporrectodea rosea,Abax sp.,0.219642857,0.192305356
Isotomiella minor,Abax sp.,3.27e-06,0.192305356
Zerconidae sp. (juv),Abax sp.,2e-05,0.192305356
