Prey,Predator,PreyMass,PredatorMass
Enchytraeidae,algae,-999,-999
plants,root exudates,-999,-999
roots,Enchytraeidae,-999,-999
Ceratophysella denticulata,Oribatida sp. (juv),5.96e-06,7.36e-07
Protaphorura sp.,Oribatida sp. (juv),8.73e-06,7.36e-07
leaf litter,Quadroppia hammerae,-999,2.7e-06
omnivorous nematodes,Quadroppia monstruosa,6.02e-05,3.47e-06
ciliates,Suctobelbella sp.,2.63e-09,6.17e-06
Athous haemorrhoidalis (juv),Lithobius sp3 {xs},0.011601014,7.96e-06
Eulohmannia ribagai,Lithobius sp3 {xs},8.7e-05,7.96e-06
Porcellio conspersum,Lithobius sp3 {xs},0.004025013,7.96e-06
Scutigerella immaculata {m},Lithobius sp3 {xs},0.000203722,7.96e-06
amoebae,Chamobates voigtsi,2.8e-08,1.17e-05
Ceratophysella sp.,Mesaphorura sp.,5.96e-06,1.46e-05
flagellates,Mesaphorura sp.,3.63e-07,1.46e-05
Lysigamasus jugincola,Megalothorax minimus,2.1e-05,1.52e-05
Theridiidae sp. (juv),Rhodacarus agrestis,0.003831577,1.55e-05
Amaurobius sp. (juv),Epicrius cf. spinituberculatus,0.012068147,2e-05
Lithobius sp1 {s},Epicrius cf. spinituberculatus,4.11e-05,2e-05
plants,Epicrius cf. spinituberculatus,-999,2e-05
Lithobius lapidicola,Lysigamasus jugincola,0.003398146,2.1e-05
Scutigerella immaculata {m},Lysigamasus jugincola,0.000203722,2.1e-05
Lithobius lapidicola,Lysigamasus digitulus,0.003398146,2.22e-05
Phthiracarus crinitus,Lysigamasus sp. (juv),0.000198495,2.42e-05
Trachytes aegrota (juv) {s},Lysigamasus sp. (juv),2.42e-05,2.42e-05
Acrotrichis sp.,Lithobius sp1 {s},0.000456894,4.11e-05
Athous vittatus (juv),Lithobius sp1 {s},0.007401825,4.11e-05
Tapinocyba insecta,Lithobius sp1 {s},0.001163738,4.11e-05
mykorrhiza,Lithobius sp1 {s},-999,4.11e-05
Athous subfuscus (juv) {m},Vulgarogamasus kraepelini (juv),0.000471002,4.34e-05
Julidae sp.,Lithobius sp2 {s},0.00617,6.6e-05
Protaphorura armata,Lithobius sp2 {s},8.73e-06,6.6e-05
roots,Eulohmannia ribagai,-999,8.7e-05
Clubionidae (juv),Atheta sp. (juv),0.003435355,0.000175231
Porcellio conspersum,Atheta sp. (juv),0.004025013,0.000175231
bacteria,Phthiracarus crinitus,9.5e-16,0.000198495
Isotomiella minor,Robertus sp. (juv) {m},3.27e-06,0.00037098
Lithobius aeruginosus {m},Robertus sp. (juv) {m},0.000549355,0.00037098
Elateridae sp1 (juv) {l},Trimium brevicorne,0.01092301,0.000392886
Lumbricus rubellus (juv) {xxl},Lithobius sp. (juv) {m},0.32269697,0.000467176
Strigamia acuminata,Lithobius sp. (juv) {m},0.006997365,0.000467176
Aegopinella nitens (juv),Athous subfuscus (juv) {m},0.009240836,0.000471002
Phthiracarus compressus,Athous subfuscus (juv) {m},0.000123863,0.000471002
Eurocoelotes inermis,Lithobius aeruginosus {m},0.086659497,0.000549355
Phyllobius pyri,Lithobius aeruginosus {m},0.012985555,0.000549355
Protaphorura sp.,Lithobius aeruginosus {m},8.73e-06,0.000549355
Trichoniscus sp.,Saloca diceros,0.001742812,0.001156146
Suctobelba trigona,Lithobius subtilis,7.22e-06,0.001220857
root exudates,Lithobius subtilis,-999,0.001220857
Protaphorura quadriocellata,Neobisium sp.,8.73e-06,0.001603525
Ceratophysella sp.,Diplocephalus picinus,5.96e-06,0.001612679
Geophilomorpha sp.,Diplocephalus picinus,0.006669259,0.001612679
Lithobius sp.,Harpactea lepida (juv) small,0.00359344,0.002996785
Aporrectodea rosea,Lithobius lapidicola,0.219642857,0.003398146
Ceratophysella sp.,Lithobius lapidicola,5.96e-06,0.003398146
algae,Lithobius lapidicola,-999,0.003398146
Lysigamasus digitulus,Clubionidae (juv),2.22e-05,0.003435355
Theridiidae sp. (juv),Clubionidae (juv),0.003831577,0.003435355
Ophidiotrichus tectus,Lithobius sp.,7.78e-06,0.00359344
Oppiella nova,Lithobius sp.,8.99e-06,0.00359344
bacterivorous nematodes,Lithobius sp.,8.52e-07,0.00359344
flagellates,Lithobius sp.,3.63e-07,0.00359344
root feeding nematodes,Theridiidae sp. (juv),2.35e-07,0.003831577
Lepidocyrtus lanuginosus,Geophilus ribauti,8.99e-06,0.004253993
Parisotoma notabilis,Geophilus ribauti,2.41e-06,0.004253993
Ophidiotrichus tectus,Geophilomorpha sp.,7.78e-06,0.006669259
Aporrectodea rosea (juv),Strigamia acuminata,0.085811429,0.006997365
Lumbricus rubellus (juv) {xxl},Strigamia acuminata,0.32269697,0.006997365
omnivorous nematodes,Strigamia acuminata,6.02e-05,0.006997365
Lithobius sp1 {s},Robertus lividus,4.11e-05,0.008396656
Ceratozetes gracilis,Amaurobius sp. (juv),3.57e-05,0.012068147
Lysigamasus digitulus,Eurocoelotes inermis,2.22e-05,0.086659497
Macrocheles montanus,Eurocoelotes inermis,0.000177067,0.086659497
bacterivorous nematodes,Eurocoelotes inermis,8.52e-07,0.086659497
