Prey,Predator,PreyMass,PredatorMass
Musculus costulatus,Tanaidacea,0.0123,0.0002
Zooplankton,Asparagopsis armata,0.001,0.000228
Petricolinae,Stenothoidae,0.0345,0.0005
Nassariidae,Insecta,0.645,0.0007
Lithophyllum sp.,Ampithoidae,0.000228,0.0008
PhytoP,Oligochaeta,0.0001,0.0009
Zooplankton,Phorcus lineatus,0.001,0.01
Patella vulgata,Liza ramada,0.712,0.1
Petricolinae,Acanthochitona crinita,0.0345,0.152
Asterina gibbosa,Carcinus maenas,1.22,0.16
Gammaridae,Lepidochitona cinerea,0.0004,0.169
Patella vulgata,Gobius paganellus,0.712,0.176
Atherina boyeri,Diplodus sargus sargus,0.01,0.293
Cardiidae,Diplodus sargus sargus,0.0081,0.293
Chthamalus sp.,Diplodus sargus sargus,0.01,0.293
Phorcus lineatus,Diplodus sargus sargus,0.01,0.293
Diplodus sargus sargus,Lipophrys pholis,0.293,0.452
Lithophyllum sp.,Aplysia punctata,0.000228,1
Lepidochitona cinerea,Palaemon elegans,0.169,1.13
Actinia equina,Lophozozymus incisus,4.61,1.44
Nematoda,Lophozozymus incisus,0.01,1.44
Mytilus galloprovincialis,Coryphoblennius galerita,0.999,3.09
Nucella sp.,Coryphoblennius galerita,0.011,3.09
Aplysia punctata,Actinia equina,1,4.61
Ampithoidae,Anemonia sulcata,0.0008,26.01
