Score,Label
0.001358974,1
0.004650075,1
3.628909e-09,1
0.9911423,1
0.9911423,1
0.9849461,1
0.9324876,1
0.9965363,1
0.5649581,1
0.5649581,1
0.8175915,1
0.9991522,1
0.9996569,1
0.8664309,1
0.7169693,1
0.9932969,1
0.999938,1
0.9544176,1
0.9979663,1
0.9979663,1
1.690828e-06,1
0.9999844,1
0.9999844,1
0.4514417,1
0.9640631,1
0.9677345,1
0.9999844,1
0.4514417,1
0.8787259,1
0.4514417,1
0.0001624422,1
0.9400606,1
0.9990416,1
0.9999995,1
0.1119657,1
0.9272129,1
0.9999694,1
0.9999694,1
0.002342263,1
0.9951415,1
0.6504041,1
0.9686474,1
0.8194991,1
7.195785e-05,1
0.3068137,1
9.417106e-06,1
0.3937045,1
0.1765456,1
0.9726837,1
0.1249721,1
0.2941909,1
0.1644552,1
0.9724262,1
0.9908574,1
6.028334e-05,1
0.2941909,1
0.01397444,1
0.9648632,1
0.04809722,1
0.151546,1
1.726437e-05,1
1.726437e-05,1
5.747374e-05,1
2.324698e-06,1
0.0002491598,1
1.726437e-05,1
5.690748e-08,0
2.621075e-08,0
0.02081931,0
0.3937045,0
0.3937045,0
0.0008175849,0
0.02081931,0
1.831433e-08,0
6.821413e-05,0
0.151546,0
0.9734569,0
0.5424412,0
0.00624816,0
1.831433e-08,0
0.3937045,0
2.556928e-07,0
1.40029e-07,0
0.9939284,0
0.3937045,0
4.374189e-08,0
0.9939762,0
0.005244836,0
2.825528e-07,0
0.6203348,0
0.02081931,0
2.621075e-08,0
0.0001646878,0
0.02081931,0
4.374189e-08,0
0.3937045,0
5.263478e-10,0
3.882148e-05,0
9.356987e-07,0
5.55411e-07,0
0.9999931,0
2.621075e-08,0
3.889897e-06,0
2.621075e-08,0
2.926135e-08,0
1.330298e-10,0
0.517316,0
0.02081931,0
0.02018555,0
9.356987e-07,0
6.259608e-08,0
2.000275e-12,0
4.030745e-08,0
1.648286e-09,0
0.001573583,0
0.0004355492,0
1.218741e-09,0
0.9999851,0
1.831433e-08,0
0.3937045,0
5.55411e-07,0
0.5649581,0
4.063516e-10,0
7.001932e-05,0
1.561096e-09,0
0.08575719,0
0.6068445,0
9.987542e-07,0
3.882148e-05,0
5.426188e-05,0
0.9972342,0
0.02081931,0
9.356987e-07,0
2.34023e-05,0
7.001932e-05,0
1.726437e-05,0
7.809839e-10,0
0.006955201,0
0.001054213,0
0.004650075,0
0.3937045,0
0.3937045,0
2.510092e-05,0
0.0008175849,0
0.02081931,0
0.02081931,0
0.14091,0
0.3937045,0
0.9330183,0
4.020684e-09,0
4.374189e-08,0
0.3937045,0
0.02081931,0
0.3937045,0
5.263478e-10,0
0.3937045,0
0.998423,0
0.0001646878,0
0.3937045,0
5.690748e-08,0
5.426188e-05,0
5.520224e-10,0
0.3937045,0
1.199996e-07,0
2.510092e-05,0
0.14091,0
0.3937045,0
0.0225483,0
0.0001646878,0
0.3937045,0
0.7778143,0
0.006955201,0
0.9164312,0
1.28882e-11,0
0.04809722,0
5.426188e-05,0
6.821413e-05,0
1.30594e-06,0
1.831433e-08,0
5.334209e-08,0
0.0225483,0
5.690748e-08,0
0.02081931,0
0.01740792,0
0.003751313,0
7.969266e-06,0
0.0008175849,0
1.906027e-05,0
1.701429e-07,0
7.001932e-05,0
5.520224e-10,0
0.3937045,0
0.02081931,0
7.366464e-05,0
0.3937045,0
0.3937045,0
0.02081931,0
0.6860685,0
0.9913439,0
0.4433323,0
2.271491e-07,0
1.212373e-05,0
1.018669e-08,0
8.461015e-05,0
