Scenario,Foodweb,Version,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,SourceColumn,ReferenceColumn,TotalRunUnits,ValidRunsBeforeTukey,InvalidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey,ExpectedRuns,MinimumRetainedRuns,MeetsMinimumRetainedRuns,Q1,Q3,IQR,LowerFence,UpperFence,MeanBeforeTukey,MeanAfterTukey,StdAfterTukey,SEAfterTukey,ReferenceValue,DeltaAfterTukey,RelativeDeltaAfterTukey
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW01,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.805,0.848625,0.043625,0.7395625,0.9140625,0.82647,0.82647,0.0290781904164,0.00650208104338,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW02,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.78695,0.816725,0.029775,0.7422875,0.8613875,0.796685,0.801226315789,0.0238073714566,0.00546178559424,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW03,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.8169,0.85575,0.03885,0.758625,0.914025,0.831225,0.836826315789,0.0290255604234,0.00665892024555,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW04,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.795025,0.840675,0.04565,0.72655,0.90915,0.81572,0.81572,0.0360007397585,0.00805001013402,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW05,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,2,18,20,10,1,0.813025,0.8444,0.031375,0.7659625,0.8914625,0.82693,0.826683333333,0.0235954444756,0.00556149959793,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW06,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.8069,0.84935,0.04245,0.743225,0.913025,0.827735,0.823021052632,0.0316459156386,0.00726007096025,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW07,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.7888,0.8419,0.0531,0.70915,0.92155,0.81199,0.81199,0.033541033785,0.00750000315789,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW08,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.798975,0.84345,0.044475,0.7322625,0.9101625,0.81937,0.825789473684,0.0295967320782,0.00678995600989,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW09,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.8272,0.869525,0.042325,0.7637125,0.9330125,0.844915,0.850484210526,0.0288467649478,0.00661790175029,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW11,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.771075,0.81705,0.045975,0.7021125,0.8860125,0.795875,0.795875,0.0410680164323,0.00918308764437,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW17,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.805175,0.8415,0.036325,0.7506875,0.8959875,0.82851,0.82851,0.0265566504705,0.00593824757067,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW18,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.756075,0.80655,0.050475,0.6803625,0.8822625,0.786545,0.786545,0.0314441271397,0.00703112057776,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW25,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.802475,0.842275,0.0398,0.742775,0.901975,0.814285,0.8188,0.0327351662759,0.00750996219456,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW27,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.75875,0.81835,0.0596,0.66935,0.90775,0.789645,0.789645,0.0354882853169,0.00793542183736,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW30,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.7857,0.855825,0.070125,0.6805125,0.9610125,0.818945,0.818945,0.041496993867,0.00927900991486,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AEW49,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.82115,0.842075,0.020925,0.7897625,0.8734625,0.830945,0.834384210526,0.0189927841022,0.00435724350305,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AP1,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,2,18,20,10,1,0,0,0,0,0,0.058335,0,0,0,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AP2,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0,0.8,0.8,-1.2,2,0.438335,0.438335,0.433573732302,0.0969500338685,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AP3,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0,0.700025,0.700025,-1.0500375,1.7500625,0.44667,0.44667,0.379353590231,0.0848260415265,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,AP4,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,3,17,20,10,1,0,0,0,0,0,0.125,0,0,0,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,Afon Hafren 2005,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.490375,0.6667,0.176325,0.2258875,0.9311875,0.59063,0.59063,0.13948481185,0.0311897521125,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,Alert,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0,1,1,-1.5,2.5,0.51667,0.51667,0.461691398527,0.103237335173,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,Alford lake,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,4,16,20,10,1,0.7826,0.836525,0.053925,0.7017125,0.9174125,0.80884,0.806825,0.0352641366452,0.00881603416131,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,Allt a Mharcaidh,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.0909,0.213425,0.122525,-0.0928875,0.3972125,0.164335,0.147721052632,0.0806851327276,0.0185104389372,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,BP1,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.6667,0.8889,0.2222,0.3334,1.2222,0.755985,0.778231578947,0.128718836801,0.0295301264076,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,BP2,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,4,16,20,10,1,0.6667,1,0.3333,0.16675,1.49995,0.72334,0.904175,0.149985926006,0.0374964815016,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,BP3,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,2,18,20,10,1,0.6667,0.892825,0.226125,0.3275125,1.2320125,0.72453,0.805033333333,0.149833012933,0.0353159798303,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,Balsam lake,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.726025,0.818,0.091975,0.5880625,0.9559625,0.7658,0.776031578947,0.0842481061616,0.0193278411023,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,Beaver lake,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.585675,0.78335,0.197675,0.2891625,1.0798625,0.694985,0.694985,0.110366929996,0.024678795794,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,Big hope lake,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.7317,0.8027,0.071,0.6252,0.9092,0.75421,0.765194736842,0.0605499928772,0.0138911210518,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,Blackrock Stream,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0,0,0,0,0,0,0,0,0,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,Brandy lake,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.653875,0.875,0.221125,0.3221875,1.2066875,0.761495,0.761495,0.142000661507,0.031752313198,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,Bridge brook lake,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,1,19,20,10,1,0.710275,0.78695,0.076675,0.5952625,0.9019625,0.74573,0.756573684211,0.0634425885883,0.0145547280196,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,Broad Stream,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0,0,0,0,0,0,0,0,0,,,
original_legacy_uppertriangular_sweep_train10-90_threshold0p50,Broadstone Stream,WLNM_original,90,0.5,10,0,F1Score,F1,predictive,F1Score,,20,20,0,0,20,20,10,1,0.299975,0.51785,0.217875,-0.0268375,0.8446625,0.410805,0.410805,0.177897008865,0.0397789804816,,,
