Scenario,TrainRatio,Threshold,K,CvK,Metric,MetricLabel,MetricFamily,FoodwebGroups,RetainedFoodwebGroups,TotalRunUnits,ValidRunsBeforeTukey,OutlierRunsExcluded,RetainedRunsAfterTukey
tau0p80_checkconnfalse,20,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,230,14270
tau0p80_checkconnfalse,20,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,158,14342
tau0p80_checkconnfalse,20,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,202,14298
tau0p80_checkconnfalse,20,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p80_checkconnfalse,20,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,482,14018
tau0p80_checkconnfalse,20,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14487,357,14130
tau0p80_checkconnfalse,20,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,512,13988
tau0p80_checkconnfalse,30,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,225,14275
tau0p80_checkconnfalse,30,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,196,14304
tau0p80_checkconnfalse,30,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,257,14243
tau0p80_checkconnfalse,30,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,180,14320
tau0p80_checkconnfalse,30,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,321,14179
tau0p80_checkconnfalse,30,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,288,14500,13114,1134,11980
tau0p80_checkconnfalse,30,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,272,14228
tau0p80_checkconnfalse,30,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,341,14159
tau0p80_checkconnfalse,30,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,186,14314
tau0p80_checkconnfalse,30,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,229,14271
tau0p80_checkconnfalse,30,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,186,14314
tau0p80_checkconnfalse,30,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,207,14293
tau0p80_checkconnfalse,30,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p80_checkconnfalse,30,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,497,14003
tau0p80_checkconnfalse,30,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14497,438,14059
tau0p80_checkconnfalse,30,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,434,14066
tau0p80_checkconnfalse,40,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,249,14251
tau0p80_checkconnfalse,40,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,196,14304
tau0p80_checkconnfalse,40,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,254,14246
tau0p80_checkconnfalse,40,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,246,14254
tau0p80_checkconnfalse,40,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,302,14198
tau0p80_checkconnfalse,40,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,288,14500,13355,1066,12289
tau0p80_checkconnfalse,40,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,271,14229
tau0p80_checkconnfalse,40,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,385,14115
tau0p80_checkconnfalse,40,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,228,14272
tau0p80_checkconnfalse,40,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,231,14269
tau0p80_checkconnfalse,40,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,228,14272
tau0p80_checkconnfalse,40,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,225,14275
tau0p80_checkconnfalse,40,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p80_checkconnfalse,40,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,409,14091
tau0p80_checkconnfalse,40,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14498,305,14193
tau0p80_checkconnfalse,40,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,350,14150
tau0p80_checkconnfalse,50,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,265,14235
tau0p80_checkconnfalse,50,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,194,14306
tau0p80_checkconnfalse,50,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,246,14254
tau0p80_checkconnfalse,50,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,239,14261
tau0p80_checkconnfalse,50,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,316,14184
tau0p80_checkconnfalse,50,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,289,14500,13496,1085,12411
tau0p80_checkconnfalse,50,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,273,14227
tau0p80_checkconnfalse,50,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,438,14062
tau0p80_checkconnfalse,50,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,246,14254
tau0p80_checkconnfalse,50,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,267,14233
tau0p80_checkconnfalse,50,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,246,14254
tau0p80_checkconnfalse,50,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,223,14277
tau0p80_checkconnfalse,50,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p80_checkconnfalse,50,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,379,14121
tau0p80_checkconnfalse,50,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14499,195,14304
tau0p80_checkconnfalse,50,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,459,14041
tau0p80_checkconnfalse,60,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,267,14233
tau0p80_checkconnfalse,60,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,237,14263
tau0p80_checkconnfalse,60,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,240,14260
tau0p80_checkconnfalse,60,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,287,14213
tau0p80_checkconnfalse,60,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,339,14161
tau0p80_checkconnfalse,60,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,14500,13716,1076,12640
tau0p80_checkconnfalse,60,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,286,14214
tau0p80_checkconnfalse,60,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,419,14081
tau0p80_checkconnfalse,60,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,241,14259
tau0p80_checkconnfalse,60,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,279,14221
tau0p80_checkconnfalse,60,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,241,14259
tau0p80_checkconnfalse,60,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,227,14273
tau0p80_checkconnfalse,60,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p80_checkconnfalse,60,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,381,14119
tau0p80_checkconnfalse,60,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14500,172,14328
tau0p80_checkconnfalse,60,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,476,14024
tau0p80_checkconnfalse,70,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,273,14227
tau0p80_checkconnfalse,70,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,231,14269
tau0p80_checkconnfalse,70,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,314,14186
tau0p80_checkconnfalse,70,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,254,14246
tau0p80_checkconnfalse,70,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,360,14140
tau0p80_checkconnfalse,70,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,14500,13903,1079,12824
tau0p80_checkconnfalse,70,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,253,14247
tau0p80_checkconnfalse,70,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,362,14138
tau0p80_checkconnfalse,70,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,243,14257
tau0p80_checkconnfalse,70,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,256,14244
tau0p80_checkconnfalse,70,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,243,14257
tau0p80_checkconnfalse,70,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,221,14279
tau0p80_checkconnfalse,70,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p80_checkconnfalse,70,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,374,14126
tau0p80_checkconnfalse,70,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14500,138,14362
tau0p80_checkconnfalse,70,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,483,14017
tau0p80_checkconnfalse,80,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,291,14209
tau0p80_checkconnfalse,80,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,281,14219
tau0p80_checkconnfalse,80,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,452,14048
tau0p80_checkconnfalse,80,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,310,14190
tau0p80_checkconnfalse,80,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,349,14151
tau0p80_checkconnfalse,80,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,14500,14106,1331,12775
tau0p80_checkconnfalse,80,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,277,14223
tau0p80_checkconnfalse,80,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,376,14124
tau0p80_checkconnfalse,80,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,310,14190
tau0p80_checkconnfalse,80,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,302,14198
tau0p80_checkconnfalse,80,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,310,14190
tau0p80_checkconnfalse,80,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,228,14272
tau0p80_checkconnfalse,80,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p80_checkconnfalse,80,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,367,14133
tau0p80_checkconnfalse,80,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14500,346,14154
tau0p80_checkconnfalse,80,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,474,14026
tau0p80_checkconnfalse,90,0.5,10,0,F1Score,F1,predictive,290,290,14500,14500,334,14166
tau0p80_checkconnfalse,90,0.5,10,0,PR_AUC,PR-AUC,predictive,290,290,14500,14500,283,14217
tau0p80_checkconnfalse,90,0.5,10,0,Precision,Precision,predictive,290,290,14500,14500,719,13781
tau0p80_checkconnfalse,90,0.5,10,0,PseudoConnectance,Pseudo connectance,pseudo_ecological,290,290,14500,14500,324,14176
tau0p80_checkconnfalse,90,0.5,10,0,PseudoMeanGenerality,Pseudo mean generality,pseudo_ecological,290,290,14500,14500,671,13829
tau0p80_checkconnfalse,90,0.5,10,0,PseudoMeanTrophicHeight,Pseudo average trophic height,pseudo_ecological,290,290,14500,14285,2387,11898
tau0p80_checkconnfalse,90,0.5,10,0,PseudoMeanVulnerability,Pseudo mean vulnerability,pseudo_ecological,290,290,14500,14500,478,14022
tau0p80_checkconnfalse,90,0.5,10,0,ROC_AUC,ROC-AUC,predictive,290,290,14500,14500,463,14037
tau0p80_checkconnfalse,90,0.5,10,0,Recall,Recall,predictive,290,290,14500,14500,322,14178
tau0p80_checkconnfalse,90,0.5,10,0,TestMCC,MCC,predictive,290,290,14500,14500,361,14139
tau0p80_checkconnfalse,90,0.5,10,0,TestTPR,TPR,predictive,290,290,14500,14500,322,14178
tau0p80_checkconnfalse,90,0.5,10,0,TestTSS,TSS,predictive,290,290,14500,14500,241,14259
tau0p80_checkconnfalse,90,0.5,10,0,TrainConnectance,Training-graph connectance,train_ecological,290,290,14500,14500,0,14500
tau0p80_checkconnfalse,90,0.5,10,0,TrainMeanGenerality,Training-graph mean generality,train_ecological,290,290,14500,14500,772,13728
tau0p80_checkconnfalse,90,0.5,10,0,TrainMeanTrophicHeight,Training-graph average trophic height,train_ecological,290,290,14500,14500,1213,13287
tau0p80_checkconnfalse,90,0.5,10,0,TrainMeanVulnerability,Training-graph mean vulnerability,train_ecological,290,290,14500,14500,667,13833
